node,carrier,2030,2040,2050,hist,units
HR,urban central solid biomass CHP CC,3.678586278545637e-07,2.5532652408270577e-07,2.5117605190820797e-07,0.0,GW_e
HR,urban central water tanks,3.995292838109616,16.19129153062047,312.60769805653234,0.0,GW_e
HU,BEV charger,8.1614775,19.587546,27.7490235,8.1614775,GW_e
HU,BioSNG,1.1721643163420746e-06,5.66323942158457e-07,3.9755229108114063e-07,0.0,GW_e
HU,CCGT,2.811900952503265,2.02920037760494,0.8907001657392177,2.8119,GW_e
HU,DAC,-1.2668005691637878e-07,-4.9983470360103335e-08,-3.526285033146394e-08,0.0,GW_e
HU,EV batteries,11.1292875,26.71029,37.8395775,0.0,GW_e
HU,Fischer-Tropsch,7.059261376919519e-07,3.42931959877307e-07,4.1290159575597905e-06,0.0,GW_e
HU,H2 Electrolysis,1.1021307545451228e-06,1.3205276770999918e-06,4.59655761935528e-06,0.0,GW_e
HU,H2 Fuel Cell,4.2115267933544973e-07,2.2861363420502253e-07,1.8142070165828713e-07,0.0,GW_e
HU,H2 Store,4.6737464491661215e-05,6.57498182472641e-05,1.0558857223761118e-05,0.0,"GWh_lhv,h2"
HU,Haber-Bosch,2.043832796713209e-05,3.6749335271292483e-06,2.5870567009984518e-06,0.0,"GW_lhv,nh3"
HU,OCGT,8.31310447298059e-07,2.917981210111852e-07,1.4207032514612432e-07,0.0,GW_e
HU,SMR,0.13651279142237643,0.40447243548697787,0.40447264537899896,0.0,GW_e
HU,SMR CC,7.707432543948824e-06,2.4808244576882318e-06,1.9644777118476153e-07,0.0,GW_e
HU,Sabatier,1.1164688763510064e-06,4.2220661419880855e-07,2.8281339103187596e-07,0.0,"GW_lhv,h2"
HU,V2G,8.1614775,19.587546,27.7490235,8.1614775,GW_e
HU,ammonia cracker,7.829997591422464e-07,3.473219013180088e-07,2.3691172212153728e-07,0.0,"GW_lhv,nh3"
HU,battery,8.084960690468536e-06,8.539294178679494e-06,1.010538758859732e-05,0.0,GWh_e
HU,battery charger,3.6213781784823514e-06,1.7354191979449364e-06,1.6506842880395839e-06,0.0,GW_e
HU,battery discharger,3.6213781784804947e-06,1.735419197944047e-06,1.6506842880387377e-06,0.0,GW_e
HU,biogas,17104.33915028017,17104.33915028017,17104.33915028017,0.0,GW_e
HU,biogas to gas,1.476594855276047e-06,8.093844974301011e-07,1.9525503405763573,0.0,GW_e
HU,biomass to liquid,6.43226171592127e-07,3.450794721251866e-07,2.660580713706917e-07,0.0,GW_e
HU,co2 stored,0.0017755814395404711,0.003766643431371646,4854.385058009175,0.0,GW_e
HU,coal/lignite,0.23048453551455533,0.23048433648714356,0.23048428104120103,0.23048423914079355,GW_e
HU,electricity distribution grid,5.355611314518163,5.62281423897696,6.816814663372566,0.0,GW_e
HU,gas for industry,0.7488575645336417,0.748857836423354,0.7488575449124236,0.0,GW_e
HU,gas for industry CC,2.280594979430914e-06,1.3587807322663508e-06,1.2393728143806564e-06,0.0,GW_e
HU,gas_extraction,26.811717961867622,26.811717961867622,26.811717961867622,26.811717961867622,GW_lhv
HU,gas_stores,3897334.8105929373,4677034.912582853,6667122.290759896,0.0,GW_e
HU,helmeth,4.249943257873134e-07,1.8455705700681536e-07,1.2023760496627138e-07,0.0,GW_e
HU,home battery,1.3880913822414331e-05,1.0079270045616833,49.94493616614754,0.0,GWh_e
HU,home battery charger,4.745714984940843e-06,0.17707459304364329,5.991728971424134,0.0,GW_e
HU,home battery discharger,5.002422826132352e-06,0.18665300992167774,6.31583689070283,0.0,GW_e
HU,hydro,0.028,0.028,0.028,0.028,GW_e
HU,methanolisation,-3.2861065280494436e-06,-6.453584860250155e-06,-1.654775891051462e-06,0.0,GW_e
HU,nuclear,1.898900392800902,1.8989002890957913,1.898900162270723,1.8988999999999998,GW_e
HU,nuclear (SMR),1.2499319505792597e-07,4.3966311057922463e-08,2.7008354248100294e-08,0.0,GW_e
HU,oil,0.170000909243978,0.17000031516389477,1.545948483368191e-07,0.17,GW_e
HU,onwind,0.33500273276074666,2.4417980163248923e-06,2.9095460217556214e-06,0.335,GW_e
HU,process emissions,0.26027331260195724,0.24771272846752568,1.9185367185059476e-07,0.0,GW_e
HU,process emissions CC,9.988154369369277e-07,4.4539335458668805e-06,0.23401811977915754,0.0,GW_e
HU,residential / services air heat pump,3.3521474568867353e-06,0.07583718801536769,1.0360837931523983,0.0,GW_e
HU,residential / services biomass boiler,1.4950074370530464,1.843294584536951,1.8412361827995036,0.0,GW_e
HU,residential / services gas boiler,16.202150760212703,12.494607655610208,11.880572184496911,13.701016935501148,GW_e
HU,residential / services oil boiler,12.064381097469235,12.52273830842793,12.448537491080945,0.9492005448852429,GW_e
HU,residential / services resistive heater,1.6279338416778137,5.347209354276908,5.388277995166449,0.0,GW_e
HU,residential / services rural ground heat pump,0.04967963893871996,0.18608919654052483,0.3808092514263644,0.0,GW_e
HU,residential / services solar thermal,3.543792097627259e-05,1.130573555154207e-05,3.7472629702901255e-06,0.0,GW_e
HU,residential / services water tanks charger,7.038725692948339,6.305272910898278,9.640195019036586,0.0,GW_e
HU,residential / services water tanks discharger,5.627229091436142,5.292244838748276,9.623920834598518,0.0,GW_e
HU,residential rural micro gas CHP,1.1491557488920026e-07,4.5881606018275093e-08,2.210251001218789e-08,0.0,GW_e
HU,residential rural water tanks,2.3784467346016327,2.378485378949236,2.3990356553263052,0.0,GW_e
HU,residential urban decentral micro gas CHP,1.1543893444702753e-07,4.6095832487063536e-08,2.2302657541398768e-08,0.0,GW_e
HU,residential urban decentral water tanks,4.2427862504556515,4.242809831472461,4.242825659039478,0.0,GW_e
HU,ror,0.0197,0.0197,0.0197,0.0197,GW_e
HU,services rural micro gas CHP,1.1466095791145719e-07,4.56729889292053e-08,2.1966396909909857e-08,0.0,GW_e
HU,services rural water tanks,2.4712287297648974,2.471259371500298,2.4712572540645037,0.0,GW_e
HU,services urban decentral micro gas CHP,1.1522452346840817e-07,4.5856631413128815e-08,2.2145106386158606e-08,0.0,GW_e
HU,services urban decentral water tanks,5.045390588535927,5.045407499705748,5.0454004274100965,0.0,GW_e
HU,solar,12.852523784104832,22.718988156776565,34.02035798372253,2.986,GW_e
HU,solid biomass,3.9604263673009144e-07,1.7872189382764536e-07,8.418333281799375e-08,0.0,GW_e
HU,solid biomass for industry,0.8573049809122913,0.8573052187169788,3.899710390328437e-06,0.0,GW_e
HU,solid biomass for industry CC,1.88957930309597e-06,1.3256068820203578e-06,0.9525579473277401,0.0,GW_e
HU,solid biomass_stores,30288.398003995564,30288.398003995564,30288.398003995564,0.0,GW_e
HU,urban central gas CHP,1.2143573335735826e-06,5.460456653681675e-07,4.0660079584972977e-07,0.0,GW_e
HU,urban central gas CHP CC,4.937080022530275e-07,2.2924810495957384e-07,1.217776373654108e-07,0.0,GW_e
HU,urban central solid biomass CHP,0.5497886671881245,0.7277625734589762,1.1232357637951258,0.0,GW_e
HU,urban central solid biomass CHP CC,3.369535542048157e-07,2.4441012712479695e-07,3.0629348383140943e-07,0.0,GW_e
HU,urban central water tanks,11.65467176625293,43.905936813074355,846.512192239106,0.0,GW_e
IE,BEV charger,5.396764999999999,12.952236,18.349000999999998,5.396764999999999,GW_e
IE,BioSNG,6.98088453175557e-07,2.741380599686536e-07,1.5514665739707968e-07,0.0,GW_e
IE,CCGT,4.219000996049426,3.2610003568183408,1.264000150009168,4.219,GW_e
IE,DAC,-1.337635063203213e-07,-5.096863041977135e-08,-5.2098944436287955e-08,0.0,GW_e
IE,EV batteries,7.3592249999999995,17.66214,25.021365,0.0,GW_e
IE,Fischer-Tropsch,7.020486594492111e-07,3.431859718393304e-07,1.3112713598160369e-06,0.0,GW_e
IE,H2 Electrolysis,1.758983606244425e-06,0.11598597213407129,27.11759108993775,0.0,GW_e
IE,H2 Fuel Cell,4.3957158838661564e-07,2.212224078401009e-07,1.5334380593079718e-07,0.0,GW_e
IE,H2 Store,5.8175730835510136e-05,2.892194198849324e-05,2.5849762009808063e-05,0.0,"GWh_lhv,h2"
IE,Haber-Bosch,0.0015685452119992935,1.9318909440729667e-05,4.3507595934235646,0.0,"GW_lhv,nh3"
IE,OCGT,8.447985990723981e-07,2.9298042412446363e-07,1.4114692468169492e-07,0.0,GW_e
IE,PHS,0.392,0.392,0.392,0.392,GW_e
IE,SMR,0.1766314310417364,0.9424150747761295,0.9424152827980092,0.0,GW_e
IE,SMR CC,3.8513499989834395e-05,2.9637359735079335e-05,2.080595305322039e-07,0.0,GW_e
IE,Sabatier,1.1337077295675487e-06,4.3465125640761443e-07,2.590965618014862e-07,0.0,"GW_lhv,h2"
IE,V2G,5.396764999999999,12.952236,18.349000999999998,5.396764999999999,GW_e
IE,ammonia cracker,7.862490441742506e-07,3.3907386489738315e-07,2.3438143037406106e-07,0.0,"GW_lhv,nh3"
IE,battery,7.834342392174602e-06,5.340184466306404e-06,6.043795521151185e-06,0.0,GWh_e
IE,battery charger,3.7166125614978833e-06,1.5562414798126388e-06,1.1240337760349207e-06,0.0,GW_e
IE,battery discharger,3.716612561495978e-06,1.5562414798118409e-06,1.1240337760343443e-06,0.0,GW_e
IE,biogas,4999.423312209849,4999.423312209849,4999.423312209849,0.0,GW_e
IE,biogas to gas,1.4769786231205585e-06,8.064377578826227e-07,0.5707106316861981,0.0,GW_e
IE,biomass to liquid,4.0368956086806915e-07,1.80290201705183e-07,1.1830371315577468e-07,0.0,GW_e
IE,co2 stored,0.003474418935134863,0.938465096748744,102.46081918489288,0.0,GW_e
IE,coal/lignite,0.2530002968161904,0.2530000947907868,0.13500004277469307,0.253,GW_e
IE,electricity distribution grid,4.742499368436186,6.127496582954173,6.956243626601707,0.0,GW_e
IE,gas for industry,0.6347025046388881,0.6347025886212831,9.387316058109717e-06,0.0,GW_e
IE,gas for industry CC,2.4032645592565707e-06,1.7951494910965976e-06,0.7052220227719722,0.0,GW_e
IE,gas_extraction,2166.303929904731,2166.303929904731,2166.303929904731,2166.303929904731,GW_lhv
IE,gas_stores,3876098.537478406,4625303.741646787,6564974.554502105,0.0,GW_e
IE,helmeth,4.6264878072218744e-07,2.1101540540107598e-07,1.1671190781878686e-07,0.0,GW_e
IE,home battery,8.84463435263734e-06,1.2460087905158283e-05,3.5937287908953383e-05,0.0,GWh_e
IE,home battery charger,4.4818465451936095e-06,4.666937499077422e-06,6.663118530493383e-06,0.0,GW_e
IE,home battery discharger,4.724281068720439e-06,4.919384064909018e-06,7.023543625340795e-06,0.0,GW_e
IE,hydro,0.001,0.001,0.001,0.001,GW_e
IE,methanolisation,-8.464340221196904e-06,-0.1311028415705268,-0.13110372773621728,0.0,GW_e
IE,nuclear,3.603236342595932e-07,2.126613613231134e-07,1.0914488826951086e-07,0.0,GW_e
IE,nuclear (SMR),1.2488352782403441e-07,4.398422765906198e-08,2.6986082728689584e-08,0.0,GW_e
IE,offwind,0.025201946059382918,1.4501026038945533e-06,1.63290304874319e-06,0.0252,GW_e
IE,oil,0.20800091096322323,0.20800031444478492,1.5434411117831026e-07,0.208,GW_e
IE,onwind,4.593846384068326,1.1419143786421602,50.827174004129255,4.59384,GW_e
IE,process emissions,0.1255704040791709,0.043181897525186995,1.1426325547620754e-07,0.0,GW_e
IE,process emissions CC,1.0257288734526534e-06,0.1255702120446076,0.12557093783721812,0.0,GW_e
IE,residential / services air heat pump,0.2577233498914819,0.5342239390372564,0.5246055290462386,0.0,GW_e
IE,residential / services biomass boiler,2.7401281056236128e-06,1.020326782555021e-06,5.336966128096916e-07,0.0,GW_e
IE,residential / services gas boiler,3.599623749684549,3.3558509449572886,3.1755108361893596,2.7491059928555526,GW_e
IE,residential / services oil boiler,4.406834940794921,1.8331463759639661,1.560592568604722,3.9395321758573836,GW_e
IE,residential / services resistive heater,1.812716864611803,2.49033549999968,2.606764708629634,0.7111537189630455,GW_e
IE,residential / services rural ground heat pump,0.10184824050600476,0.18388606949062675,0.24735395448530414,0.0,GW_e
IE,residential / services solar thermal,1.3993715162715884e-05,5.271787198192684e-06,2.0841285796344362e-06,0.0,GW_e
IE,residential / services water tanks charger,1.5777846591930793,2.8764278617443884,5.527958667040823,0.0,GW_e
IE,residential / services water tanks discharger,1.3931377735757293,2.4090019003005474,5.315253706657269,0.0,GW_e
IE,residential rural micro gas CHP,1.1458800570344471e-07,4.643223421364324e-08,2.174592846860413e-08,0.0,GW_e
IE,residential rural water tanks,0.3036087381627669,0.9040655165812769,1.298738784580593,0.0,GW_e
IE,residential urban decentral micro gas CHP,1.1518339355769757e-07,4.637235032449951e-08,2.152299682502192e-08,0.0,GW_e
IE,residential urban decentral water tanks,1.6972143085911175,1.6972433998028456,1.8675803343785806,0.0,GW_e
IE,ror,0.216,0.216,0.216,0.216,GW_e
IE,services rural micro gas CHP,1.1451122752004914e-07,4.63046523138526e-08,2.1745652849760238e-08,0.0,GW_e
IE,services rural water tanks,0.2989764727322789,0.4053365263663074,0.4904664578892753,0.0,GW_e
IE,services urban decentral micro gas CHP,1.1487160920662623e-07,4.62295441902437e-08,2.1668964207548684e-08,0.0,GW_e
IE,services urban decentral water tanks,0.7335879584725853,0.7336173415414817,0.7336810589453967,0.0,GW_e
IE,solar,4.18927065196166,8.378541406164095,35.673628956265006,0.0,GW_e
IE,solid biomass,2.3097229756545112e-07,8.530905787786889e-08,4.4528118841762925e-08,0.0,GW_e
IE,solid biomass for industry,0.643835367661251,0.6438354559128937,0.6438352467617967,0.0,GW_e
IE,solid biomass for industry CC,9.329142044673327e-07,5.023161051999529e-07,8.457770647620939e-07,0.0,GW_e
IE,solid biomass_stores,5432.953711937803,5432.953711937803,5432.953711937803,0.0,GW_e
IE,urban central gas CHP,1.3034904135247587e-06,5.052649749325557e-07,2.644033970760564e-07,0.0,GW_e
IE,urban central gas CHP CC,5.50214549882207e-07,2.2018828367585252e-07,9.675705351575724e-08,0.0,GW_e
IE,urban central solid biomass CHP,2.2896416077992365e-07,8.429308549618057e-08,4.364533795253567e-08,0.0,GW_e
IE,urban central solid biomass CHP CC,8.466738913572813e-08,3.450540228527487e-08,2.0214513539186985e-08,0.0,GW_e
IE,urban central water tanks,2.508057203868363,20.529769989591898,600.5221738716488,0.0,GW_e
IT,BEV charger,103.79583499999998,249.11000399999995,352.9058389999999,103.79583499999998,GW_e
IT,BioSNG,2.0690687846928154e-06,8.654640778923482e-07,5.228486985732931e-07,0.0,GW_e
IT,CCGT,48.035701941352244,46.071700756172376,17.55550034898495,48.0357,GW_e
IT,DAC,-2.829274679989229e-07,-1.0798379072458835e-07,-7.37131046354612e-08,0.0,GW_e
IT,EV batteries,141.539775,339.69545999999997,481.235235,0.0,GW_e
IT,Fischer-Tropsch,1.274182589032231e-06,6.495235960234404e-07,1.0610649586043762e-05,0.0,GW_e
IT,H2 Electrolysis,2.556925668828098e-06,0.22259367200526264,36.07874790685737,0.0,GW_e
IT,H2 Fuel Cell,7.944262797424466e-07,4.7171651704052995e-07,3.9222604299794966e-07,0.0,GW_e
IT,H2 Store,0.014762248445371077,0.016030692647210763,0.6061808827883911,0.0,"GWh_lhv,h2"
IT,Haber-Bosch,0.06227235864848248,0.053017443973908604,3.4862997455887403,0.0,"GW_lhv,nh3"
IT,OCGT,1.6687045122700814e-06,5.828500623820774e-07,2.8592043859941706e-07,0.0,GW_e
IT,PHS,7.576899999999999,7.576899999999999,7.576899999999999,7.576899999999999,GW_e
IT,SMR,1.87701082543907,4.332238968839064,4.33223938250698,0.0,GW_e
IT,SMR CC,3.830452594922131e-05,5.2634033234626364e-06,3.827704762067363e-07,0.0,GW_e
IT,Sabatier,2.2019798426269774e-06,8.308196047548851e-07,6.497479448662961e-07,0.0,"GW_lhv,h2"
IT,V2G,103.79583499999998,249.11000399999995,352.9058389999999,103.79583499999998,GW_e
IT,ammonia cracker,1.6020637426492942e-06,6.919354070192753e-07,4.72897023404748e-07,0.0,"GW_lhv,nh3"
IT,battery,1.960330649831088e-05,3.087214608268512e-05,0.00012133241325884267,0.0,GWh_e
IT,battery charger,7.62130742181205e-06,5.686081347249137e-06,2.123158242891155e-05,0.0,GW_e
IT,battery discharger,7.621307421808144e-06,5.686081347246222e-06,2.1231582428900668e-05,0.0,GW_e
IT,biogas,32611.45860177862,32611.45860177862,32611.45860177862,0.0,GW_e
IT,biogas to gas,2.765695173192608e-06,1.4725483359886268e-06,3.7227696661045937,0.0,GW_e
IT,biomass to liquid,1.1321411610795763e-06,5.521974873843394e-07,3.8139719534399263e-07,0.0,GW_e
IT,co2 stored,0.0035536638186928725,4.57316080236997,10691.175034914706,0.0,GW_e
IT,coal/lignite,5.921400761209286e-07,1.9393078738187187e-07,8.467644338471024e-08,0.0,GW_e
IT,electricity distribution grid,47.33286972925495,50.824949460248256,61.9913316020822,0.0,GW_e
IT,gas for industry,2.7990853731991296,2.8002275630511875,2.8002266955445605,0.0,GW_e
IT,gas for industry CC,4.049845065152057e-06,2.4480814713413472e-06,2.290427582725878e-06,0.0,GW_e
IT,gas_extraction,112.49286572696768,112.49286572696768,112.49286572696768,112.49286572696768,GW_lhv
IT,gas_stores,8446400.115485953,9707665.865523793,13301507.636466429,0.0,GW_e
IT,helmeth,8.907309930637677e-07,4.0405050931317764e-07,3.2354751058490566e-07,0.0,GW_e
IT,home battery,3.1096446021904904e-05,42.90176156173963,238.08297339320472,0.0,GWh_e
IT,home battery charger,1.0152699077750348e-05,7.5370713393931235,37.89013819522065,0.0,GW_e
IT,home battery discharger,1.0701884494655193e-05,7.944770773215342,39.93971251845916,0.0,GW_e
IT,hydro,4.13086178343949,4.13086178343949,4.13086178343949,4.13086178343949,GW_e
IT,methanolisation,-1.1664450887559311e-05,-0.07660662053395939,-0.7622756433808127,0.0,GW_e
IT,nuclear,7.542678364384009e-07,5.116240985104653e-07,3.0798172630962966e-07,0.0,GW_e
IT,nuclear (SMR),2.5093786386641256e-07,8.816864522820122e-08,5.4228242157736e-08,0.0,GW_e
IT,offwind,0.026701074812394525,0.02669797524534944,5.072540818478953e-06,0.02669285446051171,GW_e
IT,oil,0.15000181817661545,6.302992697661929e-07,3.092370013566184e-07,0.15,GW_e
IT,onwind,11.749746528381683,10.82662219389328,10.560295461089508,11.74973,GW_e
IT,process emissions,1.8561631102117306,1.7684827002315409,3.3021034422104634e-07,0.0,GW_e
IT,process emissions CC,1.960571136287314e-06,0.07268482161446707,1.7751141406863433,0.0,GW_e
IT,residential / services air heat pump,17.104890543070123,3.1282138921144473,8.194802062246065,17.104888888888887,GW_e
IT,residential / services biomass boiler,0.05503381265277973,0.0550379453477998,0.05502570002094834,0.0,GW_e
IT,residential / services gas boiler,72.07750222167132,57.764039494992545,60.124415720357625,72.07746842580634,GW_e
IT,residential / services oil boiler,18.589487566873252,35.132264374810376,34.87486085086731,3.6071614371103,GW_e
IT,residential / services resistive heater,20.513166606706754,27.516722690252422,27.516673268563782,4.545462625823966,GW_e
IT,residential / services rural ground heat pump,0.1308179619847363,1.4525708851482244,2.11384794072426,0.0625683340840643,GW_e
IT,residential / services solar thermal,8.850971272104215e-05,23.497602744854763,23.497809486106583,0.0,GW_e
IT,residential / services water tanks charger,72.28997049558721,43.06825587240159,66.6301837867258,0.0,GW_e
IT,residential / services water tanks discharger,46.59000913729443,30.972972586576123,55.4934945763201,0.0,GW_e
IT,residential rural micro gas CHP,2.292201768296286e-07,9.066311154168214e-08,4.4161286380939025e-08,0.0,GW_e
IT,residential rural water tanks,5.367428792862269,13.683924904784456,13.684137018780104,0.0,GW_e
IT,residential urban decentral micro gas CHP,2.1812529171737804e-07,8.69942209843671e-08,4.1718235042969335e-08,0.0,GW_e
IT,residential urban decentral water tanks,61.5245406565959,61.524521132506514,61.52450157477466,0.0,GW_e
IT,ror,7.42449,7.42449,7.42449,7.42449,GW_e
IT,services rural micro gas CHP,2.2997525461304196e-07,9.024144851183018e-08,4.393920167848199e-08,0.0,GW_e
IT,services rural water tanks,4.749312530575225,6.014114880969403,6.535884589863228,0.0,GW_e
IT,services urban decentral micro gas CHP,2.1856191039746464e-07,8.715059975344328e-08,4.1853820250142336e-08,0.0,GW_e
IT,services urban decentral water tanks,29.957787114417634,29.957764565821368,29.957748659041794,0.0,GW_e
IT,solar,170.62677048604428,233.7584238492279,392.9979138270215,25.074544949742894,GW_e
IT,solid biomass,7.299932584607503e-07,2.6461443687073937e-07,1.2761285492792244e-07,0.0,GW_e
IT,solid biomass for industry,7.135843437123373,7.135844022861731,6.934192960540864,0.0,GW_e
IT,solid biomass for industry CC,2.9612491650938572e-06,2.1506200970689664e-06,0.2240579046874145,0.0,GW_e
IT,solid biomass_stores,62959.87019045663,62959.87019045663,62959.87019045663,0.0,GW_e
IT,urban central gas CHP,2.0689273382697483e-06,1.142307848777871e-06,8.194252895493689e-07,0.0,GW_e
IT,urban central gas CHP CC,8.489283198662554e-07,4.6977552359197436e-07,2.571883638873641e-07,0.0,GW_e
IT,urban central solid biomass CHP,9.087996223756905e-07,0.016317970899442157,0.016318188042152935,0.0,GW_e
IT,urban central solid biomass CHP CC,3.0803890622252254e-07,2.2589408399075626e-07,1.332632899457868e-07,0.0,GW_e
IT,urban central water tanks,517.9155040022886,517.9261679455751,8063.889556774857,0.0,GW_e
LT,BEV charger,3.3136344999999996,7.952722799999998,11.266357299999997,3.3136344999999996,GW_e
LT,BioSNG,1.129582018293097e-06,5.844442036949981e-07,6.149925947836158e-07,0.0,GW_e
LT,CCGT,1.1480009595997644,1.1480003687536549,1.080000156888355,1.148,GW_e
LT,DAC,-1.279194339190604e-07,-4.963350018893513e-08,-3.459757498405014e-08,0.0,GW_e
LT,EV batteries,4.5185925,10.844622,15.363214499999998,0.0,GW_e
LT,Fischer-Tropsch,7.153459941665857e-07,3.35495381807362e-07,9.755862596234962e-06,0.0,GW_e
LT,H2 Electrolysis,1.0583596133344192e-06,1.119625150741844e-06,2.1202326946822087e-06,0.0,GW_e
LT,H2 Fuel Cell,4.38205288900699e-07,2.2792886973841077e-07,1.5941248658047172e-07,0.0,GW_e
LT,H2 Store,8.459990254366298e-05,0.00015025066140761235,5.613510248861139e-05,0.0,"GWh_lhv,h2"
LT,Haber-Bosch,3.876179979660847e-05,3.6499345680713223e-06,3.4356855688840556e-06,0.0,"GW_lhv,nh3"
LT,OCGT,8.333177868280865e-07,2.906400601470349e-07,1.4181081397638058e-07,0.0,GW_e
LT,PHS,0.9,0.9,0.9,0.9,GW_e
LT,SMR,0.08358223213042294,0.16837077901778452,0.16837098662658087,0.0,GW_e
LT,SMR CC,7.435984194413835e-06,2.4389301858172608e-06,1.9167813861298546e-07,0.0,GW_e
LT,Sabatier,1.111689998295845e-06,4.183185073493779e-07,3.2436316307868265e-07,0.0,"GW_lhv,h2"
LT,V2G,3.3136344999999996,7.952722799999998,11.266357299999997,3.3136344999999996,GW_e
LT,ammonia cracker,7.92723979908465e-07,3.515573112137538e-07,2.3598165318179626e-07,0.0,"GW_lhv,nh3"
LT,battery,6.883703773010907e-06,5.693490455901125e-06,5.750691569619533e-06,0.0,GWh_e
LT,battery charger,3.553650053534122e-06,1.4904131129490353e-06,1.0264803773285394e-06,0.0,GW_e
LT,battery discharger,3.5536500535323004e-06,1.4904131129482713e-06,1.0264803773280132e-06,0.0,GW_e
LT,biogas,3928.742450594265,3928.742450594265,3928.742450594265,0.0,GW_e
LT,biogas to gas,1.4762706748871538e-06,8.050093051142301e-07,0.4484867890410344,0.0,GW_e
LT,biomass to liquid,6.274847586900797e-07,3.518054044558301e-07,3.391395114210441e-07,0.0,GW_e
LT,co2 stored,0.0017073850088504656,0.004546575139570999,2031.238305298209,0.0,GW_e
LT,coal/lignite,3.0265691170208195e-07,9.674458067660663e-08,4.1207999879428e-08,0.0,GW_e
LT,electricity distribution grid,1.729083366195798,1.9079910169206962,2.131616748926758,0.0,GW_e
LT,gas for industry,0.04794491856496606,0.04794496336303166,0.047944494762181475,0.0,GW_e
LT,gas for industry CC,1.4389182340157785e-06,8.46540283453876e-07,1.0301422978334028e-06,0.0,GW_e
LT,gas_extraction,21.70269105282372,21.70269105282372,21.70269105282372,21.70269105282372,GW_lhv
LT,gas_stores,3988892.9068046864,4713182.121991948,6596117.568576367,0.0,GW_e
LT,helmeth,4.289215340197995e-07,1.8350016259468344e-07,1.6320390346323978e-07,0.0,GW_e
LT,home battery,8.510322130597478e-06,1.4772447419544189e-05,3.543051674584085e-05,0.0,GWh_e
LT,home battery charger,4.3953173439921195e-06,4.825664496046421e-06,6.3738369597863725e-06,0.0,GW_e
LT,home battery discharger,4.633071282083258e-06,5.086697010435826e-06,6.718614075825885e-06,0.0,GW_e
LT,methanolisation,-2.995340941332781e-06,-6.359057071315759e-06,-2.9845516981658826e-06,0.0,GW_e
LT,nuclear,4.131252240951853e-07,2.8508538427357656e-07,1.6445740061358405e-07,0.0,GW_e
LT,nuclear (SMR),1.2517706456449537e-07,4.397871529818483e-08,2.7005203547826044e-08,0.0,GW_e
LT,offwind,1.8570186418401128e-06,1.5089714445221292e-06,1.5102480770184295e-06,0.0,GW_e
LT,oil,9.094447261054547e-07,3.151586438566046e-07,1.5452473494805193e-07,0.0,GW_e
LT,onwind,0.8130028903922483,0.27400333780502817,3.9580970009810695e-06,0.813,GW_e
LT,process emissions,0.059360434580220896,0.059356527618568806,1.867879782864179e-07,0.0,GW_e
LT,process emissions CC,6.038424989456044e-07,4.578863656268061e-06,0.0593605912741981,0.0,GW_e
LT,residential / services air heat pump,2.4203200465784435e-06,1.8201858265420416e-06,0.08339134753066814,0.0,GW_e
LT,residential / services biomass boiler,1.01343296971063,1.140027291327036,1.3496499488311566,0.0,GW_e
LT,residential / services gas boiler,2.3891846509602757,2.38919980724111,2.3891875944360255,0.0,GW_e
LT,residential / services oil boiler,2.7792868600167506,2.7792931908833545,2.7792895178742323,0.0,GW_e
LT,residential / services resistive heater,0.5698724338419414,1.0592924235075933,1.707180131216548,0.0,GW_e
LT,residential / services rural ground heat pump,1.8241359300216003e-06,0.032882988937991936,0.06564616082259048,0.0,GW_e
LT,residential / services solar thermal,1.561387524207419e-05,6.68598286957482e-06,2.5518348817886924e-06,0.0,GW_e
LT,residential / services water tanks charger,1.9024383036680956,0.9333027741677229,1.6891765001574204,0.0,GW_e
LT,residential / services water tanks discharger,1.4913854685807029,1.2899818064571302,1.549540920104712,0.0,GW_e
LT,residential rural micro gas CHP,1.1633184872696824e-07,4.528207756174011e-08,2.1766039373951137e-08,0.0,GW_e
LT,residential rural water tanks,0.7784079845604401,0.7784252460870204,0.7784221054545867,0.0,GW_e
LT,residential urban decentral micro gas CHP,1.163651799008682e-07,4.540970148991293e-08,2.195471959764854e-08,0.0,GW_e
LT,residential urban decentral water tanks,0.7728926745354796,0.7729108445397067,0.7729099595886678,0.0,GW_e
LT,ror,0.101,0.101,0.101,0.101,GW_e
LT,services rural micro gas CHP,1.1605978698094976e-07,4.516113839474023e-08,2.1606077970877257e-08,0.0,GW_e
LT,services rural water tanks,0.2623227784308555,0.26233934231706074,0.2623511225672561,0.0,GW_e
LT,services urban decentral micro gas CHP,1.1654583636596976e-07,4.5332289508233865e-08,2.1933381553511743e-08,0.0,GW_e
LT,services urban decentral water tanks,0.34531531084288014,0.3453348422596224,0.3453287503144614,0.0,GW_e
LT,solar,3.198070277188478,5.999228116664464,8.800388209769888,0.3969,GW_e
LT,solid biomass,3.798036593329498e-07,1.845160075504337e-07,9.900918852072343e-08,0.0,GW_e
LT,solid biomass for industry,0.2819629049599612,0.2819627755148693,1.7073946950176832e-06,0.0,GW_e
LT,solid biomass for industry CC,1.395422872450587e-06,1.3737369012176091e-06,0.3132909760385239,0.0,GW_e
LT,solid biomass_stores,14460.93623175223,14460.93623175223,14460.93623175223,0.0,GW_e
LT,urban central gas CHP,1.2599098780757762e-06,4.968586827993794e-07,2.9131081971168946e-07,0.0,GW_e
