Generator,year,carrier,bus,capital_cost,marginal_cost,p_nom_opt,build_year,p_nom,cf,p_tot,p_nom_max,LCOE,opex,capex,totex
GB0 12 offwind-dc-2050,2050,offwind-dc,GB4 0,311348.9378741982,0.015,4589.643972394374,2050,15.237804683306852,0.5163817746017333,20761274.453475162,4589.644617915797,70.91421834600075,311419.11680212745,1428980776.0257041,1429292195.1425064
GB0 11 offwind-dc-2050,2050,offwind-dc,GB4 0,300886.45528947224,0.015,0.0007187347478982429,2050,0.5178357794495536,0.40682806904655017,2.5614368740823266,173.50400027358012,70.91421834600075,0.0384215531112349,216.25755058847474,216.295972141586
GB0 0 offwind-dc-2050,2050,offwind-dc,GB4 0,301093.18848937907,0.015,0.0011158365421702898,2050,1237.162657877691,0.4104048527908868,4.011595850814068,15594.805124260842,70.91421834600075,0.06017393776221101,335.97078231501604,336.03095625277825
FR1 7 offwind-dc-2050,2050,offwind-dc,FR0 0,298208.3688047377,0.015,0.0007601416854513412,2050,0.0,0.3377600517275117,2.249090536184958,743.6473040975505,70.91421834600075,0.03373635804277437,226.68061207892848,226.71434843697125
FR1 6 offwind-dc-2050,2050,offwind-dc,FR0 0,297417.8276461531,0.015,0.00039459218976360075,2050,0.0,0.2585677295138216,0.8937723457376969,350.79690725127267,70.91421834600075,0.013406585186065453,117.35875188562875,117.37215847081481
GB0 13 offwind-dc-2050,2050,offwind-dc,GB4 0,302069.6316696191,0.015,0.0014875750097112696,2050,387.1509905918525,0.4135639285245096,5.389216517321846,8313.92339582398,70.91421834600075,0.08083824775982769,449.35123526441333,449.43207351217313
FR1 3 offwind-dc-2050,2050,offwind-dc,FR0 0,299431.3547995153,0.015,0.001027239996971505,2050,0.0,0.3976289262041491,3.5781125516796592,456.9855068117301,70.91421834600075,0.05367168827519489,307.58786399742775,307.64153568570293
PL1 2 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015000000000000001,0.0031305064150225193,2050,542.947903232605,0.19434761645743368,5.329640590163551,34971.09799676795,54.507946988072035,0.07994460885245327,480.4045205819375,480.48446519078993
PL1 3 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015,11726.365041185813,2050,276.7307140160756,0.3056138662493021,31393560.273838095,11726.365129498463,54.507946988072035,470903.4041075714,1799516764.6826682,1799987668.0867758
PL1 4 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015000000000000006,0.005560815458994207,2050,961.0463806907835,0.20124286225214677,9.803091914154061,58555.86129011256,54.507946988072035,0.14704637871231097,853.357422237872,853.5044686165843
PL1 5 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015000000000000006,0.0021330039318133574,2050,717.9445259665873,0.19041541689337896,3.557933856304362,43304.74187126374,54.507946988072035,0.05336900784456545,327.32874347258365,327.3821124804282
PL1 6 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015,0.013130895874751776,2050,855.9023113579857,0.21693905866003652,24.95377270818088,48666.60160856586,54.507946988072035,0.37430659062271315,2015.0547231752248,2015.4290297658474
PL1 7 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015,187.68019673888276,2050,586.8683235369292,0.2694037525533504,442920.92370511737,187.68026564589672,54.507946988072035,6643.81385557676,28801223.503136665,28807867.316992242
PT1 1 onwind-2050,2050,onwind,PT0 0,153459.04364756963,0.015,0.001926612345528802,2050,1539.3394766320293,0.16630763793774553,2.80679465204177,34950.418558450074,54.507946988072035,0.042101919780626544,295.6560880244509,295.69818994423156
PT1 0 onwind-2050,2050,onwind,PT0 0,153459.04364756963,0.015000000000000001,0.0007221741292798723,2050,1540.8128851957085,0.09656716756524092,0.6109075969442341,53436.65833347755,54.507946988072035,0.009163613954163513,110.82415122630552,110.83331484025967
PT1 2 onwind-2050,2050,onwind,PT0 0,153459.04364756963,0.015000000000000003,0.003414419766693399,2050,2133.4883134905604,0.19159995205135155,5.730815332975185,46421.648567444834,54.507946988072035,0.0859622299946278,523.9735920081268,524.0595542381214
RO1 0 onwind-2050,2050,onwind,RO0 0,153459.04364756963,0.015000000000000001,0.0007598963725065974,2050,644.0388869097685,0.09260057379483298,0.616413519440014,64094.968558163586,54.507946988072035,0.009246202791600211,116.61297059611977,116.62221679891137
RO1 1 onwind-2050,2050,onwind,RO0 0,153459.04364756963,0.015000000000000001,0.0011283661390550878,2050,1788.4986668086992,0.11860753246260065,1.1723746575768388,133433.97482115316,54.507946988072035,0.017585619863652584,173.15798858369433,173.175574203558
PL1 1 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015000000000000005,23237.600282706626,2050,924.2138470673203,0.23956280577375155,48765734.9750053,50270.91716610162,54.507946988072035,731486.0246250797,3566019916.0486526,3566751402.073278
RO1 2 onwind-2050,2050,onwind,RO0 0,153459.04364756963,0.015,0.0005831488924917269,2050,589.982446281532,0.0630226689046569,0.32194401226494157,73150.65741937203,54.507946988072035,0.004829160183974123,89.48947134591981,89.49430050610378
PL1 8 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015,0.017935421971763704,2050,937.7877648902524,0.23008494537791582,36.14963432199936,50394.640446594974,54.507946988072035,0.5422445148299904,2752.352703202466,2752.894947717296
ME1 0 onwind-2050,2050,onwind,ME0 0,153459.04364756963,0.015,0.0002762143569065786,2050,118.0,0.02600548345871893,0.0629238499128497,31464.057765987884,54.507946988072035,0.0009438577486927455,42.387591052612024,42.38853491036072
NO2 0 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.0006551728904726955,2050,460.0550302506268,0.09406934812542969,0.539893575634087,119238.23844254535,54.507946988072035,0.008098403634511305,100.54220519575372,100.55030359938823
NO2 6 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.000769528073637855,2050,241.32217381521798,0.10932786869123755,0.7369863702947674,48173.99253205399,54.507946988072035,0.011054795554421511,118.09104224042177,118.10209703597619
NO2 5 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015000000000000001,0.0043281892002545825,2050,302.4282708840899,0.21556227422808324,8.173030131915645,46682.46840147178,54.507946988072035,0.12259545197873468,664.1997753968075,664.3223708487862
NO2 4 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.00263369876850376,2050,496.2811188625544,0.21207551260048407,4.892836823363519,61174.82682435327,54.507946988072035,0.07339255235045278,404.1648942703689,404.2382868227194
NO2 3 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.0014380202218237273,2050,485.8952204921436,0.16239700177288374,2.045724311213446,70832.54854547244,54.507946988072035,0.03068586466820169,220.67720798693514,220.70789385160336
NO2 2 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.000715441524797602,2050,470.8387855834689,0.10479211046345459,0.6567602151193783,105863.55361542526,54.507946988072035,0.009851403226790675,109.79097218119898,109.80082358442577
NO2 1 onwind-2050,2050,onwind,NO1 0,153459.04364756963,0.015,0.0014624883771163603,2050,745.2458213033342,0.15197456463130396,1.9470066612616659,116638.73826437132,54.507946988072035,0.029205099918924986,224.43206769796282,224.46127279788175
NL1 5 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015,7637.093361235004,2050,984.4721767756744,0.3945406232693161,26395137.714438703,7637.093417688656,54.507946988072035,395927.06571658055,1171981043.4623268,1172376970.5280433
NL1 4 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015,3724.899596407372,2050,732.4695212288825,0.2685465151341786,8762705.139157595,8175.008956877749,54.507946988072035,131440.57708736393,571619529.7478935,571750970.3249809
NL1 3 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015,2659.2005358867164,2050,352.53160859418915,0.40560513054451836,9448407.933200888,2659.2005755692003,54.507946988072035,141726.11899801332,408078371.1042802,408220097.22327816
NL1 2 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015,0.0034138297542008153,2050,526.8058321299186,0.22539142320578576,6.740364014682638,6341.954962657199,54.507946988072035,0.10110546022023956,523.8830492552748,523.984154715495
NL1 1 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015000000000000001,331.27013979568636,2050,700.6637975867934,0.30898087896708404,896639.7773738711,331.27017264263304,54.507946988072035,13449.596660608067,50836398.84204273,50849848.438703336
NL1 0 onwind-2050,2050,onwind,NL0 0,153459.04364756963,0.015,7062.008923552245,2050,803.0570636845421,0.34979669050105006,21639541.98378773,7062.008997149107,54.507946988072035,324593.12975681596,1083729135.63893,1084053728.768687
MK1 0 onwind-2050,2050,onwind,MK0 0,153459.04364756963,0.015,0.00022781702572156182,2050,37.0,0.016932037142018113,0.03379087954804984,55561.218330256976,54.507946988072035,0.0005068631932207475,34.96058289386465,34.96108975705787
RS1 0 onwind-2050,2050,onwind,RS0 0,153459.04364756963,0.015000000000000006,0.000511593660166903,2050,158.68182501051717,0.05258857177260347,0.23567886406500166,94767.61468289752,54.507946988072035,0.0035351829609750265,78.50867382537267,78.51220900833364
PL1 0 onwind-2050,2050,onwind,PL0 0,153459.04364756963,0.015,0.003682657906619902,2050,463.24822924145974,0.2190362530403622,7.06612776047647,25412.128120070818,54.507946988072035,0.10599191640714704,565.137160431051,565.2431523474581
RS1 1 onwind-2050,2050,onwind,RS0 0,153459.04364756963,0.015000000000000001,0.0009031880144671631,2050,238.30846870416397,0.10141996097762043,0.8024273282805761,80137.0003047957,54.507946988072035,0.012036409924208642,138.60236893407813,138.61440534400234
FR1 4 onwind-2040,2050,onwind,FR0 0,158161.87680738786,0.015000000000000003,11604.811236662576,2040,11604.811236662576,0.2721052366531181,27661713.992913466,11604.811645168913,54.507946988072035,414925.70989370206,1835438725.1860166,1835853650.8959103
SE2 1 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.0023017856107621203,2050,1333.04,0.17887045458064094,3.606679801647181,96346.82651531759,54.507946988072035,0.05410019702470771,353.22981850929193,353.2839187063166
LV6 0 onwind-2050,2050,onwind,LV2 0,153459.04364756963,0.015000000000000005,0.0055112821519925454,2050,77.82085153631985,0.23123774067386685,11.163887953456356,124715.85579169322,54.507946988072035,0.1674583193018454,845.7560883166956,845.9235466359975
SE2 0 onwind-2040,2050,onwind,SE1 0,158161.87680738786,0.015000000000000003,7440.999152059917,2040,7440.999152059917,0.26593172832483924,17334268.421145584,186959.95248220864,54.507946988072035,260014.02631718383,1176882391.2119782,1177142405.2382953
PL1 7 onwind-2040,2050,onwind,PL0 0,158161.87680738786,0.015,27747.603769074944,2040,27747.603769074944,0.27539134231260065,66939100.66781184,27747.607368054174,54.507946988072035,1004086.5100171776,4388613089.024642,4389617175.534659
NL1 1 onwind-2040,2050,onwind,NL0 0,158161.87680738786,0.015000000000000001,6383.21624392094,2040,6383.21624392094,0.31825100792863564,17795633.43025948,6383.216416563573,54.507946988072035,266934.5014538922,1009581461.2059407,1009848395.7073946
IT1 10 onwind-2040,2050,onwind,IT0 0,158161.87680738786,0.015,9947.50235066818,2040,9947.50235066818,0.2317384533891519,20193716.77410026,9947.502703666765,54.507946988072035,302905.7516115039,1573315641.3275816,1573618547.079193
IE5 0 onwind-2040,2050,onwind,IE5 0,158161.87680738786,0.015,829.5743786421601,2040,829.5743786421601,0.31491497085251435,2288509.6275259755,117122.60971886519,54.507946988072035,34327.64441288963,131207040.67736666,131241368.32177955
GB5 0 onwind-2040,2050,onwind,GB5 0,158161.87680738786,0.015,26403.70503637438,2040,26403.70503637438,0.37902765134053,87667752.52603592,26403.709699072642,54.507946988072035,1315016.2878905388,4176059543.221651,4177374559.5095415
GB0 9 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000005,10136.805357064393,2040,10136.805357064393,0.3911623540477436,34734597.018899426,10136.805605116819,54.507946988072035,521018.9552834915,1603256160.104488,1603777179.0597713
GB0 6 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000003,14003.863030726754,2040,14003.863030726754,0.3448687000790001,42306367.785942055,14003.868606622396,54.507946988072035,634595.516789131,2214877259.493338,2215511855.010127
GB0 4 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000006,12871.320429959751,2040,12871.320429959751,0.35939623411530064,40522919.83382127,12871.324613327226,54.507946988072035,607843.7975073193,2035752196.1917086,2036360039.9892159
GB0 3 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000001,42045.81536306548,2040,42045.81536306548,0.3801159572285818,140004819.70268553,42045.816610100635,54.507946988072035,2100072.295540283,6650045069.719338,6652145142.014878
GB0 2 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015,15435.621856350981,2040,15435.621856350981,0.3701595287419401,50051508.40674646,15435.62269659965,54.507946988072035,750772.6261011969,2441326922.4896073,2442077695.1157084
GB0 15 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015,13909.846264469641,2040,13909.846264469641,0.38146835191929196,46482015.29843167,13909.846796501883,54.507946988072035,697230.229476475,2200007391.2907515,2200704621.520228
GB0 10 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000003,1503.5869911968857,2040,1503.5869911968857,0.3265000379887094,4300469.797367185,15399.544874449253,54.507946988072035,64507.046960507796,237810140.47087282,237874647.51783332
GB0 1 onwind-2040,2050,onwind,GB4 0,158161.87680738786,0.015000000000000001,10643.764679050555,2040,10643.764679050555,0.3619744924541871,33750276.74130989,10643.76577701581,54.507946988072035,506254.15111964836,1683437797.9348202,1683944052.08594
FR1 7 onwind-2040,2050,onwind,FR0 0,158161.87680738786,0.015,35845.79959248192,2040,35845.79959248192,0.2809527002349093,88221733.88326393,37275.82847665976,54.507946988072035,1323326.008248959,5669438939.208439,5670762265.216688
FR1 19 onwind-2040,2050,onwind,FR0 0,158161.87680738786,0.015000000000000001,8885.613393033651,2040,8885.613393033651,0.3014348512864762,23463077.913051605,8885.613970771283,54.507946988072035,351946.1686957741,1405365290.827064,1405717236.9957597
SE2 2 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.0014030975960178742,2050,2949.37,0.1561685343174038,1.919488528851605,111737.03742722295,54.507946988072035,0.028792327932774073,215.31801522910698,215.34680755703974
SE2 3 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.0007176499975009285,2050,114.4,0.09729549887694976,0.6116592432468366,51147.678819898145,54.507946988072035,0.009174888648702549,110.12988229017323,110.13905717882193
SE2 4 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.0011416002371346912,2050,1071.29,0.14777494614526893,1.477811242803166,92194.49297445962,54.507946988072035,0.02216716864204749,175.18888061852843,175.2110477871705
SE2 5 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.0053964524922069015,2050,2198.96,0.21913871000549245,10.359327546673754,157957.15349143298,54.507946988072035,0.1553899132001063,828.1344385436148,828.2898284568149
SE2 6 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015,0.012731342340081598,2050,1499.6,0.21840412148506044,24.357860118613015,84490.87807674691,54.507946988072035,0.3653679017791952,1953.7396198587332,1954.1049877605124
SI1 0 onwind-2050,2050,onwind,SI0 0,153459.04364756963,0.015,0.00040090266860752293,2050,5.3500000000000005,0.03994597522002968,0.14028656505675738,23945.83102688597,54.507946988072035,0.0021042984758513606,61.52214012026901,61.52424441874486
SE2 0 onwind-2050,2050,onwind,SE1 0,153459.04364756963,0.015000000000000003,4303.87484916451,2050,4093.03,0.2655425677497817,10011470.933594633,180174.81047300584,54.507946988072035,150172.0640039195,660468518.3316138,660618690.3956177
SK1 0 onwind-2050,2050,onwind,SK0 0,153459.04364756963,0.015000000000000003,0.0010269745250576757,2050,3.6362127939332534,0.11597219348896357,1.043320277755253,43438.53893858592,54.507946988072035,0.015649804166328798,157.59852846576794,157.61417826993426
DE1 15 onwind-2040,2050,onwind,DE0 0,158161.87680738786,0.015,652.4355778986646,2040,652.4355778986646,0.31000320498961587,1771772.3729330627,652.4356015433004,54.507946988072035,26576.58559399594,103190435.4963655,103217012.0819595
DE1 5 onwind-2040,2050,onwind,DE0 0,158161.87680738786,0.015,12484.323749602638,2040,12484.323749602638,0.271512141334559,29693294.35546808,12484.324684231837,54.507946988072035,445399.4153320212,1974544074.9081988,1974989474.323531
EE6 0 onwind-2040,2050,onwind,EE2 0,158161.87680738786,0.015000000000000003,4066.806169697035,2040,4066.806169697035,0.2838028806014377,10110540.638875607,71976.51012519521,54.507946988072035,151658.10958313415,643213696.4111474,643365354.5207305
FI2 1 onwind-2040,2050,onwind,FI1 0,158161.87680738786,0.015,8902.493541900756,2040,8902.493541900756,0.23937967788710482,18668226.07932157,210579.17340489922,54.507946988072035,280023.39118982357,1408035086.8526733,1408315110.243863
FR1 12 onwind-2040,2050,onwind,FR0 0,158161.87680738786,0.015000000000000003,12683.015739460614,2040,12683.015739460614,0.29419315210247005,32685805.876160704,12683.017198852944,54.507946988072035,490287.0881424107,2005969572.9307308,2006459860.0188732
FR1 15 onwind-2040,2050,onwind,FR0 0,158161.87680738786,0.015000000000000001,28505.061813396387,2040,28505.061813396387,0.27410502744312315,68445215.37550949,28505.06378733236,54.507946988072035,1026678.2306326424,4508414074.917376,4509440753.148008
BE1 2 onwind-2040,2050,onwind,BE0 0,158161.87680738786,0.015,1972.5579639892183,2040,1972.5579639892183,0.27865854385182526,4815110.337998958,1972.576006708243,54.507946988072035,72226.65506998436,311983469.69589454,312055696.35096455
LU1 0 onwind-2050,2050,onwind,LU0 0,153459.04364756963,0.015000000000000005,0.0018082072613068935,2050,219.49002908059117,0.19073563507380223,3.021232548494576,2538.7211680037226,54.507946988072035,0.04531848822741865,277.4857570367469,277.5310755249743
ES1 5 onwind-2040,2050,onwind,ES0 0,158161.87680738786,0.015000000000000001,54767.113123880954,2040,54767.113123880954,0.28244791925177437,135507188.59253645,54767.11620747069,54.507946988072035,2032607.8288880468,8662069398.995535,8664102006.824423
IT3 0 onwind-2050,2050,onwind,IT6 0,153459.04364756963,0.015,566.7892575673407,2050,2275.2608729328363,0.17997144499332743,893571.5236139442,45827.86980191965,54.507946988072035,13403.572854209162,86978937.41600011,86992340.98885432
DE1 25 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000003,0.0006953177673692538,2050,968.2158466143125,0.1019279428901506,0.620841432822382,22455.507600314853,54.507946988072035,0.009312621492335731,106.702799611649,106.71211223314134
DE1 26 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000005,0.001612908238185796,2050,2365.610110591714,0.17720687567036475,2.503769443575421,19094.80573866936,54.507946988072035,0.03755654165363133,247.51535572327873,247.55291226493236
DE1 27 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000006,0.002158935179878138,2050,2779.6550101458024,0.20186136310702024,3.8176570408443324,15761.329042003914,54.507946988072035,0.05726485561266501,331.30812800119276,331.36539285680544
DE1 3 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000005,0.0007121955426542541,2050,635.9651385564912,0.1109254229225505,0.6920451839269117,10679.439098103083,54.507946988072035,0.010380677758903679,109.29284686578372,109.30322754354262
DE1 4 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0011895195882305066,2050,3144.6781464896944,0.15934689102426242,1.6604251342056502,16163.695852394661,54.507946988072035,0.024906377013084752,182.54253840990438,182.56744478691746
DE1 5 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,133.96517339939524,2050,3004.4384955113374,0.2653225268644767,311365.2500671283,133.96522034348527,54.507946988072035,4670.478751006924,20558167.39195203,20562837.870703038
DE1 6 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000005,0.0006567735706139929,2050,426.998243473856,0.10723285284034363,0.6169466839483975,5211.567812834108,54.507946988072035,0.009254200259225964,100.7878440394229,100.79709823968211
DE1 7 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,12331.80835132818,2050,3170.3398737648504,0.26791297357445043,28941738.657802068,12331.811823243457,54.507946988072035,434126.079867031,1892427516.0399349,1892861642.119802
DE1 8 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000001,28439.50743688469,2050,7991.968730637336,0.33462878336032564,83366097.29123172,28439.507529476592,54.507946988072035,1250491.459368476,4364299613.0722685,4365550104.531637
DE1 9 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0005006883700157314,2050,262.5885121800638,0.07456502981915322,0.3270444667852578,14048.977705771696,54.507946988072035,0.004905667001778867,76.83515842807462,76.8400640950764
DK1 0 onwind-2050,2050,onwind,DK0 0,153459.04364756963,0.015000000000000005,51510.87323065741,2050,3828.595079688469,0.4091436680833311,184620045.1491558,51510.87332737876,54.507946988072035,2769300.677237338,7904809343.427881,7907578644.105119
DK2 0 onwind-2050,2050,onwind,DK1 0,153459.04364756963,0.015,9675.055041844238,2050,705.4935971112096,0.42314952154882296,35863395.42837467,9675.055102723512,54.507946988072035,537950.93142562,1484724693.9590135,1485262644.890439
EE6 0 onwind-2050,2050,onwind,EE2 0,153459.04364756963,0.015000000000000003,14725.654882720626,2050,316.0,0.2885079612634909,37216585.53591545,73984.06374501222,54.507946988072035,558248.7830387319,2259784915.3864713,2260343164.16951
ES1 0 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.005360786694645356,2050,2511.862829246185,0.18709243217113092,8.785952560414096,57347.46563550947,54.507946988072035,0.13178928840621143,822.6611993588923,822.7929886472986
ES1 1 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015,0.000668703373049268,2050,1766.1543944571356,0.08891675130875806,0.5208602401217651,69353.29285213155,54.507946988072035,0.007812903601826477,102.61858011204465,102.62639301564649
ES1 10 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.0018170787201584973,2050,1968.2618107662947,0.1712958744753661,2.7266208540347288,46413.694891424326,54.507946988072035,0.040899312810520935,278.8471626278728,278.8880619406833
ES1 11 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,19852.356741373034,2050,3213.930094847148,0.21776259362528616,37870362.07572424,72381.91457808086,54.507946988072035,568055.4311358636,3046523679.6814876,3047091735.112623
FI2 3 onwind-2050,2050,onwind,FI1 0,153459.04364756963,0.015,0.002145392187719839,2050,436.6779983010309,0.18497191029432114,3.4762946717271306,99739.82680657863,54.507946988072035,0.05214442007590696,329.2298333764537,329.28197779652965
FI2 2 onwind-2050,2050,onwind,FI1 0,153459.04364756963,0.015000000000000005,0.002299353355557439,2050,383.62675262329435,0.19087482894123145,3.8446648229370615,86030.47056667053,54.507946988072035,0.057669972344055936,352.8565669516747,352.9142369240188
FI2 1 onwind-2050,2050,onwind,FI1 0,153459.04364756963,0.015,17276.167900232234,2050,1297.971127435538,0.24006038415069417,36330553.88436718,202282.27986299846,54.507946988072035,544958.3082655077,2651184203.86448,2651729162.1727457
FI2 0 onwind-2050,2050,onwind,FI1 0,153459.04364756963,0.015000000000000001,0.004837482151679025,2050,352.82573257842665,0.21710050954846186,9.19992579893529,72974.90970514275,54.507946988072035,0.13799888698402935,742.3553846588505,742.4933835458346
ES4 0 onwind-2050,2050,onwind,ES3 0,153459.04364756963,0.015,1071.4492587142927,2050,257.95257825860824,0.214256910303187,2010992.9716163762,5216.95109687631,54.507946988072035,30164.89457424564,164423578.55919278,164453743.45376703
ES1 9 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000003,0.0014228974545205154,2050,2422.4635541547473,0.15718896955568215,1.9592947536170706,62026.116913245314,54.507946988072035,0.029389421304256064,218.35648257927951,218.38587200058376
DE1 24 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.0008063973005530273,2050,1218.6102536839335,0.1226372723566977,0.8663146406904961,12977.879656614492,54.507946988072035,0.012994719610357442,123.74895854284934,123.7619532624597
ES1 8 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000003,0.000696698763161441,2050,1030.708237589345,0.0946089837791601,0.5774063069702188,40328.42119040967,54.507946988072035,0.008661094604553284,106.91472590519935,106.9233869998039
ES1 6 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.0014934104313466731,2050,2075.5138292359047,0.15864813752550402,2.0754786234101497,53013.071831379646,54.507946988072035,0.03113217935115225,229.1773365677649,229.20846874711606
ES1 5 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,174.026415151776,2050,2986.9637973208673,0.27967380248639795,426354.71230510564,174.02644766218145,54.507946988072035,6395.320684576585,26705927.238606468,26712322.559291046
ES1 4 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000003,0.000609342662795705,2050,1755.863784782604,0.07476215728619459,0.3990685626947811,86551.54029753747,54.507946988072035,0.005986028440421717,93.50914228629239,93.5151283147328
ES1 3 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.0006496961858255903,2050,566.328925256208,0.09031087644074394,0.5139897759881493,31587.750092883245,54.507946988072035,0.0077098466398222406,99.70175533826878,99.70946518490861
ES1 2 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.0011036847715656531,2050,3839.966737707234,0.12839728083655663,1.2413806824709752,115715.97514433163,54.507946988072035,0.01862071023706463,169.37040953285148,169.38903024308854
ES1 12 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000003,0.0011960666807597476,2050,1128.518097359784,0.13142739143295526,1.3770362927694317,34745.69392677335,54.507946988072035,0.02065554439154148,183.54724896811385,183.56790451250538
ES1 7 onwind-2050,2050,onwind,ES0 0,153459.04364756963,0.015000000000000001,0.0011579673659550395,2050,1559.3265766410434,0.13104198376365153,1.329262905130471,48575.73151513538,54.507946988072035,0.019938943576957066,177.70056455455565,177.72050349813262
DE1 23 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000005,0.0007857064655961915,2050,1138.1252504913232,0.12294301019598271,0.8461907537749769,9377.413661502389,54.507946988072035,0.012692861306624658,120.57376279810363,120.58645565941025
DE1 22 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015000000000000003,0.0009722111538655454,2050,2862.192966843082,0.14395330991150607,1.2259883985388287,14909.498694590486,54.507946988072035,0.018389825978082433,149.19459389570676,149.21298372168485
DE1 21 onwind-2050,2050,onwind,DE0 0,153459.04364756963,0.015,0.03874378408249087,2050,3322.1976609104486,0.24278609306722776,82.40051923992706,20517.31788071398,54.507946988072035,1.2360077885989058,5945.58405258698,5946.820060375579
CH1 0 onwind-2050,2050,onwind,CH0 0,153459.04364756963,0.015,0.00029833079487120745,2050,42.83030178049925,0.03756402083368751,0.0981689767383239,15246.929658046975,54.507946988072035,0.0014725346510748583,45.78155847155477,45.78303100620584
BG1 1 onwind-2050,2050,onwind,BG0 0,153459.04364756963,0.015000000000000003,0.0011841602078628863,2050,492.8756446352557,0.12139168669983859,1.2592255154084913,60598.824850793964,54.507946988072035,0.018888382731127373,181.7200930241458,181.73898140687692
BG1 0 onwind-2050,2050,onwind,BG0 0,153459.04364756963,0.015,0.00045745990677508217,2050,210.24435536474425,0.056044226418487636,0.22458876255190263,60649.80534159394,54.507946988072035,0.0033688314382785394,70.20135980081047,70.20472863224875
BE1 3 onwind-2050,2050,onwind,BE0 0,153459.04364756963,0.015000000000000006,7259.105470034592,2050,1307.3992396019269,0.2682279629099413,17056552.83751592,7259.107688667755,54.507946988072035,255848.2925627389,1113975383.16835,1114231231.4609127
BE1 2 onwind-2050,2050,onwind,BE0 0,153459.04364756963,0.015,144.69294231915956,2050,400.4662237759987,0.2734041259661358,346542.5114713677,144.6930427190248,54.507946988072035,5198.137672070515,22204440.55085118,22209638.68852325
BE1 1 onwind-2050,2050,onwind,BE0 0,153459.04364756963,0.015,0.004495679149851726,2050,126.27938472327486,0.23934374691679458,9.425871187712302,714.489814802821,54.507946988072035,0.14138806781568453,689.9026228825649,690.0440109503805
