carrier,component,node,item,2030,2040,2050,units,sector
residential rural heat,links,NO,residential rural micro gas CHP2,3.4029556997296114e-07,1.363973969089139e-07,5.4041285030600086e-08,TWh,Gas CHP
residential rural heat,links,NO,residential rural oil boiler1,0.5576261532337314,0.2386412286514792,0.006524983010226624,TWh,Oil boiler
residential rural heat,links,NO,residential rural resistive heater1,0.0859564316047351,0.3406947446161129,0.34186259187283796,TWh,Resistive heater
residential rural heat,links,NO,residential rural water tanks charger0,-0.011674012290565363,-0.011629399794015508,-0.060232162615927023,TWh,
residential rural heat,links,NO,residential rural water tanks discharger1,0.007722901735698139,0.0076549310721598825,0.03670366176751342,TWh,
residential rural heat,links,PL,residential rural biomass boiler1,0.8301525611265941,0.6563606345834032,0.4767787682469555,TWh,Biomass boiler
residential rural heat,links,PL,residential rural gas boiler1,30.528913518178648,38.829195938932614,26.975597451697226,TWh,Gas
residential rural heat,links,PL,residential rural ground heat pump1,11.943462642668823,12.418356696759995,24.03055815114107,TWh,Heat Pump
residential rural heat,links,PL,residential rural micro gas CHP2,3.457423965765487e-07,1.3216541215872874e-07,5.626231006114468e-08,TWh,Gas CHP
residential rural heat,links,PL,residential rural oil boiler1,25.333697307162403,10.21980173928709,2.9259136657898033,TWh,Oil boiler
residential rural heat,links,PL,residential rural resistive heater1,1.210199557274955,1.9261515559143083,3.621328580867741,TWh,Resistive heater
residential rural heat,links,PL,residential rural water tanks charger0,-0.10002938136366214,-1.1812434632953157,-1.496981507660202,TWh,
residential rural heat,links,PL,residential rural water tanks discharger1,0.06338010514525241,0.759714135780043,0.9137025530550699,TWh,
residential rural heat,links,PT,residential rural biomass boiler1,0.803918756622809,0.607560125615364,0.3102277576594305,TWh,Biomass boiler
residential rural heat,links,PT,residential rural gas boiler1,2.526926070752466,0.4834514029536045,0.20373522962757473,TWh,Gas
residential rural heat,links,PT,residential rural ground heat pump1,2.44876867334797e-05,2.354284963068189,2.808094711331812,TWh,Heat Pump
residential rural heat,links,PT,residential rural micro gas CHP2,2.9842583261723463e-07,1.1847361563593768e-07,5.080084989657717e-08,TWh,Gas CHP
residential rural heat,links,PT,residential rural oil boiler1,0.013462327136600942,0.1612448467316373,0.03818794236973654,TWh,Oil boiler
residential rural heat,links,PT,residential rural resistive heater1,1.3630485678818696,0.7532621281920023,0.8377838605639999,TWh,Resistive heater
residential rural heat,links,PT,residential rural water tanks charger0,-0.7634572917459946,-0.3661225215418294,-0.46696584059472956,TWh,
residential rural heat,links,PT,residential rural water tanks discharger1,0.4752206783248203,0.219035269466479,0.275227514718552,TWh,
residential rural heat,links,RO,residential rural biomass boiler1,13.933608754442682,15.486049099052098,13.365765334054293,TWh,Biomass boiler
residential rural heat,links,RO,residential rural gas boiler1,11.60357157673288,0.7047056134041987,0.4237909238874911,TWh,Gas
residential rural heat,links,RO,residential rural ground heat pump1,7.939138616901033e-06,2.6764036943194576,8.020953475762655,TWh,Heat Pump
residential rural heat,links,RO,residential rural micro gas CHP2,3.448166977588418e-07,1.374478445178255e-07,5.5612772508057194e-08,TWh,Gas CHP
residential rural heat,links,RO,residential rural oil boiler1,3.908144917996308,6.631593707808114,1.4367220758978234,TWh,Oil boiler
residential rural heat,links,RO,residential rural resistive heater1,0.7589834793857997,2.4728271803726107,2.184978432225971,TWh,Resistive heater
residential rural heat,links,RO,residential rural water tanks charger0,-0.08554060313681111,-1.3974610141268629,-1.9081232520948344,TWh,
residential rural heat,links,RO,residential rural water tanks discharger1,0.056191516755502775,0.8533762877588276,1.1559340214830456,TWh,
residential rural heat,links,RS,residential rural biomass boiler1,0.2817588272651678,0.2979311911663085,0.4606451406679622,TWh,Biomass boiler
residential rural heat,links,RS,residential rural gas boiler1,2.2239681660558124,3.4475413209025345,2.5669074816733466,TWh,Gas
residential rural heat,links,RS,residential rural ground heat pump1,2.035759129713666,2.114504679759851,3.667733850574623,TWh,Heat Pump
residential rural heat,links,RS,residential rural micro gas CHP2,3.1606599836660887e-07,1.1891584360238274e-07,5.185841447207698e-08,TWh,Gas CHP
residential rural heat,links,RS,residential rural oil boiler1,4.888867787888384,2.6835713786037485,0.8331252821159353,TWh,Oil boiler
residential rural heat,links,RS,residential rural resistive heater1,0.30602714726413216,0.40447398078006147,0.6859985925176427,TWh,Resistive heater
residential rural heat,links,RS,residential rural water tanks charger0,-0.04938361383081597,-0.1474597393531932,-0.3696700138546112,TWh,
residential rural heat,links,RS,residential rural water tanks discharger1,0.03039570800711897,0.09362313013817974,0.2262369625803777,TWh,
residential rural heat,links,SE,residential rural biomass boiler1,4.410459467502487e-06,2.3206901654623832e-05,8.483899151970215e-05,TWh,Biomass boiler
residential rural heat,links,SE,residential rural gas boiler1,0.4184834861696827,5.1238664510391025,2.8236004244707464,TWh,Gas
residential rural heat,links,SE,residential rural ground heat pump1,8.024291178949438,1.6392534323131716,3.041691368562266,TWh,Heat Pump
residential rural heat,links,SE,residential rural micro gas CHP2,2.9862308724217184e-07,1.2980398499165264e-07,5.487697349073618e-08,TWh,Gas CHP
residential rural heat,links,SE,residential rural oil boiler1,0.2040829368299946,0.6491141295638541,0.15421406781772373,TWh,Oil boiler
residential rural heat,links,SE,residential rural resistive heater1,0.31982299185303287,0.7283476302543807,1.3301058994564663,TWh,Resistive heater
residential rural heat,links,SE,residential rural water tanks charger0,-0.3144485996053661,-0.19469751537676375,-0.15841841275509108,TWh,
residential rural heat,links,SE,residential rural water tanks discharger1,0.20413278106664562,0.12693894282822787,0.09804513100213351,TWh,
residential rural heat,links,SI,residential rural biomass boiler1,2.3389778376326564,1.9808028766453796,1.7861872121317903,TWh,Biomass boiler
residential rural heat,links,SI,residential rural gas boiler1,0.7191088132473303,0.5414813565796175,0.32048447628404336,TWh,Gas
residential rural heat,links,SI,residential rural ground heat pump1,0.11329091339679298,1.1997192710387634,1.974784121057663,TWh,Heat Pump
residential rural heat,links,SI,residential rural micro gas CHP2,3.1421567103983737e-07,1.2419281000031936e-07,5.359813921793524e-08,TWh,Gas CHP
residential rural heat,links,SI,residential rural oil boiler1,1.9815103521679935,1.050912603740809,0.24907547706295444,TWh,Oil boiler
residential rural heat,links,SI,residential rural resistive heater1,0.19169849223067528,0.15950314814750435,0.18491014566115313,TWh,Resistive heater
residential rural heat,links,SI,residential rural water tanks charger0,-0.025609736538327196,-0.08599738447405872,-0.13276430198471068,TWh,
residential rural heat,links,SI,residential rural water tanks discharger1,0.016601186350823416,0.05438612250934157,0.08336024557617705,TWh,
residential rural heat,links,SK,residential rural biomass boiler1,1.5278985164579595,1.0889379804119896,0.8274325222827384,TWh,Biomass boiler
residential rural heat,links,SK,residential rural gas boiler1,5.269684850058174,3.1685239232029456,2.229186045832692,TWh,Gas
residential rural heat,links,SK,residential rural ground heat pump1,1.6086890794537605e-05,1.3707123798015375,2.6109565453204397,TWh,Heat Pump
residential rural heat,links,SK,residential rural micro gas CHP2,3.550553890894684e-07,1.3410043468843135e-07,5.4695910442946715e-08,TWh,Gas CHP
residential rural heat,links,SK,residential rural oil boiler1,0.60822517207469,1.040838668664385,0.3095427514622307,TWh,Oil boiler
residential rural heat,links,SK,residential rural resistive heater1,0.17326223568898053,0.2893816765772505,0.3213588040081708,TWh,Resistive heater
residential rural heat,links,SK,residential rural water tanks charger0,-0.036201855805332764,-0.16036703139588404,-0.1618084313389667,TWh,
residential rural heat,links,SK,residential rural water tanks discharger1,0.02313198160061023,0.10283207567032872,0.09903350115138318,TWh,
residential rural heat,loads,AL,residential rural heat,-1.5966014736783032,-1.463310646110135,-1.3300198185419672,TWh,Heat
residential rural heat,loads,AT,residential rural heat,-17.811631012049965,-16.18954140950546,-14.567451806960955,TWh,Heat
residential rural heat,loads,BA,residential rural heat,-3.207802204918411,-2.9403471367160248,-2.6728920685136384,TWh,Heat
residential rural heat,loads,BE,residential rural heat,-3.0944957030132674,-2.822457567462086,-2.550419431910905,TWh,Heat
residential rural heat,loads,BG,residential rural heat,-4.99216671021631,-4.585155429346611,-4.17814414847691,TWh,Heat
residential rural heat,loads,CH,residential rural heat,-10.57829732451491,-9.627080486040123,-8.675863647565334,TWh,Heat
residential rural heat,loads,CZ,residential rural heat,-17.772164777945935,-16.110136270995994,-14.448107764046057,TWh,Heat
residential rural heat,loads,DE,residential rural heat,-113.04298218772728,-102.81429109127319,-92.58559999481913,TWh,Heat
residential rural heat,loads,DK,residential rural heat,-2.471122961619414,-2.248300178042089,-2.025477394464764,TWh,Heat
residential rural heat,loads,DK,residential rural heat,-0.4527909590440844,-0.41196250030695575,-0.37113404156982704,TWh,Heat
residential rural heat,loads,EE,residential rural heat,-2.6656898531859925,-2.4253383735715306,-2.1849868939570687,TWh,Heat
residential rural heat,loads,ES,residential rural heat,-21.859367855477736,-20.28921305936188,-18.719058263246033,TWh,Heat
residential rural heat,loads,ES,residential rural heat,-0.07140834453675318,-0.06627909489886948,-0.061149845260985755,TWh,Heat
residential rural heat,loads,FI,residential rural heat,-7.794998510197118,-7.094256089817565,-6.3935136694380095,TWh,Heat
residential rural heat,loads,FR,residential rural heat,-56.72834747463375,-51.741229387234775,-46.754111299835785,TWh,Heat
residential rural heat,loads,GB,residential rural heat,-45.0908710027962,-41.332698836000546,-37.574526669204886,TWh,Heat
residential rural heat,loads,GB,residential rural heat,-5.038729865226676,-4.618768708691852,-4.198807552157025,TWh,Heat
residential rural heat,loads,GR,residential rural heat,-8.720309324058553,-7.9240247927682566,-7.12774026147796,TWh,Heat
residential rural heat,loads,HR,residential rural heat,-8.49446499865482,-7.74469283177858,-6.994920664902338,TWh,Heat
residential rural heat,loads,HU,residential rural heat,-17.36942330705559,-15.735468436003654,-14.101513564951718,TWh,Heat
residential rural heat,loads,IE,residential rural heat,-8.124547034559663,-7.461566858154015,-6.798586681748365,TWh,Heat
residential rural heat,loads,IT,residential rural heat,-70.82983062386221,-64.92757468059273,-59.02531873732324,TWh,Heat
residential rural heat,loads,IT,residential rural heat,-7.228183461383555,-6.62585830518559,-6.023533148987624,TWh,Heat
residential rural heat,loads,LT,residential rural heat,-4.304221761665471,-3.916569327051099,-3.528916892436726,TWh,Heat
residential rural heat,loads,LU,residential rural heat,-0.22668107702457718,-0.2048106542427446,-0.18294023146091193,TWh,Heat
residential rural heat,loads,LV,residential rural heat,-4.175087963685426,-3.7992204761616803,-3.423352988637934,TWh,Heat
residential rural heat,loads,ME,residential rural heat,-0.9897770491117455,-0.9056262164503331,-0.8214753837889207,TWh,Heat
residential rural heat,loads,MK,residential rural heat,-1.6956304456793334,-1.5562987591281585,-1.4169670725769836,TWh,Heat
residential rural heat,loads,NL,residential rural heat,-6.524062878907255,-5.980818124730981,-5.437573370554707,TWh,Heat
residential rural heat,loads,NO,residential rural heat,-3.141333450508691,-2.9099829815185374,-2.6786325125283836,TWh,Heat
residential rural heat,loads,PL,residential rural heat,-69.80977741654038,-63.6283376062563,-57.4468977959722,TWh,Heat
residential rural heat,loads,PT,residential rural heat,-4.419148640852231,-4.2127231382323185,-4.006297635612406,TWh,Heat
residential rural heat,loads,RO,residential rural heat,-30.174969441207686,-27.427495369021116,-24.680021296834546,TWh,Heat
residential rural heat,loads,RS,residential rural heat,-9.717395837689399,-8.894186708004314,-8.070977578319226,TWh,Heat
residential rural heat,loads,SE,residential rural heat,-8.856369809376295,-8.07284662993911,-7.289323450501922,TWh,Heat
residential rural heat,loads,SI,residential rural heat,-5.3355794681051965,-4.9008085141775215,-4.4660375602498465,TWh,Heat
residential rural heat,loads,SK,residential rural heat,-7.566018346698725,-6.900860121073246,-6.235701895447767,TWh,Heat
residential rural water tanks,links,AL,residential rural water tanks charger1,0.014284859567540522,0.036842008101826404,0.06997763612108689,TWh,
residential rural water tanks,links,AL,residential rural water tanks discharger0,-0.012748297194471696,-0.03309899791051705,-0.06115502699318992,TWh,
residential rural water tanks,links,AT,residential rural water tanks charger1,0.011990861376739052,0.26887762297919005,0.30248518243171846,TWh,
residential rural water tanks,links,AT,residential rural water tanks discharger0,-0.010667921143058694,-0.2489234694539303,-0.26596018745586075,TWh,
residential rural water tanks,links,BA,residential rural water tanks charger1,0.009602659812051327,0.05159668845604861,0.10995539483768889,TWh,
residential rural water tanks,links,BA,residential rural water tanks discharger0,-0.008671919039497879,-0.04690299934269978,-0.09468287207981231,TWh,
residential rural water tanks,links,BE,residential rural water tanks charger1,5.653574963976553e-05,0.040124364107380614,0.06472897571199722,TWh,
residential rural water tanks,links,BE,residential rural water tanks discharger0,-5.500695881511981e-05,-0.03717194890782298,-0.05734419844854137,TWh,
residential rural water tanks,links,BG,residential rural water tanks charger1,0.022305985436232904,0.27885649739631285,0.2797192564779677,TWh,
residential rural water tanks,links,BG,residential rural water tanks discharger0,-0.02093377985029602,-0.2462703234450012,-0.24624725165728603,TWh,
residential rural water tanks,links,CH,residential rural water tanks charger1,0.026321623243423367,0.1371948142691166,0.19509068783806213,TWh,
residential rural water tanks,links,CH,residential rural water tanks discharger0,-0.023298543474721104,-0.1264348837468052,-0.17197201416899316,TWh,
residential rural water tanks,links,CZ,residential rural water tanks charger1,0.023189014567236217,0.17615980345271007,0.3591366759425145,TWh,
residential rural water tanks,links,CZ,residential rural water tanks discharger0,-0.02031410257114751,-0.1593508632462671,-0.31476097672418424,TWh,
residential rural water tanks,links,DE,residential rural water tanks charger1,8.923173091443753e-06,1.1758125601665614,1.5342312451187432,TWh,
residential rural water tanks,links,DE,residential rural water tanks discharger0,-7.932276626626637e-06,-1.0923209528200797,-1.3739621938764477,TWh,
residential rural water tanks,links,DK,residential rural water tanks charger1,0.009490243259702887,0.021914652079332096,0.036290160354706065,TWh,
residential rural water tanks,links,DK,residential rural water tanks discharger0,-0.008891251595238103,-0.020507942516710988,-0.03257102970542446,TWh,
residential rural water tanks,links,DK,residential rural water tanks charger1,0.02174604540411346,0.0074280347846086515,0.021134650603278387,TWh,
residential rural water tanks,links,DK,residential rural water tanks discharger0,-0.01943936745750504,-0.006495561150172331,-0.016853647795880486,TWh,
residential rural water tanks,links,EE,residential rural water tanks charger1,0.0019122139756970683,0.022017675477763593,0.04215034179929191,TWh,
residential rural water tanks,links,EE,residential rural water tanks discharger0,-0.001810160317279878,-0.02017408957478786,-0.03675709385242939,TWh,
residential rural water tanks,links,ES,residential rural water tanks charger1,3.0988853022179064,1.5312671308441224,1.5609787471331658,TWh,
residential rural water tanks,links,ES,residential rural water tanks discharger0,-2.756977721383248,-1.3305673762265844,-1.298598228741489,TWh,
residential rural water tanks,links,ES,residential rural water tanks charger1,0.01899297751076145,0.003956780884665246,0.005056868416144586,TWh,
residential rural water tanks,links,ES,residential rural water tanks discharger0,-0.01612868654829185,-0.003093115932297371,-0.004106285949497631,TWh,
residential rural water tanks,links,FI,residential rural water tanks charger1,0.007788202684491179,0.10481192428607403,0.07544957709624618,TWh,
residential rural water tanks,links,FI,residential rural water tanks discharger0,-0.007217073521123203,-0.09945800076791125,-0.06613932994150826,TWh,
residential rural water tanks,links,FR,residential rural water tanks charger1,0.00010961302805643701,1.0574640228904906,1.081088310091645,TWh,
residential rural water tanks,links,FR,residential rural water tanks discharger0,-0.00010769281861669602,-0.9750553879411116,-0.964985868901539,TWh,
residential rural water tanks,links,GB,residential rural water tanks charger1,5.330862326010106e-05,0.6361311209458886,0.817585872372527,TWh,
residential rural water tanks,links,GB,residential rural water tanks discharger0,-5.221141923387848e-05,-0.5773581846783119,-0.7341577608478796,TWh,
residential rural water tanks,links,GB,residential rural water tanks charger1,0.028387688130083792,0.0700015535002724,0.0890493712791318,TWh,
residential rural water tanks,links,GB,residential rural water tanks discharger0,-0.026046186431351495,-0.06349694922532109,-0.07970799717401011,TWh,
residential rural water tanks,links,GR,residential rural water tanks charger1,0.01930053480871846,0.27775802315266396,0.4300598317568983,TWh,
residential rural water tanks,links,GR,residential rural water tanks discharger0,-0.017514673420441718,-0.242566547881645,-0.3640771787022296,TWh,
residential rural water tanks,links,HR,residential rural water tanks charger1,0.08367930241818647,0.13171544101465746,0.19460145647941524,TWh,
residential rural water tanks,links,HR,residential rural water tanks discharger0,-0.07698097296973469,-0.11877442950716142,-0.1703570108834251,TWh,
residential rural water tanks,links,HU,residential rural water tanks charger1,0.059119018597841966,0.2905461452449,0.3529747949168162,TWh,
residential rural water tanks,links,HU,residential rural water tanks discharger0,-0.053945939022817496,-0.26119049391359417,-0.309194107066657,TWh,
residential rural water tanks,links,IE,residential rural water tanks charger1,0.005502568064031922,0.10324858434200591,0.14389483259777774,TWh,
residential rural water tanks,links,IE,residential rural water tanks discharger0,-0.005251035048961443,-0.0943855674291301,-0.12774351218753646,TWh,
residential rural water tanks,links,IT,residential rural water tanks charger1,0.18447307959916132,1.8661924629739624,1.5972642212294261,TWh,
residential rural water tanks,links,IT,residential rural water tanks discharger0,-0.17352338930196617,-1.7037957774898984,-1.4116174073549899,TWh,
residential rural water tanks,links,IT,residential rural water tanks charger1,0.1313270238866092,0.17627104418480588,0.3270997708160041,TWh,
residential rural water tanks,links,IT,residential rural water tanks discharger0,-0.11111182981037812,-0.15267614527462586,-0.28304938715510053,TWh,
residential rural water tanks,links,LT,residential rural water tanks charger1,0.00790887942522793,0.05247962639359513,0.06539714995273037,TWh,
residential rural water tanks,links,LT,residential rural water tanks discharger0,-0.007516415022766028,-0.04744072117563282,-0.05717529185041498,TWh,
residential rural water tanks,links,LU,residential rural water tanks charger1,7.125267587610601e-06,0.002615249882051583,0.0035777671707944445,TWh,
residential rural water tanks,links,LU,residential rural water tanks discharger0,-6.234993537117349e-06,-0.002430162420772791,-0.003187069811784262,TWh,
residential rural water tanks,links,LV,residential rural water tanks charger1,0.04950692254562787,0.0950523225663504,0.15165944111327578,TWh,
residential rural water tanks,links,LV,residential rural water tanks discharger0,-0.045553687462344644,-0.08747817186180251,-0.13696253703084943,TWh,
residential rural water tanks,links,ME,residential rural water tanks charger1,0.0043445265419232455,0.014707408936671712,0.03775624416606073,TWh,
residential rural water tanks,links,ME,residential rural water tanks discharger0,-0.003870814794413741,-0.013438043460165408,-0.03257232474259325,TWh,
residential rural water tanks,links,MK,residential rural water tanks charger1,0.010718513188974571,0.036241977393920016,0.05222114827819316,TWh,
residential rural water tanks,links,MK,residential rural water tanks discharger0,-0.009468077496232104,-0.03256391121076933,-0.0455937518455673,TWh,
residential rural water tanks,links,NL,residential rural water tanks charger1,0.00014599784569750517,0.057814146580329684,0.10429417809003588,TWh,
residential rural water tanks,links,NL,residential rural water tanks discharger0,-0.00014387987198937423,-0.05367164133625813,-0.0933811524055267,TWh,
residential rural water tanks,links,NO,residential rural water tanks charger1,0.009767646083516037,0.009730318807652776,0.050396250460746125,TWh,
residential rural water tanks,links,NO,residential rural water tanks discharger0,-0.009230192106726591,-0.00914895550634622,-0.04386717075118133,TWh,
residential rural water tanks,links,PL,residential rural water tanks charger1,0.08369458338697609,0.9883464057391907,1.252524427459291,TWh,
residential rural water tanks,links,PL,residential rural water tanks discharger0,-0.0757500957873221,-0.9079886886339704,-1.0920312573862434,TWh,
residential rural water tanks,links,PT,residential rural water tanks charger1,0.6387847160038739,0.3063347137740487,0.39071031882561025,TWh,
residential rural water tanks,links,PT,residential rural water tanks discharger0,-0.5679702143239157,-0.261784713118775,-0.3289440835646611,TWh,
residential rural water tanks,links,RO,residential rural water tanks charger1,0.07157182264456986,1.169255630519946,1.596526725027748,TWh,
residential rural water tanks,links,RO,residential rural water tanks discharger0,-0.06715849976754246,-1.0199310239737394,-1.3815394065770832,TWh,
residential rural water tanks,links,RS,residential rural water tanks charger1,0.04131926969224371,0.12337956391681675,0.3093029005921532,TWh,
residential rural water tanks,links,RS,residential rural water tanks discharger0,-0.03632808414858249,-0.1118956975477229,-0.27039197153146616,TWh,
residential rural water tanks,links,SE,residential rural water tanks charger1,0.2630991432898098,0.16290341111573822,0.13254868595218472,TWh,
residential rural water tanks,links,SE,residential rural water tanks discharger0,-0.24397368359823784,-0.1517138076111245,-0.11718074698474182,TWh,
residential rural water tanks,links,SI,residential rural water tanks charger1,0.021427666561618368,0.07195401158944491,0.11108389147060742,TWh,
residential rural water tanks,links,SI,residential rural water tanks discharger0,-0.019841264910748675,-0.06500074400542794,-0.09962979033844513,TWh,
residential rural water tanks,links,SK,residential rural water tanks charger1,0.030290092752321928,0.13417909516893617,0.1353851145013134,TWh,
residential rural water tanks,links,SK,residential rural water tanks discharger0,-0.027646685312071508,-0.12290196685828696,-0.11836201882560438,TWh,
residential rural water tanks,stores,AL,residential rural water tanks,-0.0015365623730688271,-0.0037430101934519625,-0.00882260913069888,TWh,
residential rural water tanks,stores,AT,residential rural water tanks,-0.0013229402336803558,-0.01995415352730487,-0.036524994978536444,TWh,
residential rural water tanks,stores,BA,residential rural water tanks,-0.0009307407725534456,-0.004693689115453002,-0.015272522760628213,TWh,
residential rural water tanks,stores,BE,residential rural water tanks,-1.5287908246457009e-06,-0.002952415199557631,-0.007384777266189583,TWh,
residential rural water tanks,stores,BG,residential rural water tanks,-0.0013722055859368865,-0.03258617395342663,-0.03347200482347207,TWh,
residential rural water tanks,stores,CH,residential rural water tanks,-0.0030230797687022678,-0.010759930524331633,-0.023118673671713913,TWh,
residential rural water tanks,stores,CZ,residential rural water tanks,-0.0028749119960887115,-0.016808940208505204,-0.04437569922102847,TWh,
residential rural water tanks,stores,DE,residential rural water tanks,-9.90896464817117e-07,-0.08349160734648194,-0.1602690512450012,TWh,
residential rural water tanks,stores,DK,residential rural water tanks,-0.0005989916644647858,-0.001406709564615122,-0.003719130651969904,TWh,
residential rural water tanks,stores,DK,residential rural water tanks,-0.0023066779466084228,-0.0009324736365035286,-0.004281002810106064,TWh,
residential rural water tanks,stores,EE,residential rural water tanks,-0.00010205365841719032,-0.0018435859050214165,-0.005393247949537971,TWh,
residential rural water tanks,stores,ES,residential rural water tanks,-0.34190758083465855,-0.20069975461968684,-0.2623805183944839,TWh,
residential rural water tanks,stores,ES,residential rural water tanks,-0.002864290962469599,-0.0008636649545179979,-0.0009505824694586592,TWh,
residential rural water tanks,stores,FI,residential rural water tanks,-0.0005711291633679768,-0.005353923520160357,-0.00931024715735248,TWh,
residential rural water tanks,stores,FR,residential rural water tanks,-1.920209439741004e-06,-0.08240863494937913,-0.11610244119288118,TWh,
residential rural water tanks,stores,GB,residential rural water tanks,-1.0972040262225768e-06,-0.05877293626757674,-0.0834281115273743,TWh,
residential rural water tanks,stores,GB,residential rural water tanks,-0.0023415016987322914,-0.006504604277044232,-0.009341374107863771,TWh,
residential rural water tanks,stores,GR,residential rural water tanks,-0.0017858613882767447,-0.03519147527279658,-0.0659826530574744,TWh,
residential rural water tanks,stores,HR,residential rural water tanks,-0.00669832944845178,-0.01294101150963078,-0.024244445598790236,TWh,
residential rural water tanks,stores,HU,residential rural water tanks,-0.0051730795750244835,-0.029355651333405727,-0.04378068785290425,TWh,
residential rural water tanks,stores,IE,residential rural water tanks,-0.00025153301507047955,-0.008863016914992517,-0.016151320413007705,TWh,
residential rural water tanks,stores,IT,residential rural water tanks,-0.0109496902971951,-0.16239668548620795,-0.18564681387723705,TWh,
residential rural water tanks,stores,IT,residential rural water tanks,-0.02021519407623106,-0.02359489891232817,-0.044050383663712965,TWh,
residential rural water tanks,stores,LT,residential rural water tanks,-0.00039246440246190156,-0.005038905220009307,-0.008221858104992345,TWh,
residential rural water tanks,stores,LU,residential rural water tanks,-8.902740504932511e-07,-0.0001850874612787917,-0.00039069736173207855,TWh,
residential rural water tanks,stores,LV,residential rural water tanks,-0.003953235083283215,-0.007574150706593094,-0.014696904085100982,TWh,
residential rural water tanks,stores,ME,residential rural water tanks,-0.00047371174750950463,-0.0012693654786114048,-0.005183919426226522,TWh,
residential rural water tanks,stores,MK,residential rural water tanks,-0.001250435692742466,-0.0036780661852638093,-0.006627396435389614,TWh,
residential rural water tanks,stores,NL,residential rural water tanks,-2.117973708130914e-06,-0.004142505244071558,-0.01091302568723997,TWh,
residential rural water tanks,stores,NO,residential rural water tanks,-0.0005374539767894474,-0.0005813633032866828,-0.0065290797121543755,TWh,
residential rural water tanks,stores,PL,residential rural water tanks,-0.007944487599654009,-0.08035771710727535,-0.16049317007573122,TWh,
residential rural water tanks,stores,PT,residential rural water tanks,-0.07081450167995805,-0.044550000657421256,-0.06176623526375756,TWh,
residential rural water tanks,stores,RO,residential rural water tanks,-0.004413322877027423,-0.14932460654828944,-0.21498731845340655,TWh,
residential rural water tanks,stores,RS,residential rural water tanks,-0.0049911855436612276,-0.011483866371201705,-0.03891092906344715,TWh,
residential rural water tanks,stores,SE,residential rural water tanks,-0.019125459691571953,-0.011189603506614658,-0.015367938970061647,TWh,
residential rural water tanks,stores,SI,residential rural water tanks,-0.0015864016508696926,-0.006953267586100623,-0.011454101134887276,TWh,
residential rural water tanks,stores,SK,residential rural water tanks,-0.0026434074402504164,-0.01127712831271495,-0.017023095678410507,TWh,
residential urban decentral heat,generators,AL,residential urban decentral solar thermal,8.496849996863123e-06,1.9491601776458467e-06,7.115941923047692e-07,TWh,Solar thermal
residential urban decentral heat,generators,AT,residential urban decentral solar thermal,1.5545339264079958e-06,7.364156629077244e-07,2.1003357521185012e-07,TWh,Solar thermal
residential urban decentral heat,generators,BA,residential urban decentral solar thermal,3.027771683651481e-06,5.330735320212362e-07,2.444357833186541e-07,TWh,Solar thermal
residential urban decentral heat,generators,BE,residential urban decentral solar thermal,6.009668846376031e-07,2.0809746736458994e-07,7.527878029055852e-08,TWh,Solar thermal
residential urban decentral heat,generators,BG,residential urban decentral solar thermal,1.416503354602951e-06,1.5392245127707646e-06,7.301078921373489e-07,TWh,Solar thermal
residential urban decentral heat,generators,CH,residential urban decentral solar thermal,4.318290341457537e-06,2.2758269524208596e-06,6.140931057019575e-07,TWh,Solar thermal
residential urban decentral heat,generators,CZ,residential urban decentral solar thermal,7.400413112772686e-07,2.444050397701438e-07,8.338970163299408e-08,TWh,Solar thermal
residential urban decentral heat,generators,DE,residential urban decentral solar thermal,8.8063659156131e-07,2.9695111210809086e-07,1.036064444300764e-07,TWh,Solar thermal
residential urban decentral heat,generators,DK,residential urban decentral solar thermal,5.967198106650957e-07,3.53947087231876e-07,1.1612047297174685e-07,TWh,Solar thermal
residential urban decentral heat,generators,DK,residential urban decentral solar thermal,6.262362968833966e-07,3.87879823610626e-07,1.3119967408019652e-07,TWh,Solar thermal
residential urban decentral heat,generators,EE,residential urban decentral solar thermal,4.6968362475934807e-07,3.654478533991302e-07,1.0670864253136263e-07,TWh,Solar thermal
residential urban decentral heat,generators,ES,residential urban decentral solar thermal,6.993554402984889e-06,3.7512264534741147,3.751182264912057,TWh,Solar thermal
residential urban decentral heat,generators,ES,residential urban decentral solar thermal,5.471195019951412e-06,0.006648740114263857,2.825673832758372e-06,TWh,Solar thermal
residential urban decentral heat,generators,FI,residential urban decentral solar thermal,3.160587681134499e-07,1.6860149565459565e-07,6.160137313760638e-08,TWh,Solar thermal
residential urban decentral heat,generators,FR,residential urban decentral solar thermal,1.0482192981465652e-06,7.444540936373156e-07,2.57055451115619e-07,TWh,Solar thermal
residential urban decentral heat,generators,GB,residential urban decentral solar thermal,6.132543113215296e-07,2.0891892019384595e-07,7.381542884012142e-08,TWh,Solar thermal
residential urban decentral heat,generators,GB,residential urban decentral solar thermal,3.459416599976486e-07,1.2533609866608325e-07,4.962360659286656e-08,TWh,Solar thermal
residential urban decentral heat,generators,GR,residential urban decentral solar thermal,1.1514281175887429e-05,0.15226973780858882,0.15215662830930607,TWh,Solar thermal
residential urban decentral heat,generators,HR,residential urban decentral solar thermal,2.707550826408493e-06,7.641604639193801e-07,2.504809970387474e-07,TWh,Solar thermal
residential urban decentral heat,generators,HU,residential urban decentral solar thermal,1.775805559568754e-06,5.621749212876334e-07,1.808537416482528e-07,TWh,Solar thermal
