cluster,,,37m,37m,37m
ll,,,v3.0,v3.0,v3.0
opt,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
generators,GB0 15,offwind-dc,0.31946771447372496,0.3411643254519543,0.37040353441504553
generators,GB0 15,onwind,0.38348558464878824,0.37436140747791524,0.38138264525709514
generators,GB0 15,solar,0.11074479019590396,0.11074208361526791,0.11074043638307464
generators,GB0 15,solar rooftop,0.11074061870527643,0.1107382916569555,0.11073678118234342
generators,GB0 16,offwind,0.3669492740408354,0.33035310074867846,
generators,GB0 16,offwind-ac,0.2588299335324087,0.26748295778730413,0.2796413012325669
generators,GB0 16,offwind-dc,0.2940473538464625,0.318646945355158,0.33537372574159535
generators,GB0 16,onwind,0.3270520711014207,0.2786989410418877,0.3215852999994965
generators,GB0 16,solar,0.11060391323934075,0.11060319712750198,0.1106036966650648
generators,GB0 16,solar rooftop,0.11060405562802135,0.11060255351246769,0.11060294247747994
generators,GB0 17,offwind,0.41398915025438393,0.3780152293134549,
generators,GB0 17,offwind-ac,0.30416884328704963,0.31664890562012027,0.3294595695692847
generators,GB0 17,offwind-dc,0.3527442287240462,0.36917564240845346,0.3832640406985571
generators,GB0 17,onwind,0.43473634131494293,0.441074206557034,0.42708492463581554
generators,GB0 17,solar,0.10890201523612221,0.10890068052628622,0.10889493988248895
generators,GB0 17,solar rooftop,0.10889771915064664,0.10889543770352572,0.10889264572572885
generators,GB0 2,offwind,0.3909194595151001,0.35577153991435223,
generators,GB0 2,offwind-ac,0.28162468759122183,0.29173357141603823,0.30422762607504583
generators,GB0 2,onwind,0.372175833836087,0.36464756731523545,0.3700864805297069
generators,GB0 2,solar,0.10777366176801242,0.10777088558349256,0.10777000200274428
generators,GB0 2,solar rooftop,0.10777146100836302,0.10776935955427623,0.107768288969567
generators,GB0 3,offwind,0.41710862463289944,0.3789877714967652,
generators,GB0 3,offwind-ac,0.30720256091801157,0.3199334100127839,0.3317944228719875
generators,GB0 3,offwind-dc,0.36671317708908646,0.3874242414944044,0.40618746858132815
generators,GB0 3,onwind,0.3799547834289547,0.377310611470252,0.38008500639245774
generators,GB0 3,ror,0.059582947761715514,0.05951520869182631,0.059549853967238046
generators,GB0 3,solar,0.0963774739822861,0.09637809044416057,0.09637405600840447
generators,GB0 3,solar rooftop,0.08560297368174802,0.09637630498210499,0.09637721942985168
generators,GB0 4,onwind,0.3634421849616462,0.3526719155385481,0.35930536252262907
generators,GB0 4,solar,0.10670632983896955,0.10670186126188874,0.10670371473265762
generators,GB0 4,solar rooftop,0.10670471619152058,0.10670373045129963,0.10670347477737593
generators,GB0 5,offwind,0.4276178027921629,0.38774622247518115,
generators,GB0 5,offwind-ac,0.30354878860424656,0.32366314163950566,0.3483110160891867
generators,GB0 5,offwind-dc,0.33980724812810614,0.37357182505134967,0.40202040214759915
generators,GB0 5,onwind,0.341753756061028,0.2913850054816728,0.3293964237375653
generators,GB0 5,solar,0.10938223632218307,0.10937855074267987,0.10938124039865105
generators,GB0 5,solar rooftop,0.10938379313593065,0.10938348563454263,0.10938361674464976
generators,GB0 6,offwind,0.38223944708213825,0.34563776380606887,
generators,GB0 6,offwind-ac,0.2676813109379329,0.28017141756759156,0.29607861171933963
generators,GB0 6,offwind-dc,0.34129994250985324,0.376997811210969,0.40054112339026077
generators,GB0 6,onwind,0.3473212192397322,0.33844159674749047,0.34479111542490903
generators,GB0 6,solar,0.11204461260426557,0.11203874702575818,0.11204204875203796
generators,GB0 6,solar rooftop,0.112044344687688,0.1120432630089405,0.11204316985424523
generators,GB0 7,onwind,0.3373705162135446,0.28897341056777603,0.32960938158274294
generators,GB0 7,solar,0.10570167215266928,0.10569965726178875,0.105699897754502
generators,GB0 7,solar rooftop,0.10570172356793767,0.10570122731057467,0.10570148838979755
generators,GB0 8,offwind,0.36448669194884287,0.32625006505767246,
generators,GB0 8,offwind-ac,0.25164747156790557,0.2618437054626822,0.27187985131911546
generators,GB0 8,offwind-dc,0.3591035828698389,0.39021634987160886,0.4196055554885151
generators,GB0 8,onwind,0.4110720505947653,0.41430037369267064,0.40381215961956296
generators,GB0 8,solar,0.10016509201307969,0.10016406296365168,0.1001633184104046
generators,GB0 8,solar rooftop,0.0902966236542326,0.10016089651919648,0.10016192955069231
generators,GB0 9,offwind,0.41142587291835886,0.3739498187025129,
generators,GB0 9,offwind-ac,0.30755519632695716,0.32041628181262044,0.33307912601325707
generators,GB0 9,offwind-dc,0.3319750415048531,0.35173008796935645,0.36877383216150733
generators,GB0 9,onwind,0.3932599731634793,0.3816738123189147,0.39105514813256004
generators,GB0 9,solar,0.11236775360766764,0.11236579780039241,0.1123663654508269
generators,GB0 9,solar rooftop,0.11236972090888209,0.11236846060788908,0.11236855882177957
generators,GB4 0,gas,0.008815840959406627,0.0067625851737199835,0.0013794472691377
generators,GB4 0,residential rural solar thermal,0.022541285822473316,0.02224733532482331,0.019426076948841076
generators,GB4 0,residential urban decentral solar thermal,0.02407745095745366,0.022502477969770358,0.019810708926039658
generators,GB4 0,services rural solar thermal,0.022416446686448373,0.022065014608630636,0.019797625946403108
generators,GB4 0,services urban decentral solar thermal,0.0234912379265062,0.02223991727842896,0.019679808083085226
generators,GB4 0,urban central solar thermal,0.025096120503788847,0.025176245659514016,0.02114967122467405
generators,GB5 0,offwind,0.4687901164230778,0.43986355042198494,
generators,GB5 0,offwind-ac,0.37282937392702226,0.3703763044322632,0.3935137172036834
generators,GB5 0,offwind-dc,0.4240077291248047,0.4262328720808849,0.4535694442019896
generators,GB5 0,onwind,0.36924830158892147,0.37285580462272916,0.3789695536475254
generators,GB5 0,residential rural solar thermal,0.020619871582784357,0.019406496049647986,0.01818150638485115
generators,GB5 0,residential urban decentral solar thermal,0.02031972260262692,0.01944470342131969,0.01777089153087293
generators,GB5 0,services rural solar thermal,0.02068935958375933,0.019165167497567945,0.017932087935480606
generators,GB5 0,services urban decentral solar thermal,0.020441375556136968,0.01938964510556412,0.01785697891054124
generators,GB5 0,solar,0.09738300975321007,0.09734204406131645,0.09731437298697394
generators,GB5 0,solar rooftop,0.09740224769255725,0.09737992737317544,0.09738494816112173
generators,GB5 0,urban central solar thermal,0.022036881677903172,0.01693887588453682,0.016249388164471378
generators,GR0 0,gas,0.2404885985463835,0.29387956584464525,0.054413008470771004
generators,GR0 0,residential rural solar thermal,0.0621507752908443,0.0644344524225372,0.05540209799280669
generators,GR0 0,residential urban decentral solar thermal,0.06579362052337223,0.0727663932302834,0.07270884523603681
generators,GR0 0,services rural solar thermal,0.06104593182379942,0.0649418743708413,0.056686441287506224
generators,GR0 0,services urban decentral solar thermal,0.06585698141981448,0.06673719164687612,0.05699146758670448
generators,GR0 0,urban central solar thermal,0.07278590834480804,0.07278587164398746,0.07278590080112314
generators,GR1 0,offwind-ac,0.07868269810635797,0.08171403774970656,0.08393518069989138
generators,GR1 0,offwind-dc,0.16142783178783351,0.17155346431577,0.18704389012203754
generators,GR1 0,onwind,0.07961164526115577,0.07768944588097292,0.05694694813144393
generators,GR1 0,ror,0.27038116611941665,0.2701513933909789,0.2696797356785737
generators,GR1 0,solar,0.16482398124203837,0.15749926265192524,0.15875508657600768
generators,GR1 0,solar rooftop,0.16478824953673724,0.1644734412823327,0.16277281482379188
generators,GR1 1,offwind-ac,0.09838713010754016,0.10131734108410845,0.10281381766486167
generators,GR1 1,offwind-dc,0.2912314580466792,0.31063713022346345,0.3210561104300812
generators,GR1 1,onwind,0.1958787034416354,0.18584674529911763,0.17062565559703752
generators,GR1 1,ror,0.270343189578603,0.2697427590841091,0.26894501315925895
generators,GR1 1,solar,0.17182124773403742,0.17105586552993288,0.17008351698197074
generators,GR1 1,solar rooftop,0.17180527606046814,0.17172003552602716,0.17108019362862595
generators,GR1 2,offwind-ac,0.06758166697248029,0.07015435346366469,0.07208669556430873
generators,GR1 2,offwind-dc,0.267874107735207,0.2843839962458099,0.297056167460537
generators,GR1 2,onwind,0.09787152305527973,0.09441666003043798,0.07166907675071844
generators,GR1 2,ror,0.2704129840247552,0.2703616057384101,0.2703127625518902
generators,GR1 2,solar,0.1596095146428869,0.1543460438385229,0.15553923660478453
generators,GR1 2,solar rooftop,0.15961961064887356,0.15945555030518047,0.1585282098807868
generators,HR0 0,residential rural solar thermal,0.04631902256707369,0.04185611281033181,0.03264481439175708
generators,HR0 0,residential urban decentral solar thermal,0.04643045901409876,0.0428108789076708,0.0353967571173276
generators,HR0 0,services rural solar thermal,0.046241240791041596,0.04273135152955321,0.03354451378675115
generators,HR0 0,services urban decentral solar thermal,0.046638637322718245,0.042393592523408574,0.03513484384323116
generators,HR0 0,urban central solar thermal,0.05253474913979051,0.05183932867961319,0.04256528159990936
generators,HR1 0,offwind-ac,0.08715602552435858,0.0907283058100498,0.093613628001887
generators,HR1 0,offwind-dc,0.11670409091195738,0.12170224322380102,0.12456531823459985
generators,HR1 0,onwind,0.09645737386510221,0.0963277518385613,0.07145063721512694
generators,HR1 0,ror,0.5188634476452745,0.5188504102897262,0.518760816459525
generators,HR1 0,solar,0.1333420913542082,0.13328660550554275,0.12975650866115754
generators,HR1 0,solar rooftop,0.13334275941075655,0.13331416993904424,0.13222777244680808
generators,HU0 0,gas,0.29029399168906583,0.2215558281964987,0.05922749586541136
generators,HU0 0,residential rural solar thermal,0.042874274339423965,0.0374410238220436,0.029048613685657428
generators,HU0 0,residential urban decentral solar thermal,0.04193104873896624,0.039269247821042325,0.03164059081861914
generators,HU0 0,services rural solar thermal,0.04271388421820999,0.03873448592857191,0.0305292344289824
generators,HU0 0,services urban decentral solar thermal,0.04195341186201855,0.04084341724155631,0.031769483706663874
generators,HU0 0,urban central solar thermal,0.0458958435509119,0.045546235643947316,0.03579703161798406
generators,HU1 0,onwind,0.17368109052038283,0.14849026104578877,0.15391603085937527
generators,HU1 0,ror,0.45269740661198987,0.4518531830959559,0.44746230463341796
generators,HU1 0,solar,0.12970063265773066,0.129170829783569,0.12807215854339574
generators,HU1 0,solar rooftop,0.12970070021133143,0.1295517157163816,0.12931400824342848
generators,HU1 1,onwind,0.13260324334898632,0.10375827835822395,0.10749915344087706
generators,HU1 1,ror,0.45270754500731997,0.4526069464407452,0.45231065684167976
generators,HU1 1,solar,0.1313402237746043,0.13093179198276933,0.1296284422712633
generators,HU1 1,solar rooftop,0.13134028854341134,0.13103479115999558,0.13072823930575508
generators,IE5 0,gas,0.002973940475304764,0.00485575508906344,0.00033916414156808016
generators,IE5 0,offwind,0.3758312896374746,,
generators,IE5 0,offwind-ac,0.32403531118783363,0.3260723684468246,0.3218165106071831
generators,IE5 0,offwind-dc,0.41847389603497026,0.43612080483518384,0.4453274968395687
generators,IE5 0,onwind,0.3489907938198523,0.3323556393239336,0.342110260328118
generators,IE5 0,residential rural solar thermal,0.0232664122850148,0.022080289968709883,0.01997891717345172
generators,IE5 0,residential urban decentral solar thermal,0.02226208998666526,0.022183844195837122,0.019638813478348408
generators,IE5 0,ror,0.31191213334268186,0.3118706312236092,0.31180304897591277
generators,IE5 0,services rural solar thermal,0.023214449709598215,0.02202800527448659,0.019921588392322512
generators,IE5 0,services urban decentral solar thermal,0.02229433316925262,0.02206635922531309,0.020005863670230925
generators,IE5 0,solar,0.09078614457195987,0.09306891342255617,0.10366525828663667
generators,IE5 0,solar rooftop,0.10366633711469035,0.10366197565362902,0.10366156660479946
generators,IE5 0,urban central solar thermal,0.02462059135195618,0.024966583836496484,0.017885905127157747
generators,IT0 0,gas,0.4844334371271384,0.4681560683979661,0.13454631057873698
generators,IT0 0,residential rural solar thermal,0.052682872692444635,0.05156792579883294,0.04467900341076711
generators,IT0 0,residential urban decentral solar thermal,0.04085734863722145,0.057404587210226954,0.04923992866096086
generators,IT0 0,services rural solar thermal,0.05387489516451691,0.05042024611590807,0.04436470344578898
generators,IT0 0,services urban decentral solar thermal,0.040194888877807464,0.05838794064602863,0.04891425167892456
generators,IT0 0,urban central solar thermal,0.04446681225917808,0.06158249328794363,0.06158248852128944
generators,IT1 0,onwind,0.05314042054528884,0.05235044339758645,0.03477737539158666
generators,IT1 0,ror,0.48148775559510576,0.4814711143702257,0.4814848514805391
generators,IT1 0,solar,0.13942804968809938,0.13626914359313538,0.13465727939615188
generators,IT1 0,solar rooftop,0.13873962357863343,0.13941073477718566,0.13926714153006123
generators,IT1 1,offwind,0.08798390982867157,0.0852200440392905,
generators,IT1 1,offwind-ac,0.0501125082477339,0.05253817981083201,0.055494058152301504
generators,IT1 1,onwind,0.09844219249526968,0.09591004639117286,0.07411243067507625
generators,IT1 1,ror,0.48150659232827814,0.48150402085442773,0.4815031036742071
generators,IT1 1,solar,0.1622794446205947,0.1611365160568586,0.1624193469276301
generators,IT1 1,solar rooftop,0.16073849848891233,0.16155878534698193,0.16127337427004446
generators,IT1 10,offwind,0.2056876665641245,0.2004261751337196,
generators,IT1 10,offwind-ac,0.14811293101954603,0.15233852201350415,0.1592878524412398
generators,IT1 10,onwind,0.24265775582268045,0.2361667600584549,0.23174320303466603
generators,IT1 10,solar,0.16483629698471605,0.1637028113610336,0.1651283710466549
generators,IT1 10,solar rooftop,0.1632615270874292,0.16442531251766432,0.16378171355577123
generators,IT1 11,onwind,0.013177509227537377,0.012907189549488308,0.007145995083202813
generators,IT1 11,ror,0.48150599257125887,0.48150620866754756,0.48150564983191585
generators,IT1 11,solar,0.13420660412589075,0.13057923280077616,0.12784401540126974
generators,IT1 11,solar rooftop,0.13315829045975583,0.13397049131121405,0.1337648479812613
generators,IT1 12,offwind,0.15272934607772848,0.1493812414003855,
generators,IT1 12,offwind-ac,0.1032311476263734,0.10644755852213655,0.11073615649695726
generators,IT1 12,offwind-dc,0.16278247644554864,0.17091530183870368,0.19007388201008513
generators,IT1 12,onwind,0.16014427624387417,0.15617897793653715,0.14039186415585114
generators,IT1 12,ror,0.48148354018196293,0.4812881026436192,0.4812728670464064
generators,IT1 12,solar,0.16761821170222543,0.16764742586065431,0.16785908947263808
generators,IT1 12,solar rooftop,0.1661650703609302,0.16729435920046995,0.16677036687164803
generators,IT1 13,onwind,0.011698408874947669,0.011562483669815644,0.0062492900382488045
generators,IT1 13,ror,0.48150595052473477,0.4815052987225851,0.48150478989131573
generators,IT1 13,solar,0.14118688704866925,0.13838169589143876,0.13407676572943517
generators,IT1 13,solar rooftop,0.13968674609641277,0.14053041426759685,0.14027599212302086
generators,IT1 14,offwind,0.14840862848538208,0.14490213093704563,
generators,IT1 14,offwind-ac,0.0994184921394019,0.10254019983224062,0.10640526843020219
generators,IT1 14,offwind-dc,0.11858415103856496,0.12865022291469264,0.13046500245633375
generators,IT1 14,onwind,0.10548217368345886,0.10338472589980996,0.0819428662411409
generators,IT1 14,ror,0.48150565504210263,0.48150374906980264,0.48150219689589235
generators,IT1 14,solar,0.15098553011075294,0.14737125562974893,0.14845747699635173
generators,IT1 14,solar rooftop,0.15178991419897422,0.15246194679995942,0.1522995368261552
generators,IT1 15,offwind,0.1502441566482155,0.14613707248259072,
generators,IT1 15,offwind-ac,0.10058243136983552,0.10350691932609246,0.10614922080149986
generators,IT1 15,onwind,0.12776930067218062,0.12417494986478586,0.10226050245202993
generators,IT1 15,ror,0.48148823290727527,0.48148324564706013,0.4814597266226219
generators,IT1 15,solar,0.16008425882455066,0.16032408479189889,0.1603838457781235
generators,IT1 15,solar rooftop,0.15877527716729498,0.15966171117016473,0.15950091354776266
generators,IT1 16,offwind,0.07957856017079017,0.07794837147949579,
generators,IT1 16,offwind-ac,0.04594939625597538,0.0468719152314293,0.04928935558304904
generators,IT1 16,onwind,0.050907886454231624,0.049979799581764205,0.03315392009107684
generators,IT1 16,ror,0.4814989532444659,0.48149303450103786,0.48149191742137654
generators,IT1 16,solar,0.13720489317184417,0.134073896704138,0.13321121362350422
generators,IT1 16,solar rooftop,0.1357156652344151,0.13652685811479273,0.13637354577249317
generators,IT1 2,offwind,0.08681808473389334,0.08457723556743761,
generators,IT1 2,offwind-ac,0.0536460303221834,0.05495005888801107,0.05625373959780798
generators,IT1 2,onwind,0.059434837892258924,0.058024836354015216,0.039681297814412424
generators,IT1 2,ror,0.48150276101008976,0.48150014310564954,0.4814953432800622
generators,IT1 2,solar,0.14744742328108512,0.14433387335089848,0.14152018247412154
generators,IT1 2,solar rooftop,0.14575185781000063,0.1466928071862335,0.1464991534117806
generators,IT1 3,offwind,0.12084894640546402,0.11793566756659615,
generators,IT1 3,offwind-ac,0.07651972238039571,0.07742382858120841,0.08130709671398897
generators,IT1 3,offwind-dc,0.12003889954090308,0.12783094038656445,0.13109445331546138
generators,IT1 3,onwind,0.1374802945040627,0.13368421583862433,0.11626625937499802
generators,IT1 3,ror,0.48147522815953425,0.481465008052133,0.4814447626119609
generators,IT1 3,solar,0.1725963036186936,0.17262419858676487,0.17237397994888976
generators,IT1 3,solar rooftop,0.1713156714123077,0.17229391989753962,0.1718694979943266
generators,IT1 4,offwind,0.09951026132479648,0.09813442219585765,
generators,IT1 4,offwind-ac,0.0550082729734983,0.0559656212066507,0.06275015346179862
generators,IT1 4,onwind,0.07310867018946368,0.07244463469665129,0.05248326999675629
generators,IT1 4,ror,0.48150371027015226,0.48149894635036194,0.48149941114376277
generators,IT1 4,solar,0.14307569358540484,0.13947972091212424,0.13626538802315014
generators,IT1 4,solar rooftop,0.14159524465499385,0.14244971390227418,0.14210121013726223
generators,IT1 5,offwind,0.11499894458827667,0.11325801167386809,
generators,IT1 5,offwind-ac,0.07473456437880642,0.07701806531977692,0.07896979023158479
generators,IT1 5,offwind-dc,0.09103467391197229,0.09382794855249754,0.09663693376255822
generators,IT1 5,onwind,0.0926063597688353,0.09104399482888334,0.06843073782845728
generators,IT1 5,ror,0.48148080409349975,0.4813966875191314,0.4814160968980151
generators,IT1 5,solar,0.14077642145268873,0.13681330651891596,0.13396492956486825
generators,IT1 5,solar rooftop,0.139029815195596,0.14011281780084842,0.1394717587193218
generators,IT1 6,onwind,0.03251725717615141,0.032232777289914215,0.01975749170789572
generators,IT1 6,ror,0.4810018930565375,0.4810029071664809,0.48099983731702517
generators,IT1 6,solar,0.13778862306271347,0.13498970260781396,0.12895472749513354
generators,IT1 6,solar rooftop,0.13726401624395526,0.13786710994185494,0.13769562235663457
generators,IT1 7,offwind,0.10120619778869094,0.09915627305566638,
generators,IT1 7,offwind-ac,0.0637788614367334,0.06537096730931655,0.06738717149018662
generators,IT1 7,offwind-dc,0.15212613498145416,0.16366638759870852,0.16655694734042784
generators,IT1 7,onwind,0.09037037334039243,0.08722268931656332,0.06613084737685596
generators,IT1 7,ror,0.4815014208705918,0.4814990050098772,0.48149619696385626
generators,IT1 7,solar,0.1551679471454492,0.15532682403750736,0.15518416433856805
generators,IT1 7,solar rooftop,0.1544380129703322,0.15513574740339328,0.15494885037545425
generators,IT1 8,offwind,0.12396031365256593,0.12128948112063176,
generators,IT1 8,offwind-ac,0.08051410323579536,0.08296961335665781,0.08595715907289084
generators,IT1 8,offwind-dc,0.10473621280205411,0.10930227040765209,0.1182636419791028
generators,IT1 8,onwind,0.09046625278478404,0.08827639351750938,0.0675484844685985
generators,IT1 8,ror,0.4814953211538879,0.48149197632784996,0.48148125915359347
generators,IT1 8,solar,0.1470721858461714,0.14328363485526843,0.1422424515677707
generators,IT1 8,solar rooftop,0.14583266935190572,0.14665594668876997,0.14643673254037748
generators,IT1 9,offwind,0.11069958170949104,0.10934214261647696,
generators,IT1 9,offwind-ac,0.07180177864567855,0.07385995041573877,0.07651777941290758
generators,IT1 9,offwind-dc,0.07916658075544464,0.08220737771280005,0.08913848967715123
generators,IT1 9,onwind,0.07185672230876769,0.07112025205108173,0.05150112972790859
generators,IT1 9,ror,0.4814994764829211,0.48149914727511967,0.48150317212807947
generators,IT1 9,solar,0.13870277815155743,0.13508945769723338,0.1333475826032798
generators,IT1 9,solar rooftop,0.13759677036514714,0.13839187794272262,0.1380865207661106
generators,IT3 0,offwind-ac,0.13924417798652425,0.14537738341772274,0.15260071131204628
generators,IT3 0,onwind,0.18753257158629894,0.181136882606518,0.17997144499332737
generators,IT3 0,ror,0.48139554385002276,0.48114907899322484,0.48075853401511975
generators,IT3 0,solar,0.15845652897419804,0.1509874555581831,0.15150603575109872
generators,IT3 0,solar rooftop,0.15986835937054225,0.15986788030550667,0.15884371784362009
generators,IT6 0,gas,0.7856339042608597,0.7798972820633335,0.08313125959349991
generators,IT6 0,residential rural solar thermal,0.0672563037652865,0.07283759596327423,0.07152647609119703
generators,IT6 0,residential urban decentral solar thermal,0.07289357822216586,0.04452843975336295,0.04359630072280321
generators,IT6 0,services rural solar thermal,0.06893939962474263,0.07078631242220895,0.05970639277742985
generators,IT6 0,services urban decentral solar thermal,0.039469092805752844,0.04892813861563705,0.04744107989971158
generators,IT6 0,urban central solar thermal,0.04662930258163271,0.07289289617086178,0.050865814840782446
generators,LT2 0,gas,0.049114714067869714,0.03755937260689215,3.9200261719310496e-07
generators,LT2 0,residential rural solar thermal,0.027267293463794466,0.026879132188463793,0.02258554670683979
generators,LT2 0,residential urban decentral solar thermal,0.0272601978276328,0.027359340071051574,0.02385599415978509
generators,LT2 0,services rural solar thermal,0.02723328028826938,0.02754346539964181,0.02321012081309752
generators,LT2 0,services urban decentral solar thermal,0.02726543994990035,0.027089256203803806,0.024089914104919338
generators,LT2 0,urban central solar thermal,0.029415336207011592,0.030519330093787062,0.027242910073003862
generators,LT6 0,offwind-ac,0.2783609565031164,0.2872265691423161,0.2903223600021226
generators,LT6 0,offwind-dc,0.32550139890315133,0.33984889630047344,0.34531419756940473
generators,LT6 0,onwind,0.23306067781027695,0.2292714468483503,0.2109929248817407
generators,LT6 0,ror,0.5769293353699098,0.5768881049202881,0.5768064962730428
generators,LT6 0,solar,0.10786491253640476,0.10783334752609337,0.10777545297054504
generators,LT6 0,solar rooftop,0.10786514858534599,0.10786122032050932,0.10785875190179714
generators,LU0 0,residential rural solar thermal,0.026943402016385207,0.02399430915841484,0.020517776320961717
generators,LU0 0,residential urban decentral solar thermal,0.026710416804885326,0.025525759138358636,0.021893688469496235
generators,LU0 0,services rural solar thermal,0.026856426517865732,0.023957732504220303,0.020537588332127342
generators,LU0 0,services urban decentral solar thermal,0.026661365073449243,0.025755355080663962,0.022367177155837952
generators,LU0 0,urban central solar thermal,0.028215722827022713,0.028837217702643858,0.024970369703546276
generators,LU1 0,onwind,0.2225310140655445,0.2174528373127245,0.19073563507380226
generators,LU1 0,ror,0.7974208102942257,0.7972651159176081,0.7971899666019627
generators,LU1 0,solar,0.10830287088054454,0.10823862826187762,0.10821809719045629
generators,LU1 0,solar rooftop,0.10830421601227973,0.10828212954389849,0.10825396490437347
generators,LV2 0,gas,0.06432976790517131,0.04629548176517962,6.345973912297996e-07
generators,LV2 0,residential rural solar thermal,0.025650655353926112,0.027934734662971743,0.02622454794187646
generators,LV2 0,residential urban decentral solar thermal,0.025686919266913813,0.02800460988136992,0.026300689575002718
generators,LV2 0,services rural solar thermal,0.02545009938684835,0.027931282013226044,0.02642310627955438
generators,LV2 0,services urban decentral solar thermal,0.02567785814911305,0.027666338928491966,0.026000547693223658
generators,LV2 0,urban central solar thermal,0.026096823551416827,0.030405993863674683,0.028239958247289407
generators,LV6 0,offwind-ac,0.27928965998102384,0.2782714554690863,0.27351557235383944
generators,LV6 0,offwind-dc,0.3335888782526064,0.33575201753632267,0.32871509883810524
generators,LV6 0,onwind,0.25323042153449105,0.24603559844500994,0.23123774067386685
generators,LV6 0,ror,0.21090585621485153,0.2108999249601327,0.21089623343470362
generators,LV6 0,solar,0.10924744395394279,0.10907112565561651,0.10863549164564132
generators,LV6 0,solar rooftop,0.10924908762301418,0.10924119323405221,0.10924021501025878
generators,ME0 0,residential rural solar thermal,0.05230088455525361,0.04519873000108929,0.0398296023147558
generators,ME0 0,residential urban decentral solar thermal,0.05327847828864882,0.04757360600054831,0.042582245001758216
generators,ME0 0,services rural solar thermal,0.051989732106658006,0.045581216812157176,0.038671043962281985
generators,ME0 0,services urban decentral solar thermal,0.05308308012412965,0.04733425782418101,0.0408966919959871
generators,ME0 0,urban central solar thermal,0.058096424967515145,0.05809622212977113,0.05808378254828729
generators,ME1 0,offwind-ac,0.050178840057095206,0.051291568780727756,0.05544443954552518
generators,ME1 0,onwind,0.04123060263319513,0.025139192503349433,0.026005483458718927
generators,ME1 0,ror,0.3878399916511799,0.38734437824494317,0.3878547257249073
generators,ME1 0,solar,0.13913396403516834,0.1341585160668647,0.13146863520943886
generators,ME1 0,solar rooftop,0.13931129394187255,0.13836073990627173,0.13687362838425743
generators,MK0 0,residential rural solar thermal,0.05869524478098675,0.05213833438096454,0.04515403848745729
generators,MK0 0,residential urban decentral solar thermal,0.05957911955173719,0.05539009135049409,0.04914407064766595
generators,MK0 0,services rural solar thermal,0.05846006877010089,0.05157597939847179,0.044706655127459305
generators,MK0 0,services urban decentral solar thermal,0.05990412511617344,0.05444087875935157,0.04808392551269175
generators,MK0 0,urban central solar thermal,0.06471338583641884,0.06471338532693408,0.05029942301384427
generators,MK1 0,onwind,0.02964890859576043,0.016762465153305556,0.01693203714201811
generators,MK1 0,solar,0.15201350576873274,0.15020593058052872,0.14537644164162722
generators,MK1 0,solar rooftop,0.15207329360539695,0.15125201882183098,0.1491515746317343
generators,NL0 0,gas,0.03469061417076341,0.031764914622306066,0.00960348293041621
generators,NL0 0,residential rural solar thermal,0.02208022326911857,0.02486734030062114,0.02115667927379589
generators,NL0 0,residential urban decentral solar thermal,0.02668116550534811,0.025788734721625167,0.02222372330563043
generators,NL0 0,services rural solar thermal,0.027113017718558733,0.02607889211965268,0.022372469689576867
generators,NL0 0,services urban decentral solar thermal,0.026120293664538132,0.026078457859691113,0.02299800071035249
generators,NL0 0,urban central solar thermal,0.027923878008202518,0.02931418017919641,0.025018194100338852
generators,NL1 0,offwind,0.45702148726037406,0.42763228549793375,
generators,NL1 0,offwind-ac,0.36616631583935905,0.39817420564530814,0.4080952937443435
generators,NL1 0,offwind-dc,0.3895478228834241,0.4117301119946507,0.416181308946459
generators,NL1 0,onwind,0.35763679462589165,0.35657019013464025,0.34979669050105
generators,NL1 0,solar,0.10584665975780136,0.1058442570838238,0.1058428888578486
generators,NL1 0,solar rooftop,0.1058421311111642,0.10583913097435904,0.10582801237217977
generators,NL1 1,offwind,0.4059781455443144,0.3796811961535672,
generators,NL1 1,offwind-ac,0.32392390065915405,0.33779415590466494,0.3404485392061832
generators,NL1 1,offwind-dc,0.40555145584422636,0.42212985988089635,0.4233669164863918
generators,NL1 1,onwind,0.32636715769718305,0.32057475024594617,0.31779365099297124
generators,NL1 1,solar,0.1101304060059753,0.11012941319938219,0.11012175411396959
generators,NL1 1,solar rooftop,0.11012968046148447,0.11012896151907565,0.11012681997557036
generators,NL1 2,onwind,0.2576909323835014,0.24550096445480915,0.2253914232057858
generators,NL1 2,solar,0.10686410589326703,0.1068627440039482,0.10686144484638568
generators,NL1 2,solar rooftop,0.10686324468555908,0.10686199306767603,0.1068591367234064
generators,NL1 3,offwind,0.42936401916414607,0.40151653298332934,
generators,NL1 3,offwind-ac,0.34658867684674105,0.36616299196696894,0.3703913117178744
generators,NL1 3,offwind-dc,0.4213203742502702,0.43885547405577696,0.4406457709753636
generators,NL1 3,onwind,0.4179564110912779,0.4095869045114797,0.4056051305445183
generators,NL1 3,solar,0.11133555072055928,0.1113339738523677,0.11131788965234199
generators,NL1 3,solar rooftop,0.11133434586572756,0.1113332607665403,0.11132696100153604
generators,NL1 4,onwind,0.2776921365099694,0.26318053209698583,0.2685465151341786
generators,NL1 4,solar,0.10531810156674577,0.10531555648421712,0.10531486713725548
generators,NL1 4,solar rooftop,0.1053152976394352,0.10531316370932377,0.10530743971001791
generators,NL1 5,offwind,0.449499757002932,0.41970681514018715,
