cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
planning_horizon,,,,2030,2040,2050
storage_units,capital,SI0 0,PHS,36651786.199439615,36651786.199439615,36651786.199439615
storage_units,capital,SI0 0,hydro,23095452.576986823,23095452.576986823,23095452.576986823
storage_units,capital,SK0 0,PHS,167468730.63937616,167468730.63937616,167468730.63937616
storage_units,capital,SK0 0,hydro,47345677.78282299,47345677.78282299,47345677.78282299
storage_units,marginal,AL0 0,hydro,0.0,0.0,0.0
storage_units,marginal,AT0 0,PHS,0.0,0.0,0.0
storage_units,marginal,AT0 0,hydro,0.0,0.0,0.0
storage_units,marginal,BA0 0,PHS,0.0,0.0,0.0
storage_units,marginal,BA0 0,hydro,0.0,0.0,0.0
storage_units,marginal,BE0 0,PHS,0.0,0.0,0.0
storage_units,marginal,BE0 0,hydro,0.0,0.0,0.0
storage_units,marginal,BG0 0,PHS,0.0,0.0,0.0
storage_units,marginal,BG0 0,hydro,0.0,0.0,0.0
storage_units,marginal,CH0 0,PHS,0.0,0.0,0.0
storage_units,marginal,CH0 0,hydro,0.0,0.0,0.0
storage_units,marginal,CZ0 0,PHS,0.0,0.0,0.0
storage_units,marginal,CZ0 0,hydro,0.0,0.0,0.0
storage_units,marginal,DE0 0,PHS,0.0,0.0,0.0
storage_units,marginal,DE0 0,hydro,0.0,0.0,0.0
storage_units,marginal,ES0 0,PHS,0.0,0.0,0.0
storage_units,marginal,ES0 0,hydro,0.0,0.0,0.0
storage_units,marginal,FI1 0,hydro,0.0,0.0,0.0
storage_units,marginal,FR0 0,PHS,0.0,0.0,0.0
storage_units,marginal,FR0 0,hydro,0.0,0.0,0.0
storage_units,marginal,GB4 0,PHS,0.0,0.0,0.0
storage_units,marginal,GB4 0,hydro,0.0,0.0,0.0
storage_units,marginal,GR0 0,PHS,0.0,0.0,0.0
storage_units,marginal,GR0 0,hydro,0.0,0.0,0.0
storage_units,marginal,HR0 0,PHS,0.0,0.0,0.0
storage_units,marginal,HR0 0,hydro,0.0,0.0,0.0
storage_units,marginal,HU0 0,hydro,0.0,0.0,0.0
storage_units,marginal,IE5 0,PHS,0.0,0.0,0.0
storage_units,marginal,IE5 0,hydro,0.0,0.0,0.0
storage_units,marginal,IT0 0,PHS,0.0,0.0,0.0
storage_units,marginal,IT0 0,hydro,0.0,0.0,0.0
storage_units,marginal,IT6 0,PHS,0.0,0.0,0.0
storage_units,marginal,IT6 0,hydro,0.0,0.0,0.0
storage_units,marginal,LT2 0,PHS,0.0,0.0,0.0
storage_units,marginal,LU0 0,PHS,0.0,0.0,0.0
storage_units,marginal,ME0 0,hydro,0.0,0.0,0.0
storage_units,marginal,NO1 0,PHS,0.0,0.0,0.0
storage_units,marginal,NO1 0,hydro,0.0,0.0,0.0
storage_units,marginal,PL0 0,PHS,0.0,0.0,0.0
storage_units,marginal,PL0 0,hydro,0.0,0.0,0.0
storage_units,marginal,PT0 0,PHS,0.0,0.0,0.0
storage_units,marginal,PT0 0,hydro,0.0,0.0,0.0
storage_units,marginal,RO0 0,hydro,0.0,0.0,0.0
storage_units,marginal,RS0 0,PHS,0.0,0.0,0.0
storage_units,marginal,RS0 0,hydro,0.0,0.0,0.0
storage_units,marginal,SE1 0,PHS,0.0,0.0,0.0
storage_units,marginal,SE1 0,hydro,0.0,0.0,0.0
storage_units,marginal,SI0 0,PHS,0.0,0.0,0.0
storage_units,marginal,SI0 0,hydro,0.0,0.0,0.0
storage_units,marginal,SK0 0,PHS,0.0,0.0,0.0
storage_units,marginal,SK0 0,hydro,0.0,0.0,0.0
stores,capital,,co2,0.0,0.0,0.0
stores,capital,AL0 0,H2 Store,1999107.4220738062,4014335.087273242,45913071.49428263
stores,capital,AL0 0,battery,176.0013434231759,163.1155776987324,192.377908098862
stores,capital,AL0 0,battery storage,0.0,0.0,0.0
stores,capital,AL0 0,biogas,0.0,0.0,0.0
stores,capital,AL0 0,co2 stored,170.36654429342246,698.9928201412081,3009643.8059941577
stores,capital,AL0 0,gas,55435890.48948583,65794293.8197984,93155142.82584892
stores,capital,AL0 0,home battery,232.06926218936078,109623435.05605075,185340915.54344767
stores,capital,AL0 0,residential rural water tanks,247716.20077307988,396712.36742679315,670866.5669583487
stores,capital,AL0 0,residential urban decentral water tanks,325408.64212910103,506155.0436888594,601832.9753664373
stores,capital,AL0 0,services rural water tanks,82384.89320911352,168511.90613458375,210783.53087523457
stores,capital,AL0 0,services urban decentral water tanks,152078.6419226626,189184.26170796575,189215.4299772933
stores,capital,AL0 0,solid biomass,0.0,0.0,0.0
stores,capital,AL0 0,urban central water tanks,43640.62635120051,496009.45909956633,12853416.83508134
stores,capital,AT0 0,H2 Store,212.27462268656927,158.46173794473478,29.0089958923642
stores,capital,AT0 0,battery,144.1191215241151,106.97548502974784,115.82438589125977
stores,capital,AT0 0,battery storage,0.0,0.0,0.0
stores,capital,AT0 0,biogas,0.0,0.0,0.0
stores,capital,AT0 0,co2 stored,182.36135687131554,402.291357821381,1353801324.6036549
stores,capital,AT0 0,gas,56473848.28378743,66468482.93167832,93953429.02858947
stores,capital,AT0 0,home battery,169.9296331556406,257.18487105826785,42973692.31307511
stores,capital,AT0 0,residential rural water tanks,2830559.6583440206,2830683.107879919,3730900.7550885933
stores,capital,AT0 0,residential urban decentral water tanks,4021090.9922845364,4021338.219774143,5457084.721969853
stores,capital,AT0 0,services rural water tanks,1338771.0680260896,1598772.631903939,1788985.2475896364
stores,capital,AT0 0,services urban decentral water tanks,3971079.107793831,3971115.8929873887,3971099.413788639
stores,capital,AT0 0,solid biomass,0.0,0.0,0.0
stores,capital,AT0 0,urban central water tanks,273810.2304420132,1607304.466520652,13975676.425068853
stores,capital,BA0 0,H2 Store,370365.4729879387,586394.0878198612,589802.5032706452
stores,capital,BA0 0,battery,157.64869660065963,133.8407806013123,105.3530230035251
stores,capital,BA0 0,battery storage,0.0,0.0,0.0
stores,capital,BA0 0,biogas,0.0,0.0,0.0
stores,capital,BA0 0,co2 stored,172.51001239611955,430.55925268070655,116287496.84998032
stores,capital,BA0 0,gas,55439713.002773985,65818906.05937159,93141243.45546342
stores,capital,BA0 0,home battery,193.35685975230453,17941800.41726126,160522738.43514618
stores,capital,BA0 0,residential rural water tanks,393497.90204462176,606272.5563006342,1202435.3792133955
stores,capital,BA0 0,residential urban decentral water tanks,181224.81259301194,327443.67578847066,565797.9936213086
stores,capital,BA0 0,services rural water tanks,173908.20146743613,275441.3466552975,418075.73362698196
stores,capital,BA0 0,services urban decentral water tanks,76479.73179168045,257828.5034271125,257852.94615680943
stores,capital,BA0 0,solid biomass,0.0,0.0,0.0
stores,capital,BA0 0,urban central water tanks,74671.11448952665,701675.7869523321,3500546.6107989796
stores,capital,BE0 0,H2 Store,131.4066635752623,49.27655572780564,26.992002258336413
stores,capital,BE0 0,battery,150.13544856178473,98.01321614274143,90.43493094554516
stores,capital,BE0 0,battery storage,0.0,0.0,0.0
stores,capital,BE0 0,biogas,0.0,0.0,0.0
stores,capital,BE0 0,co2 stored,246.91802040539383,705.2986286164409,139957171.41204536
stores,capital,BE0 0,gas,55848110.10517106,66111141.0736385,92845871.00805742
stores,capital,BE0 0,home battery,173.55278279928302,168.62340176801524,905.1938926438544
stores,capital,BE0 0,residential rural water tanks,127.85685400395029,508407.5179447783,706031.3685532791
stores,capital,BE0 0,residential urban decentral water tanks,11482367.18102326,11482396.747899735,11482402.916705376
stores,capital,BE0 0,services rural water tanks,65.69625989538056,331441.8982018851,581031.7727851897
stores,capital,BE0 0,services urban decentral water tanks,15639664.914249038,15639690.226032674,15639680.122221986
stores,capital,BE0 0,solid biomass,0.0,0.0,0.0
stores,capital,BE0 0,urban central water tanks,420134.38732265984,4764829.892792779,43831522.02234161
stores,capital,BG0 0,H2 Store,128.8230517891578,80.15487605105163,33.081802663775065
stores,capital,BG0 0,battery,186.7926072296847,155.25473203157398,165.03421108525
stores,capital,BG0 0,battery storage,0.0,0.0,0.0
stores,capital,BG0 0,biogas,0.0,0.0,0.0
stores,capital,BG0 0,co2 stored,176.54503339039357,561.3916251792657,31121987.434872687
stores,capital,BG0 0,gas,55444545.92049128,65774958.616360314,93542029.02336255
stores,capital,BG0 0,home battery,247.75119233546746,236552928.4023251,515757498.98827916
stores,capital,BG0 0,residential rural water tanks,507204.7409971091,2389463.607903148,2389531.919820701
stores,capital,BG0 0,residential urban decentral water tanks,2171077.3599834964,6006763.660883373,6006787.209920594
stores,capital,BG0 0,services rural water tanks,419986.3161692484,1054894.026650247,1581411.0938612437
stores,capital,BG0 0,services urban decentral water tanks,1012279.4869203458,2015794.8341543903,2015816.8671087697
stores,capital,BG0 0,solid biomass,0.0,0.0,0.0
stores,capital,BG0 0,urban central water tanks,1889831.5579664195,1890162.6081445604,9786820.748107903
stores,capital,CH0 0,H2 Store,159.0610061291204,77.35126663514446,28.837388418269956
stores,capital,CH0 0,battery,147.88960517308703,126.5207591516319,151.41142174730177
stores,capital,CH0 0,battery storage,0.0,0.0,0.0
stores,capital,CH0 0,biogas,0.0,0.0,0.0
stores,capital,CH0 0,co2 stored,191.40515769410547,584.5440803462445,362678366.06523067
stores,capital,CH0 0,gas,55847114.28520382,65548515.23073791,92998759.90281914
stores,capital,CH0 0,home battery,200.81368799415648,323.17314322812024,93136778.1651602
stores,capital,CH0 0,residential rural water tanks,1735778.2852842985,1735815.1143884643,2331733.320232942
stores,capital,CH0 0,residential urban decentral water tanks,4873364.137087326,4873439.769888471,7962329.940743681
stores,capital,CH0 0,services rural water tanks,2258833.641428023,2258858.7658311417,2258863.209966583
stores,capital,CH0 0,services urban decentral water tanks,5927955.550118876,5927984.798626949,5927975.686995751
stores,capital,CH0 0,solid biomass,0.0,0.0,0.0
stores,capital,CH0 0,urban central water tanks,524735.5021088637,3455246.9945044243,25139076.276723027
stores,capital,CZ0 0,H2 Store,172.01186052935944,70.75482283809846,24.50697454817401
stores,capital,CZ0 0,battery,145.62997739968208,97.76025314654957,95.68727681286461
stores,capital,CZ0 0,battery storage,0.0,0.0,0.0
stores,capital,CZ0 0,biogas,0.0,0.0,0.0
stores,capital,CZ0 0,co2 stored,181.49723129805636,362.1960653447368,765208623.19838
stores,capital,CZ0 0,gas,54948413.707735136,65625933.952092394,92742624.31998535
stores,capital,CZ0 0,home battery,171.8696700985812,241.03837964913336,941357.4293333779
stores,capital,CZ0 0,residential rural water tanks,3741930.6225878345,3741958.972351092,3931063.7750260327
stores,capital,CZ0 0,residential urban decentral water tanks,6100532.553921497,6100582.253629789,6100588.484551031
stores,capital,CZ0 0,services rural water tanks,4168306.6184411696,4168331.2399752666,4168335.7076265607
stores,capital,CZ0 0,services urban decentral water tanks,6219886.354608261,6219910.80548177,6219901.762218603
stores,capital,CZ0 0,solid biomass,0.0,0.0,0.0
stores,capital,CZ0 0,urban central water tanks,1807869.8307060334,1808350.5634939757,13758544.349232586
stores,capital,DE0 0,H2 Store,3448656.681653214,6191392.521964497,12445049.596038943
stores,capital,DE0 0,battery,147.48598818358428,106.559369953442,98.13689360583608
stores,capital,DE0 0,battery storage,0.0,0.0,0.0
stores,capital,DE0 0,biogas,0.0,0.0,0.0
stores,capital,DE0 0,co2 stored,209.80532495474984,472.4795892420125,6167842226.287166
stores,capital,DE0 0,gas,57620120.50121587,67296382.29693624,92451320.54950099
stores,capital,DE0 0,home battery,159.13252442004938,220.8721330411998,2754.625215449313
stores,capital,DE0 0,residential rural water tanks,65.73208447167457,12624529.591351021,16590180.009390905
stores,capital,DE0 0,residential urban decentral water tanks,30423339.08622315,30423404.818447214,30423424.578499176
stores,capital,DE0 0,services rural water tanks,65.03516086160764,11994762.082856484,11994854.832200622
stores,capital,DE0 0,services urban decentral water tanks,32475041.304008786,32475087.268617943,32475072.54868021
stores,capital,DE0 0,solid biomass,0.0,0.0,0.0
stores,capital,DE0 0,urban central water tanks,2263469.0221790727,15868024.794916198,207551608.04061985
stores,capital,DK0 0,H2 Store,885926.3301706895,923697.5878764921,36023098.29570563
stores,capital,DK0 0,battery,159.03034676281828,106.9700780877305,87.9099351083743
stores,capital,DK0 0,battery storage,0.0,0.0,0.0
stores,capital,DK0 0,biogas,0.0,0.0,0.0
stores,capital,DK0 0,co2 stored,230.76423917843272,643.1945211966913,35453847.62096966
stores,capital,DK0 0,gas,55705584.38286809,65977189.7684746,92196081.63778906
stores,capital,DK0 0,home battery,171.01342659974247,162.43230337498014,671.7658720420999
stores,capital,DK0 0,residential rural water tanks,210301.2833616093,261581.97216895333,418073.5589353299
stores,capital,DK0 0,residential urban decentral water tanks,2739858.3366129245,2739887.1885178112,2739915.5173517596
stores,capital,DK0 0,services rural water tanks,86.5080139720822,27618.442566213052,359332.4148544307
stores,capital,DK0 0,services urban decentral water tanks,2198452.4473243514,2198478.0798298614,2198468.6960254256
stores,capital,DK0 0,solid biomass,0.0,0.0,0.0
stores,capital,DK0 0,urban central water tanks,530915.9844473602,745373.3029497268,15636741.219303513
stores,capital,DK1 0,H2 Store,409531.907603389,522726.716187929,11709165.743333245
stores,capital,DK1 0,battery,151.34280336896728,99.13484067187419,78.57034060840218
stores,capital,DK1 0,battery storage,0.0,0.0,0.0
stores,capital,DK1 0,biogas,0.0,0.0,0.0
stores,capital,DK1 0,co2 stored,220.06106083667518,492.11621655243755,8340239.319173303
stores,capital,DK1 0,gas,55259674.54740425,65862182.3527061,92232638.68249731
stores,capital,DK1 0,home battery,165.74806708385026,161.80832757961937,494.6442295757087
stores,capital,DK1 0,residential rural water tanks,444854.80855362944,444880.96420314483,444870.4698795991
stores,capital,DK1 0,residential urban decentral water tanks,2522969.8190115565,2522996.938456297,2522994.3082884937
stores,capital,DK1 0,services rural water tanks,112.76248244221753,313.91108080779634,106093.80737699929
stores,capital,DK1 0,services urban decentral water tanks,1325536.559812285,1325563.1729546387,1325552.3392941733
stores,capital,DK1 0,solid biomass,0.0,0.0,0.0
stores,capital,DK1 0,urban central water tanks,272078.70965649333,322979.33451666654,10146820.812874377
stores,capital,EE2 0,H2 Store,1589.7094542663383,85369.14980639103,1124883.8757271313
stores,capital,EE2 0,battery,141.92163459734448,93.1121142944572,74.76659159694202
stores,capital,EE2 0,battery storage,0.0,0.0,0.0
stores,capital,EE2 0,biogas,0.0,0.0,0.0
stores,capital,EE2 0,co2 stored,169.01500160971992,6424.228108160595,12132914.384656789
stores,capital,EE2 0,gas,53854418.18956215,65183091.198986955,91778454.23521936
stores,capital,EE2 0,home battery,164.05427459730146,143.77628965761815,305.2934049636233
stores,capital,EE2 0,residential rural water tanks,644134.7700609925,644161.7804601219,644163.5005376437
stores,capital,EE2 0,residential urban decentral water tanks,914333.2123324171,914358.3409477354,914357.8258511809
stores,capital,EE2 0,services rural water tanks,319794.171279751,319819.6518505849,319818.96217689244
stores,capital,EE2 0,services urban decentral water tanks,334109.87014124217,334136.71841609967,334131.1881183785
stores,capital,EE2 0,solid biomass,0.0,0.0,0.0
stores,capital,EE2 0,urban central water tanks,571442.3556747335,571487.001646358,2638615.2604748867
stores,capital,ES0 0,H2 Store,25185015.445792135,26914433.196253117,92320686.69082418
stores,capital,ES0 0,battery,246.5673806380025,405.2689643928132,411.6615273810071
stores,capital,ES0 0,battery storage,0.0,0.0,0.0
stores,capital,ES0 0,biogas,0.0,0.0,0.0
stores,capital,ES0 0,co2 stored,204.95115696502734,17368191.343824822,259820025.2849046
stores,capital,ES0 0,gas,59664577.16947778,67763379.8902013,93251813.20281334
stores,capital,ES0 0,home battery,428.36056649803857,914005529.9546051,1989954076.3353279
stores,capital,ES0 0,residential rural water tanks,30748265.64499698,30748293.502142414,30748280.781832196
stores,capital,ES0 0,residential urban decentral water tanks,23139463.020251617,23139619.497352168,23139546.932290155
stores,capital,ES0 0,services rural water tanks,21202083.70402953,21202111.513722576,21202099.16059719
stores,capital,ES0 0,services urban decentral water tanks,8618141.959470225,8820334.223649027,8820929.28386872
stores,capital,ES0 0,solid biomass,0.0,0.0,0.0
stores,capital,ES0 0,urban central water tanks,5352574.12763292,21848646.993699223,286794205.54840654
stores,capital,ES3 0,H2 Store,234.45579354079462,838.0316167299325,43.98424065246071
stores,capital,ES3 0,battery,277.974831046809,477.93692745310364,387.78046254627225
stores,capital,ES3 0,battery storage,0.0,0.0,0.0
stores,capital,ES3 0,biogas,0.0,0.0,0.0
stores,capital,ES3 0,co2 stored,576.751452195378,177522.03466260724,53000042.54934603
stores,capital,ES3 0,gas,56612630.43115004,66929391.7007119,92813019.34208688
stores,capital,ES3 0,home battery,305.77404031770584,10647550.958263641,32742889.018290244
stores,capital,ES3 0,residential rural water tanks,186767.73338336288,186800.54975306435,186783.0432379001
stores,capital,ES3 0,residential urban decentral water tanks,1030282.3571555414,1030331.6955756759,1030299.1209519563
stores,capital,ES3 0,services rural water tanks,351337.04101498274,351364.5788349944,351351.8807031235
stores,capital,ES3 0,services urban decentral water tanks,1077544.4504210607,1077573.6849303257,1077559.5659705657
stores,capital,ES3 0,solid biomass,0.0,0.0,0.0
stores,capital,ES3 0,urban central water tanks,419664.3695593574,755963.301317265,3866933.3595528053
stores,capital,EU NH3,ammonia store,28093183.05793458,143514850.28139618,381212428.35193586
stores,capital,EU coal,coal,52654157.33277622,63593846.72103977,89534694.33075006
stores,capital,EU lignite,lignite,52090130.261307746,63364933.793935716,89486643.05221678
stores,capital,EU methanol,methanol,0.0,0.0,0.0
stores,capital,EU oil,oil,54706948.86519752,67622289.4754721,121691601.63202442
stores,capital,EU uranium,uranium,88732908.90516773,139288377.5431912,231906857.6313929
stores,capital,FI1 0,H2 Store,584426.8328294122,1593558.2686132237,577984.8749089119
stores,capital,FI1 0,battery,139.28031044433857,80.94660890422166,70.12760882384774
stores,capital,FI1 0,battery storage,0.0,0.0,0.0
stores,capital,FI1 0,biogas,0.0,0.0,0.0
stores,capital,FI1 0,co2 stored,171.54043716709955,384.8764805637225,58369245.18006802
stores,capital,FI1 0,gas,55926976.30892351,67301113.57496285,92234678.59352957
stores,capital,FI1 0,home battery,183.26005213340994,119.14212232621203,179.93525508931504
stores,capital,FI1 0,residential rural water tanks,535192.9988675759,1160278.6287194495,1160310.2366174306
stores,capital,FI1 0,residential urban decentral water tanks,3470664.2583094994,3470699.6073623355,3550072.9612888736
stores,capital,FI1 0,services rural water tanks,51098.28292248409,51264.32083064243,1419556.430912983
stores,capital,FI1 0,services urban decentral water tanks,2118326.642418347,2118387.247554365,2118702.6491360078
stores,capital,FI1 0,solid biomass,0.0,0.0,0.0
stores,capital,FI1 0,urban central water tanks,1054707.5690623412,1182382.6164903138,14695910.695758099
stores,capital,FR0 0,H2 Store,2689976.904354786,3850483.288584507,147830798.59719625
stores,capital,FR0 0,battery,179.28904306374437,159.25888325302657,161.20042717654783
stores,capital,FR0 0,battery storage,0.0,0.0,0.0
stores,capital,FR0 0,biogas,0.0,0.0,0.0
stores,capital,FR0 0,co2 stored,219.47633843507995,3356472.6538403244,380451908.1354645
stores,capital,FR0 0,gas,55800927.19508803,66392929.34221903,91946264.16460642
stores,capital,FR0 0,home battery,249.72411295014862,791.1380755025577,1160902839.6578891
stores,capital,FR0 0,residential rural water tanks,222.7391486742413,10103406.9641938,11550418.19679947
stores,capital,FR0 0,residential urban decentral water tanks,39731891.989178,39731986.947817296,39732107.295249484
stores,capital,FR0 0,services rural water tanks,335.9025887975326,11806968.67486815,11807158.493808743
stores,capital,FR0 0,services urban decentral water tanks,36400022.8893376,36400118.30570942,36400040.8660029
stores,capital,FR0 0,solid biomass,0.0,0.0,0.0
stores,capital,FR0 0,urban central water tanks,15501912.265403587,32881877.46071311,365216203.3553919
stores,capital,GB4 0,H2 Store,2389826.921388418,36748822.44613084,771661163.6474706
stores,capital,GB4 0,battery,167.32217195871786,100.2144448258772,84.20017369338072
stores,capital,GB4 0,battery storage,0.0,0.0,0.0
stores,capital,GB4 0,biogas,0.0,0.0,0.0
stores,capital,GB4 0,co2 stored,380314.31007429713,68880844.81568742,250611962.18116614
stores,capital,GB4 0,gas,54525420.18475921,65574625.59657734,92420272.16382885
stores,capital,GB4 0,home battery,161.09212227411177,166.83612997871026,1179.414357616884
stores,capital,GB4 0,residential rural water tanks,93.29620597197366,7579432.5894454755,9748026.799924552
stores,capital,GB4 0,residential urban decentral water tanks,36532836.12853635,36532877.13848442,36533124.13892663
stores,capital,GB4 0,services rural water tanks,78.20467937781665,4044322.536258665,5002484.376143452
stores,capital,GB4 0,services urban decentral water tanks,21818119.298399985,21818156.334860906,21818166.613412812
stores,capital,GB4 0,solid biomass,0.0,0.0,0.0
stores,capital,GB4 0,urban central water tanks,5302752.251977052,28141183.80720551,177647634.07304642
stores,capital,GB5 0,H2 Store,215996.99563223452,3735818.5504254075,154235956.5721908
stores,capital,GB5 0,battery,156.16190121283321,85.70320056196951,71.79897510563121
stores,capital,GB5 0,battery storage,0.0,0.0,0.0
stores,capital,GB5 0,biogas,0.0,0.0,0.0
stores,capital,GB5 0,co2 stored,385.8558983056139,7537524.555889261,79550145.4740094
stores,capital,GB5 0,gas,54135142.29169324,64901178.92263375,91859967.69042952
stores,capital,GB5 0,home battery,143.27541244119615,133.24894197518333,282.0963849253189
stores,capital,GB5 0,residential rural water tanks,946316.2609146944,946384.4125921213,1134649.8829034013
stores,capital,GB5 0,residential urban decentral water tanks,65.50554701742209,415863.9448067006,671706.2050274018
stores,capital,GB5 0,services rural water tanks,509570.86875210743,509682.49296945584,509976.0519406932
stores,capital,GB5 0,services urban decentral water tanks,161386.04402794119,211262.73717121093,270013.90426272474
stores,capital,GB5 0,solid biomass,0.0,0.0,0.0
stores,capital,GB5 0,urban central water tanks,22905.551660036934,7119511.279875316,11224789.422508659
stores,capital,GR0 0,H2 Store,961145.8342540793,967041.0826578886,22850948.886911158
stores,capital,GR0 0,battery,210.39686849173614,212.56757008515615,283.65365729356057
stores,capital,GR0 0,battery storage,0.0,0.0,0.0
stores,capital,GR0 0,biogas,0.0,0.0,0.0
stores,capital,GR0 0,co2 stored,173.26696901585112,318282.97913305066,57740790.827086195
stores,capital,GR0 0,gas,56092059.444852464,66327814.37788416,93277721.65612264
stores,capital,GR0 0,home battery,329.40992784634653,259395141.5861175,491023639.6502397
stores,capital,GR0 0,residential rural water tanks,225810.79830761722,4624286.814838167,4624326.425967743
stores,capital,GR0 0,residential urban decentral water tanks,18197534.16899872,18197567.399633043,18197551.295059495
stores,capital,GR0 0,services rural water tanks,503287.21860486106,1205579.5429006144,1205620.0571972826
stores,capital,GR0 0,services urban decentral water tanks,2967352.847305355,3003664.2429871,3003697.192194954
stores,capital,GR0 0,solid biomass,0.0,0.0,0.0
stores,capital,GR0 0,urban central water tanks,1232638.1263418656,3663633.5343177086,125926956.70039119
stores,capital,HR0 0,H2 Store,183.45091829099573,88.07743291651207,25.542112345004806
stores,capital,HR0 0,battery,155.80215995592908,119.0310176634537,127.14080001203378
stores,capital,HR0 0,battery storage,0.0,0.0,0.0
stores,capital,HR0 0,biogas,0.0,0.0,0.0
stores,capital,HR0 0,co2 stored,175.0825121187359,395.58460700729484,270617899.676259
stores,capital,HR0 0,gas,54596736.43617912,65324313.952192076,92948439.74360082
stores,capital,HR0 0,home battery,198.1057296773539,8643030.836745385,155530057.23856035
stores,capital,HR0 0,residential rural water tanks,1914087.3497812473,1914215.928112946,2071379.441689415
stores,capital,HR0 0,residential urban decentral water tanks,1870121.0532467577,1870673.2180841921,1882244.3688157953
stores,capital,HR0 0,services rural water tanks,579574.5040188018,579623.9203232053,580521.1834695949
stores,capital,HR0 0,services urban decentral water tanks,488930.3635621679,489071.21668742783,489735.9922563736
stores,capital,HR0 0,solid biomass,0.0,0.0,0.0
stores,capital,HR0 0,urban central water tanks,198625.54226612963,764349.4779678506,13524537.09748517
stores,capital,HU0 0,H2 Store,192.51715050302906,176.20254625818097,22.09253426621695
stores,capital,HU0 0,battery,159.4874454065077,130.94708110307704,122.41673519457316
stores,capital,HU0 0,battery storage,0.0,0.0,0.0
stores,capital,HU0 0,biogas,0.0,0.0,0.0
stores,capital,HU0 0,co2 stored,177.55814395404713,376.6643431371646,485438505.80091745
stores,capital,HU0 0,gas,54562687.348301135,65478488.77615996,93339712.07063857
stores,capital,HU0 0,home battery,241.6829290846894,11060047.27778392,439317597.10016614
stores,capital,HU0 0,residential rural water tanks,3653072.042688778,3653131.3967974,3684694.7019622615
stores,capital,HU0 0,residential urban decentral water tanks,6516523.413857262,6516559.632096666,6516583.941761344
stores,capital,HU0 0,services rural water tanks,3795576.521626616,3795623.584470322,3795620.3322867053
stores,capital,HU0 0,services urban decentral water tanks,7749248.715680288,7749274.689657667,7749263.827272083
stores,capital,HU0 0,solid biomass,0.0,0.0,0.0
stores,capital,HU0 0,urban central water tanks,579410.7198913229,2075418.80038177,36626159.50959797
stores,capital,IE5 0,H2 Store,239.6327239977226,77.50774005091581,54.086037993779584
stores,capital,IE5 0,battery,154.54364002546885,81.88985574015592,73.2145807764716
stores,capital,IE5 0,battery storage,0.0,0.0,0.0
stores,capital,IE5 0,biogas,0.0,0.0,0.0
stores,capital,IE5 0,co2 stored,347.4418935134863,93846.5096748744,10246081.918489289
stores,capital,IE5 0,gas,54265379.52469769,64754252.383055024,91909643.76302949
stores,capital,IE5 0,home battery,153.99541877255615,136.72533893099055,314.49439045880496
stores,capital,IE5 0,residential rural water tanks,466314.6654340299,1388560.195751118,1994741.4737886102
stores,capital,IE5 0,residential urban decentral water tanks,2606762.6619370244,2606807.343321184,2868428.9657369354
stores,capital,IE5 0,services rural water tanks,459199.9383761361,622559.0469644667,753310.6708366117
stores,capital,IE5 0,services urban decentral water tanks,1126722.588722672,1126767.7183721834,1126865.5823535323
stores,capital,IE5 0,solid biomass,0.0,0.0,0.0
stores,capital,IE5 0,urban central water tanks,124687.78693792426,960643.4591442633,25928262.418464426
stores,capital,IT0 0,H2 Store,233.01284974896515,232.1045979692723,84.75753219318179
stores,capital,IT0 0,battery,184.885124907883,225.71019322048147,376.5809600074918
stores,capital,IT0 0,battery storage,0.0,0.0,0.0
stores,capital,IT0 0,biogas,0.0,0.0,0.0
stores,capital,IT0 0,co2 stored,178.65653940955988,239231.5090066202,1047608589.4793099
stores,capital,IT0 0,gas,60239757.770984896,69133774.7875885,93253434.37943444
stores,capital,IT0 0,home battery,249.41960535217405,434228063.0366644,2049191609.6281593
stores,capital,IT0 0,residential rural water tanks,4702873.257495773,17476205.09429054,17476499.07913148
stores,capital,IT0 0,residential urban decentral water tanks,94495856.60100266,94495888.91133766,94495873.05682796
stores,capital,IT0 0,services rural water tanks,5391848.103631534,7334437.70997599,8135821.04784566
stores,capital,IT0 0,services urban decentral water tanks,46012273.29104107,46012299.90935256,46012289.00285632
stores,capital,IT0 0,solid biomass,0.0,0.0,0.0
stores,capital,IT0 0,urban central water tanks,25551496.113350384,25551901.20025498,349845398.73269105
stores,capital,IT6 0,H2 Store,60574.43651943259,42728.45313465035,1268241.1266734703
stores,capital,IT6 0,battery,201.81821164912006,247.70333866237917,1093.2407340348198
stores,capital,IT6 0,battery storage,0.0,0.0,0.0
stores,capital,IT6 0,biogas,0.0,0.0,0.0
stores,capital,IT6 0,co2 stored,176.70984245972735,218084.57123037675,21508914.012160778
stores,capital,IT6 0,gas,58009843.84581847,66773547.3297446,92967672.5310956
stores,capital,IT6 0,home battery,292.00585516485796,36535701.62642915,129641957.05954733
stores,capital,IT6 0,residential rural water tanks,3540996.0623744573,3541025.511167345,3541057.313612739
stores,capital,IT6 0,residential urban decentral water tanks,91.5916415142109,29.294128720132306,15.109788936552484
stores,capital,IT6 0,services rural water tanks,1902652.3680562382,1902681.042177879,1902687.2450334663
