cluster,,,,37m,37m,37m
ll,,,,v3.0,v3.0,v3.0
opt,,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
solid biomass for industry,links,FI1 0 solid biomass,solid biomass for industry1,55269995.01762018,55269996.419730715,55269992.98228529
solid biomass for industry,links,FR0 0 solid biomass,solid biomass for industry CC1,10.959675652258086,11.07729304916897,73399982.94219154
solid biomass for industry,links,FR0 0 solid biomass,solid biomass for industry1,73399989.04032475,73399988.92270735,17.057808844836472
solid biomass for industry,links,GB4 0 solid biomass,solid biomass for industry CC1,3.9155783934205504,2.7706698333891375,7.657934980079734
solid biomass for industry,links,GB4 0 solid biomass,solid biomass for industry1,47779996.08439201,47779997.229300566,47779992.34203542
solid biomass for industry,links,GB5 0 solid biomass,solid biomass for industry CC1,1.8475672210242733,1.6660285837545046,4.619745048001098
solid biomass for industry,links,GB5 0 solid biomass,solid biomass for industry1,1159998.152431019,1159998.3339696561,1159995.380253192
solid biomass for industry,links,GR0 0 solid biomass,solid biomass for industry CC1,10.667994593887967,9.433584461723681,6369984.487955329
solid biomass for industry,links,GR0 0 solid biomass,solid biomass for industry1,6369989.332008126,6369990.5664182585,15.512047390637576
solid biomass for industry,links,HR0 0 solid biomass,solid biomass for industry CC1,8.251230086955378,8.127037312928898,3309963.4010510626
solid biomass for industry,links,HR0 0 solid biomass,solid biomass for industry1,3309991.748773953,3309991.8729667272,36.59895297754156
solid biomass for industry,links,HU0 0 solid biomass,solid biomass for industry CC1,10.492866796726197,8.302782626939653,7509965.846124016
solid biomass for industry,links,HU0 0 solid biomass,solid biomass for industry1,7509989.507132683,7509991.6972168535,34.15387546372915
solid biomass for industry,links,IE5 0 solid biomass,solid biomass for industry CC1,3.1246452445049337,2.129443043297815,5.160109885381102
solid biomass for industry,links,IE5 0 solid biomass,solid biomass for industry1,5639996.875351636,5639997.870553836,5639994.839886995
solid biomass for industry,links,IT0 0 solid biomass,solid biomass for industry CC1,11.51360190268753,9.251289081728107,1766466.1516923986
solid biomass for industry,links,IT0 0 solid biomass,solid biomass for industry1,61409988.486374095,61409990.74868692,59643533.848283604
solid biomass for industry,links,IT6 0 solid biomass,solid biomass for industry CC1,3.1738167484123667,2.9720141840078966,4.32782080818732
solid biomass for industry,links,IT6 0 solid biomass,solid biomass for industry1,1099996.8261858118,1099997.027988376,1099995.6721817518
solid biomass for industry,links,LT2 0 solid biomass,solid biomass for industry CC1,6.6733096910818706,8.553453660105705,2469985.0452880803
solid biomass for industry,links,LT2 0 solid biomass,solid biomass for industry1,2469993.3266935092,2469991.4465495404,14.954715119695607
solid biomass for industry,links,LU0 0 solid biomass,solid biomass for industry CC1,3.013932397475461,3.23096931448926,33.37526056877701
solid biomass for industry,links,LU0 0 solid biomass,solid biomass for industry1,729996.9860673107,729996.7690303936,729966.6247391393
solid biomass for industry,links,LV2 0 solid biomass,solid biomass for industry CC1,9.328615384948606,10.993207458140557,3829990.8281640746
solid biomass for industry,links,LV2 0 solid biomass,solid biomass for industry1,3829990.6713833353,3829989.0067912615,9.171834645048762
solid biomass for industry,links,ME0 0 solid biomass,solid biomass for industry CC1,3.248192530312628,3.5802427991226207,289958.72423818975
solid biomass for industry,links,ME0 0 solid biomass,solid biomass for industry1,289996.75180790573,289996.41975763685,41.27576224627361
solid biomass for industry,links,MK0 0 solid biomass,solid biomass for industry CC1,3.7652787202826903,4.63851434508995,319988.27228301886
solid biomass for industry,links,MK0 0 solid biomass,solid biomass for industry1,319996.23472130776,319995.3614856829,11.727717009201086
solid biomass for industry,links,NL0 0 solid biomass,solid biomass for industry CC1,5.006894424497984,3.7649626700376233,10.596929250522304
solid biomass for industry,links,NL0 0 solid biomass,solid biomass for industry1,22989994.993067972,22989996.23499973,22989989.403033152
solid biomass for industry,links,NO1 0 solid biomass,solid biomass for industry CC1,9.396698974264801,7.037902324452087,9259973.293105263
solid biomass for industry,links,NO1 0 solid biomass,solid biomass for industry1,9259990.603294227,9259992.962090876,26.70688793617728
solid biomass for industry,links,PL0 0 solid biomass,solid biomass for industry CC1,9.87745450297328,8.324234390538873,36289974.79068829
solid biomass for industry,links,PL0 0 solid biomass,solid biomass for industry1,36289990.1225723,36289991.67579241,25.209338514699084
solid biomass for industry,links,PT0 0 solid biomass,solid biomass for industry CC1,13.085696921541944,51.381924568171456,17639964.551089328
solid biomass for industry,links,PT0 0 solid biomass,solid biomass for industry1,17639986.914329477,17639948.61810183,35.44893707290589
solid biomass for industry,links,RO0 0 solid biomass,solid biomass for industry CC1,11.772885104770786,8.648870972229844,10239982.7297072
solid biomass for industry,links,RO0 0 solid biomass,solid biomass for industry1,10239988.227119297,10239991.351133429,17.270297201745052
solid biomass for industry,links,RS0 0 solid biomass,solid biomass for industry CC1,9.112921325195531,8.598520816281336,4349968.408764912
solid biomass for industry,links,RS0 0 solid biomass,solid biomass for industry1,4349990.887080835,4349991.401481343,31.59123724845938
solid biomass for industry,links,SE1 0 solid biomass,solid biomass for industry CC1,9.557404565170632,7.790316926166739,59749979.38881548
solid biomass for industry,links,SE1 0 solid biomass,solid biomass for industry1,59749990.44261504,59749992.20970268,20.611204124247706
solid biomass for industry,links,SI0 0 solid biomass,solid biomass for industry CC1,8.191840314310786,8.428083742103356,3479979.311566563
solid biomass for industry,links,SI0 0 solid biomass,solid biomass for industry1,3479991.8081631656,3479991.5719197374,20.688436917072977
solid biomass for industry,links,SK0 0 solid biomass,solid biomass for industry CC1,10.421797510696042,8.007612240978723,6159976.421901332
solid biomass for industry,links,SK0 0 solid biomass,solid biomass for industry1,6159989.578202808,6159991.992388079,23.57809898670928
solid biomass for industry,loads,AL0 0 solid biomass for industry,solid biomass for industry,-500000.0,-500000.0,-500000.0
solid biomass for industry,loads,AT0 0 solid biomass for industry,solid biomass for industry,-26680000.0,-26680000.0,-26680000.0
solid biomass for industry,loads,BA0 0 solid biomass for industry,solid biomass for industry,-1090000.0,-1090000.0,-1090000.0
solid biomass for industry,loads,BE0 0 solid biomass for industry,solid biomass for industry,-23250000.0,-23250000.0,-23250000.0
solid biomass for industry,loads,BG0 0 solid biomass for industry,solid biomass for industry,-4230000.0,-4230000.0,-4230000.0
solid biomass for industry,loads,CH0 0 solid biomass for industry,solid biomass for industry,-7089999.999999997,-7089999.999999997,-7089999.999999997
solid biomass for industry,loads,CZ0 0 solid biomass for industry,solid biomass for industry,-11940000.0,-11940000.0,-11940000.0
solid biomass for industry,loads,DE0 0 solid biomass for industry,solid biomass for industry,-129130000.0,-129130000.0,-129130000.0
solid biomass for industry,loads,DK0 0 solid biomass for industry,solid biomass for industry,-5250000.000000002,-5250000.000000002,-5250000.000000002
solid biomass for industry,loads,DK1 0 solid biomass for industry,solid biomass for industry,-1910000.0000000005,-1910000.0000000005,-1910000.0000000005
solid biomass for industry,loads,EE2 0 solid biomass for industry,solid biomass for industry,-2310000.000000001,-2310000.000000001,-2310000.000000001
solid biomass for industry,loads,ES0 0 solid biomass for industry,solid biomass for industry,-47830000.00000001,-47830000.00000001,-47830000.00000001
solid biomass for industry,loads,ES3 0 solid biomass for industry,solid biomass for industry,-420000.0000000001,-420000.0000000001,-420000.0000000001
solid biomass for industry,loads,FI1 0 solid biomass for industry,solid biomass for industry,-55270000.0,-55270000.0,-55270000.0
solid biomass for industry,loads,FR0 0 solid biomass for industry,solid biomass for industry,-73400000.0,-73400000.0,-73400000.0
solid biomass for industry,loads,GB4 0 solid biomass for industry,solid biomass for industry,-47780000.000000015,-47780000.000000015,-47780000.000000015
solid biomass for industry,loads,GB5 0 solid biomass for industry,solid biomass for industry,-1159999.9999999998,-1159999.9999999998,-1159999.9999999998
solid biomass for industry,loads,GR0 0 solid biomass for industry,solid biomass for industry,-6370000.0,-6370000.0,-6370000.0
solid biomass for industry,loads,HR0 0 solid biomass for industry,solid biomass for industry,-3309999.999999999,-3309999.999999999,-3309999.999999999
solid biomass for industry,loads,HU0 0 solid biomass for industry,solid biomass for industry,-7510000.000000001,-7510000.000000001,-7510000.000000001
solid biomass for industry,loads,IE5 0 solid biomass for industry,solid biomass for industry,-5640000.0,-5640000.0,-5640000.0
solid biomass for industry,loads,IT0 0 solid biomass for industry,solid biomass for industry,-61409999.999999985,-61409999.999999985,-61409999.999999985
solid biomass for industry,loads,IT6 0 solid biomass for industry,solid biomass for industry,-1100000.0,-1100000.0,-1100000.0
solid biomass for industry,loads,LT2 0 solid biomass for industry,solid biomass for industry,-2470000.0,-2470000.0,-2470000.0
solid biomass for industry,loads,LU0 0 solid biomass for industry,solid biomass for industry,-730000.0,-730000.0,-730000.0
solid biomass for industry,loads,LV2 0 solid biomass for industry,solid biomass for industry,-3829999.999999999,-3829999.999999999,-3829999.999999999
solid biomass for industry,loads,ME0 0 solid biomass for industry,solid biomass for industry,-289999.99999999994,-289999.99999999994,-289999.99999999994
solid biomass for industry,loads,MK0 0 solid biomass for industry,solid biomass for industry,-320000.0000000001,-320000.0000000001,-320000.0000000001
solid biomass for industry,loads,NL0 0 solid biomass for industry,solid biomass for industry,-22990000.0,-22990000.0,-22990000.0
solid biomass for industry,loads,NO1 0 solid biomass for industry,solid biomass for industry,-9260000.000000002,-9260000.000000002,-9260000.000000002
solid biomass for industry,loads,PL0 0 solid biomass for industry,solid biomass for industry,-36290000.0,-36290000.0,-36290000.0
solid biomass for industry,loads,PT0 0 solid biomass for industry,solid biomass for industry,-17640000.0,-17640000.0,-17640000.0
solid biomass for industry,loads,RO0 0 solid biomass for industry,solid biomass for industry,-10240000.000000004,-10240000.000000004,-10240000.000000004
solid biomass for industry,loads,RS0 0 solid biomass for industry,solid biomass for industry,-4350000.0,-4350000.0,-4350000.0
solid biomass for industry,loads,SE1 0 solid biomass for industry,solid biomass for industry,-59749999.99999999,-59749999.99999999,-59749999.99999999
solid biomass for industry,loads,SI0 0 solid biomass for industry,solid biomass for industry,-3479999.999999999,-3479999.999999999,-3479999.999999999
solid biomass for industry,loads,SK0 0 solid biomass for industry,solid biomass for industry,-6159999.999999998,-6159999.999999998,-6159999.999999998
uranium,generators,EU uranium,uranium,1237635555.5946834,730676801.179455,423182510.46780074
uranium,links,EU uranium,nuclear (SMR)0,-1.9837666522879327,-0.8034466219267969,-0.33857479573200766
uranium,links,EU uranium,nuclear0,-1237635553.612426,-730676800.3767518,-423182510.1301614
uranium,stores,EU uranium,uranium,0.0,0.0,0.0
urban central heat,generators,AL0 0 urban central heat,urban central solar thermal,55766.18713015708,55760.64590618011,39819.13312221137
urban central heat,generators,AT0 0 urban central heat,urban central solar thermal,7.5023309796969,5.634336104856919,0.5958947704521513
urban central heat,generators,BA0 0 urban central heat,urban central solar thermal,73728.63427597002,73673.03277680704,73723.88505050134
urban central heat,generators,BE0 0 urban central heat,urban central solar thermal,1.097785550222254,0.4934230532216432,0.1634447147379501
urban central heat,generators,BG0 0 urban central heat,urban central solar thermal,2.5206625303036954,643531.3056010801,643523.9502895013
urban central heat,generators,CH0 0 urban central heat,urban central solar thermal,1399.4086115120472,3867597.8726594173,3867674.4010918923
urban central heat,generators,CZ0 0 urban central heat,urban central solar thermal,2.288025586187664,0.7581799813509337,0.20011467401057104
urban central heat,generators,DE0 0 urban central heat,urban central solar thermal,1.5832903923670116,0.7612112073825789,0.22621176649211805
urban central heat,generators,DK0 0 urban central heat,urban central solar thermal,1.4933689210714025,1.0327242059981232,0.19418845587227096
urban central heat,generators,DK1 0 urban central heat,urban central solar thermal,1.5466770707062145,1.1811029331537493,0.24004395468304757
urban central heat,generators,EE2 0 urban central heat,urban central solar thermal,1.1966976236014348,1.3486010889627231,0.16049250279541188
urban central heat,generators,ES0 0 urban central heat,urban central solar thermal,7077657.151496746,6850941.832946991,7209747.188633717
urban central heat,generators,ES3 0 urban central heat,urban central solar thermal,100305.86479650903,348995.97450126935,349003.75340492564
urban central heat,generators,FI1 0 urban central heat,urban central solar thermal,0.7737297260953785,0.4022682704012057,0.11130096610597476
urban central heat,generators,FR0 0 urban central heat,urban central solar thermal,2.1776982037360475,2.7025247969954167,0.7121257518155255
urban central heat,generators,GB4 0 urban central heat,urban central solar thermal,1.048539510118185,0.41127993751916203,0.13440862062286735
urban central heat,generators,GB5 0 urban central heat,urban central solar thermal,0.6852348066168618,0.13114809159040267,0.06653213255879428
urban central heat,generators,GR0 0 urban central heat,urban central solar thermal,2058003.2208169978,3204574.2463171743,3204600.228484948
urban central heat,generators,HR0 0 urban central heat,urban central solar thermal,80.3630704397473,10.936294021823695,0.7642568320449638
urban central heat,generators,HU0 0 urban central heat,urban central solar thermal,6.123240924035729,2.0353123196046514,0.4132834518044768
urban central heat,generators,IE5 0 urban central heat,urban central solar thermal,0.9425124204900925,0.36968624626069513,0.08536587306397345
urban central heat,generators,IT0 0 urban central heat,urban central solar thermal,2.1924797272990624,12622745.071715271,12622881.791273825
urban central heat,generators,IT6 0 urban central heat,urban central solar thermal,1.8222551104810238,47526.97700629225,33165.59572106662
urban central heat,generators,LT2 0 urban central heat,urban central solar thermal,1.3474422348382573,0.6602536690869456,0.2118806022783578
urban central heat,generators,LU0 0 urban central heat,urban central solar thermal,1.0890638400079347,0.4652233665397991,0.1488568297363537
urban central heat,generators,LV2 0 urban central heat,urban central solar thermal,0.7194240007668087,0.5125480460764759,0.20236064717733837
urban central heat,generators,ME0 0 urban central heat,urban central solar thermal,29353.582782086763,29358.137288665024,29348.231636516204
urban central heat,generators,MK0 0 urban central heat,urban central solar thermal,196557.83176095295,196564.94279126165,152778.0407823076
urban central heat,generators,NL0 0 urban central heat,urban central solar thermal,1.1785371234004505,0.5687876303571553,0.16809510280999454
urban central heat,generators,NO1 0 urban central heat,urban central solar thermal,0.7242932287628107,0.5456023175393736,0.13896412022698984
urban central heat,generators,PL0 0 urban central heat,urban central solar thermal,2.0991809443795595,0.7518633607716066,0.16422932150893427
urban central heat,generators,PT0 0 urban central heat,urban central solar thermal,5.593317061750408,1227653.0311239008,1227651.427873221
urban central heat,generators,RO0 0 urban central heat,urban central solar thermal,3.2903236989739115,2.315398648625999,0.9182891377372452
urban central heat,generators,RS0 0 urban central heat,urban central solar thermal,723581.1057341025,723584.6283833573,723580.882458916
urban central heat,generators,SE1 0 urban central heat,urban central solar thermal,1.0244255773914082,0.6619241847513114,0.1901779003631474
urban central heat,generators,SI0 0 urban central heat,urban central solar thermal,8.308256543731606,1.3483813176679922,0.44659540405971104
urban central heat,generators,SK0 0 urban central heat,urban central solar thermal,2.281851153343772,1.0299876326383461,0.3020828768086489
urban central heat,links,AL0 0,H2 Electrolysis2,0.6578035569772067,0.9018659563772549,1586127.520322518
urban central heat,links,AL0 0 H2,Fischer-Tropsch3,0.8869438572858171,0.4061601598432095,2.53809035482968
urban central heat,links,AL0 0 H2,H2 Fuel Cell2,1.087682965665754,0.3813590465425615,0.20234395627614826
urban central heat,links,AL0 0 gas,urban central gas CHP CC2,2.1898890118345014,0.8699244169136426,0.23589573375514764
urban central heat,links,AL0 0 gas,urban central gas CHP2,2.974077307038537,1.315546274164746,0.31386726999693737
urban central heat,links,AL0 0 gas,urban central gas boiler1,229542.36769628976,393052.40849779436,129343.10810197005
urban central heat,links,AL0 0 low voltage,urban central air heat pump1,23.763195653096542,9.726055626801255,2.3637147316677707
urban central heat,links,AL0 0 low voltage,urban central resistive heater1,19.692442896361083,182634.04405459634,28093.872103668706
urban central heat,links,AL0 0 solid biomass,urban central solid biomass CHP CC2,9.825329516524095,4.455230612299903,3.5190432110078493
urban central heat,links,AL0 0 solid biomass,urban central solid biomass CHP2,196787.59978126409,263626.9144768857,349399.1579915378
urban central heat,links,AL0 0 urban central heat,urban central water tanks charger0,-20791.24623338787,-166538.00883905313,-2193470.200688081
urban central heat,links,AL0 0 urban central water tanks,urban central water tanks discharger1,14181.572667495726,108961.6729370874,1307240.110685029
urban central heat,links,AT0 0,H2 Electrolysis2,0.528168102578369,0.39416674402143737,0.7736308177458897
urban central heat,links,AT0 0,urban central air heat pump1,2271367.8817182593,,
urban central heat,links,AT0 0 H2,Fischer-Tropsch3,0.9068148951365407,0.44605257005191823,36.36692493294943
urban central heat,links,AT0 0 H2,H2 Fuel Cell2,1.2014753815623214,0.4563793016996607,0.3450969593223368
urban central heat,links,AT0 0 gas,urban central gas CHP CC2,2.5532122579916794,1.1971767931417014,0.3373333468268302
urban central heat,links,AT0 0 gas,urban central gas CHP2,3.263966403747095,1.6984274246518083,0.6087534220624261
urban central heat,links,AT0 0 gas,urban central gas boiler1,8813020.65994354,10480267.352556737,5232905.368279168
urban central heat,links,AT0 0 low voltage,urban central air heat pump1,19.967127632247713,1984175.6174949843,15101933.776469087
urban central heat,links,AT0 0 low voltage,urban central resistive heater1,15.720374381219706,1958737.905289862,2350846.9363139677
urban central heat,links,AT0 0 solid biomass,urban central solid biomass CHP CC2,9.387188361220222,8.279531890582806,7.693676090210409
urban central heat,links,AT0 0 solid biomass,urban central solid biomass CHP2,8074153.9621436335,8975814.073663687,6306650.371533114
urban central heat,links,AT0 0 urban central heat,urban central water tanks charger0,-311553.6157288385,-1189973.3238879219,-4220455.939754216
urban central heat,links,AT0 0 urban central water tanks,urban central water tanks discharger1,216737.90961040865,821663.317971888,2740012.996383203
urban central heat,links,BA0 0,H2 Electrolysis2,0.6142909980521796,0.4782137077641985,1.6980074785958648
urban central heat,links,BA0 0 H2,Fischer-Tropsch3,0.9021777519457512,0.4093881211171104,4.548070087907982
urban central heat,links,BA0 0 H2,H2 Fuel Cell2,1.1485194995510115,0.38705659445657703,0.23110992383128925
urban central heat,links,BA0 0 gas,urban central gas CHP CC2,2.3787643228709507,0.9153207282587569,0.2695413213109082
urban central heat,links,BA0 0 gas,urban central gas CHP2,3.1660495809320675,1.3689696090884784,0.36522584275525816
urban central heat,links,BA0 0 gas,urban central gas boiler1,642626.5162804842,646359.6320380673,261634.3285992404
urban central heat,links,BA0 0 low voltage,urban central air heat pump1,45.43795545165946,7.431758950960844,680388.4433169679
urban central heat,links,BA0 0 low voltage,urban central resistive heater1,9.923445714291578,275428.12845827034,348391.30724013963
urban central heat,links,BA0 0 solid biomass,urban central solid biomass CHP CC2,10.74299755809582,5.033555641442241,5.582105949056353
urban central heat,links,BA0 0 solid biomass,urban central solid biomass CHP2,464179.1695339078,543935.648984295,612534.1311255621
urban central heat,links,BA0 0 urban central heat,urban central water tanks charger0,-33465.78445246743,-244859.7265045921,-457933.2575730883
urban central heat,links,BA0 0 urban central water tanks,urban central water tanks discharger1,22975.00533826335,163138.1433380458,270111.8177801332
urban central heat,links,BE0 0,H2 Electrolysis2,0.6258066568294907,0.6160227556567974,1.9690811992346642
urban central heat,links,BE0 0,urban central resistive heater1,256317.2227185964,,
urban central heat,links,BE0 0 H2,Fischer-Tropsch3,0.8949442082589623,0.44949947704791887,5.436447126524922
urban central heat,links,BE0 0 H2,H2 Fuel Cell2,1.2040141071386676,0.4393674779399951,0.35387411393396007
urban central heat,links,BE0 0 gas,urban central gas CHP CC2,2.760434080686846,1.1472431457834316,0.335077789653071
urban central heat,links,BE0 0 gas,urban central gas CHP2,3.638898906673764,1.655841031746129,0.601171708621475
urban central heat,links,BE0 0 gas,urban central gas boiler1,17478030.598291524,23182149.783997025,13415798.574510563
urban central heat,links,BE0 0 low voltage,urban central air heat pump1,5497229.350573003,15559562.379038833,43019034.49715845
urban central heat,links,BE0 0 low voltage,urban central resistive heater1,12.570019346874606,1143174.745688556,4071578.536103618
urban central heat,links,BE0 0 solid biomass,urban central solid biomass CHP CC2,0.7821101199957604,0.5338583401917375,0.43432373959051085
urban central heat,links,BE0 0 solid biomass,urban central solid biomass CHP2,0.7734792084591804,0.5229519076735223,0.38095216025358014
urban central heat,links,BE0 0 urban central heat,urban central water tanks charger0,-281914.45900525415,-2657390.751021086,-10591719.401563022
urban central heat,links,BE0 0 urban central water tanks,urban central water tanks discharger1,195451.59066052415,1828245.4470449656,6777092.91746318
urban central heat,links,BG0 0,H2 Electrolysis2,0.528486880417764,0.6989488072918499,1819399.0396049223
urban central heat,links,BG0 0,urban central air heat pump1,1572860.5784853322,,
urban central heat,links,BG0 0,urban central resistive heater1,8541.906955514165,,
urban central heat,links,BG0 0 H2,Fischer-Tropsch3,0.8353285528750902,0.40764424328627547,3.1723742243352113
urban central heat,links,BG0 0 H2,H2 Fuel Cell2,0.9213845765418771,0.3800950582775937,0.1999968227163011
urban central heat,links,BG0 0 gas,urban central gas CHP CC2,1.7808051606521902,1.0810115224503667,0.2457510353886898
urban central heat,links,BG0 0 gas,urban central gas CHP2,2.197732510774781,1.4139519689200457,0.2661680430989183
urban central heat,links,BG0 0 gas,urban central gas boiler1,827735.9189226623,2048003.8653717982,372971.3557207685
urban central heat,links,BG0 0 low voltage,urban central air heat pump1,4.883894663909233,4.937237254379041,2.57352480784923
urban central heat,links,BG0 0 low voltage,urban central resistive heater1,2.1705965738681643,977557.9429336803,997415.621086693
urban central heat,links,BG0 0 solid biomass,urban central solid biomass CHP CC2,6.563983879812079,6.257259028904059,31.668521165143872
urban central heat,links,BG0 0 solid biomass,urban central solid biomass CHP2,5219813.407117917,5724220.913106397,7972029.360165294
urban central heat,links,BG0 0 urban central heat,urban central water tanks charger0,-748624.3509221527,-1191711.7337158343,-2608496.002516669
urban central heat,links,BG0 0 urban central water tanks,urban central water tanks discharger1,504364.6665296142,813238.2672271751,1711951.4719683016
urban central heat,links,CH0 0,H2 Electrolysis2,0.5817897052848631,0.6477052419178342,211922.52880858417
urban central heat,links,CH0 0,urban central air heat pump1,2887396.541806631,,
urban central heat,links,CH0 0 H2,Fischer-Tropsch3,0.8987542069231248,0.4443224320536381,692081.5193604358
urban central heat,links,CH0 0 H2,H2 Fuel Cell2,1.1806675990480553,0.45698474503024905,0.3249467389296429
urban central heat,links,CH0 0 gas,urban central gas CHP CC2,2.386711994870864,1.1415820384908484,0.31008398575884966
urban central heat,links,CH0 0 gas,urban central gas CHP2,2.987730688941805,1.680055468864654,0.5522746930790464
urban central heat,links,CH0 0 gas,urban central gas boiler1,5791253.347916874,8716003.006954527,4639404.029925067
urban central heat,links,CH0 0 low voltage,urban central air heat pump1,12.55022309793429,11.961982950189963,13346534.088919852
urban central heat,links,CH0 0 low voltage,urban central resistive heater1,18.72228954372413,1026550.8088973111,1726878.9175936515
urban central heat,links,CH0 0 solid biomass,urban central solid biomass CHP CC2,9.105579963433913,7.164107202859622,6.568349097011663
urban central heat,links,CH0 0 solid biomass,urban central solid biomass CHP2,4430865.07698353,7427252.002725166,6016292.524992291
urban central heat,links,CH0 0 urban central heat,urban central water tanks charger0,-218239.46303908987,-1931183.5721302335,-4880693.828913385
urban central heat,links,CH0 0 urban central water tanks,urban central water tanks discharger1,149499.9580845669,1329296.9231895828,3054467.9478014163
urban central heat,links,CZ0 0,H2 Electrolysis2,0.5449093328596277,0.3052699744154691,0.519181411913528
urban central heat,links,CZ0 0,urban central air heat pump1,1188848.893414249,,
urban central heat,links,CZ0 0,urban central resistive heater1,100940.14832651807,,
urban central heat,links,CZ0 0 H2,Fischer-Tropsch3,0.9057688394720299,0.45251085533342905,32.57847666868636
urban central heat,links,CZ0 0 H2,H2 Fuel Cell2,1.2023535395718565,0.46037842334162116,0.3501188319045697
urban central heat,links,CZ0 0 gas,urban central gas CHP CC2,2.547112818959972,1.1976819322356138,0.3195359447482964
urban central heat,links,CZ0 0 gas,urban central gas CHP2,3.033538973762297,1.7638779071395279,0.531756336168265
urban central heat,links,CZ0 0 gas,urban central gas boiler1,3927494.6594902338,11340127.949943608,4638967.802896418
urban central heat,links,CZ0 0 low voltage,urban central air heat pump1,1982894.2619816079,1714511.4062711522,13440832.12719004
urban central heat,links,CZ0 0 low voltage,urban central resistive heater1,9.599719944458737,1394803.4824729883,2412241.2528042337
urban central heat,links,CZ0 0 solid biomass,urban central solid biomass CHP CC2,5.068333646326144,8.447189642189914,17.72092491240299
urban central heat,links,CZ0 0 solid biomass,urban central solid biomass CHP2,19539229.816185948,16827558.756668277,16560715.252012651
urban central heat,links,CZ0 0 urban central heat,urban central water tanks charger0,-243962.81851341602,-1344412.3266309043,-4179902.897838966
urban central heat,links,CZ0 0 urban central water tanks,urban central water tanks discharger1,167374.67184002357,922854.0500930904,2759487.106469456
urban central heat,links,DE0 0,H2 Electrolysis2,0.7228376546032433,0.5117762228398836,88347.42540142991
urban central heat,links,DE0 0,urban central air heat pump1,8302245.533050878,,
urban central heat,links,DE0 0 H2,Fischer-Tropsch3,0.9063917598399229,0.44478541287285245,134400.33981462748
urban central heat,links,DE0 0 H2,H2 Fuel Cell2,1.2205736837495555,0.47793452106212453,0.3842806290273131
urban central heat,links,DE0 0 gas,urban central gas CHP CC2,3.201039354910602,1.3838123239143538,0.3468068652891285
urban central heat,links,DE0 0 gas,urban central gas CHP2,4.598860725423222,2.0431655213645867,0.6968678175688645
urban central heat,links,DE0 0 gas,urban central gas boiler1,76326653.54231995,120021502.41230097,69527501.06092434
urban central heat,links,DE0 0 low voltage,urban central air heat pump1,27274973.882555038,47724062.239080384,181280765.6029988
urban central heat,links,DE0 0 low voltage,urban central resistive heater1,16.700600072744585,10966904.161968736,24258442.911230527
urban central heat,links,DE0 0 solid biomass,urban central solid biomass CHP CC2,3.4857319115449417,7.2343745239689135,4.630713332580702
urban central heat,links,DE0 0 solid biomass,urban central solid biomass CHP2,50864520.459025875,50012915.37405193,38350507.64200352
urban central heat,links,DE0 0 urban central heat,urban central water tanks charger0,-1093826.9047497045,-10340449.953584976,-48231244.51547688
urban central heat,links,DE0 0 urban central water tanks,urban central water tanks discharger1,757191.6296756372,7125355.619541431,30943841.489615303
urban central heat,links,DK0 0,H2 Electrolysis2,1.1039733500640168,0.7069617586010265,3566933.2961005233
urban central heat,links,DK0 0,urban central air heat pump1,3626348.0034212526,,
urban central heat,links,DK0 0,urban central resistive heater1,115424.68781646894,,
urban central heat,links,DK0 0 H2,Fischer-Tropsch3,0.8674726248279059,0.44154074188172154,14.15429294264935
urban central heat,links,DK0 0 H2,H2 Fuel Cell2,1.0997449752087296,0.4250945142087825,0.2685619972156339
urban central heat,links,DK0 0 gas,urban central gas CHP CC2,2.6535416598361805,1.1477193464511732,0.258233813595777
urban central heat,links,DK0 0 gas,urban central gas CHP2,3.3840352643261076,1.684289565957719,0.3841891064711866
urban central heat,links,DK0 0 gas,urban central gas boiler1,8681631.922018364,8862075.23731241,3032847.814325186
urban central heat,links,DK0 0 low voltage,urban central air heat pump1,23.34393028951337,4336036.93583413,8240688.728394154
urban central heat,links,DK0 0 low voltage,urban central resistive heater1,16323.553184662122,369620.8535538858,489143.0099485427
urban central heat,links,DK0 0 solid biomass,urban central solid biomass CHP CC2,8.651283274391954,7.238117597047191,5.717075043928704
urban central heat,links,DK0 0 solid biomass,urban central solid biomass CHP2,2178159.898992256,2318264.255912414,2851751.4090803913
urban central heat,links,DK0 0 urban central heat,urban central water tanks charger0,-322263.9428836998,-536506.2229130997,-2712281.837587051
urban central heat,links,DK0 0 urban central water tanks,urban central water tanks discharger1,223301.98006654085,371281.32398193015,1694560.5961366724
urban central heat,links,DK1 0,H2 Electrolysis2,0.899085028133086,0.6193465726348668,1154181.2386241748
urban central heat,links,DK1 0,urban central air heat pump1,1908719.5665885676,,
urban central heat,links,DK1 0,urban central resistive heater1,58799.383607680866,,
urban central heat,links,DK1 0 H2,Fischer-Tropsch3,0.8611474840175622,0.4388256387342278,15.703647830035235
urban central heat,links,DK1 0 H2,H2 Fuel Cell2,1.1093152391118157,0.4286430142651516,0.26704301623285254
urban central heat,links,DK1 0 gas,urban central gas CHP CC2,2.6380303364816533,1.1264943207758678,0.2767928142712358
urban central heat,links,DK1 0 gas,urban central gas CHP2,3.367732003625757,1.6527231755252796,0.42034036270988473
