cluster,,,37m,37m,37m
ll,,,v3.0,v3.0,v3.0
opt,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
generators,SE2 6,offwind-ac,0.0009806891284394638,0.0007484203809832653,0.0006721453664508163
generators,SE2 6,offwind-dc,0.0008614689445472619,0.0008264992425165578,0.0010371914816678528
generators,SE2 6,onwind,2052.0025672509346,655.8615747313037,0.012731342340081598
generators,SE2 6,ror,403.0,403.0,403.0
generators,SE2 6,solar,429.3364356954796,429.3357551116369,429.3360695453532
generators,SE2 6,solar rooftop,203.44926978986737,406.89854440019764,610.3477330251033
generators,SI0 0,residential rural solar thermal,0.003964182228573051,0.0013233441878706422,0.0005405616924729948
generators,SI0 0,residential urban decentral solar thermal,0.003982148142532412,0.0013789520257244101,0.0005903907551272785
generators,SI0 0,services rural solar thermal,0.003937649042844302,0.0013764692744203558,0.0005418667421979883
generators,SI0 0,services urban decentral solar thermal,0.00401583725468005,0.0014898679221716036,0.0005945815463354908
generators,SI0 0,urban central solar thermal,0.022166932282442924,0.0037992142056913905,0.0014263240493907197
generators,SI1 0,offwind-ac,0.00020878189313309895,0.00011134168716935015,0.00012630486434107722
generators,SI1 0,onwind,0.0006864569770608272,0.0004524691728874404,0.00040090266860752293
generators,SI1 0,ror,912.2750000000001,912.2750000000001,912.2750000000001
generators,SI1 0,solar,637.1155771226518,637.1157873277355,637.1202896503214
generators,SI1 0,solar rooftop,2277.09347531916,4554.187062174786,6831.280572054575
generators,SK0 0,gas,94068.10034281432,94068.10034281432,94068.10034281432
generators,SK0 0,residential rural solar thermal,0.0034219167831626824,0.0011608896853450299,0.00046859701549825336
generators,SK0 0,residential urban decentral solar thermal,0.003537969771283801,0.001238411801645813,0.0005150685914725966
generators,SK0 0,services rural solar thermal,0.0033430717873679174,0.0011558672428923073,0.00047291955947175005
generators,SK0 0,services urban decentral solar thermal,0.0035918217773572435,0.001266197178616576,0.0005335083417779886
generators,SK0 0,urban central solar thermal,0.007228331507739605,0.0031830073643632473,0.0011028466106027437
generators,SK1 0,onwind,0.0012362607174848748,0.0010040931023011547,0.0010269745250576757
generators,SK1 0,ror,1363.4599999999998,1363.4599999999998,1363.4599999999998
generators,SK1 0,solar,651.010933519416,651.0105759283332,651.0185462329563
generators,SK1 0,solar rooftop,5427.568342118533,10855.136769823803,16282.70519901253
lines,,AC,320980.07925292116,392194.9694518172,503891.94284993346
links,,DC,79183.79195043915,154787.49072326062,209778.39940443088
links,AL0 0,BEV charger,3581.8749644849822,8596.499914763957,12178.374879248939
links,AL0 0,BioSNG,0.0011950599291614904,0.0005800559667205882,0.0005258798207685653
links,AL0 0,CCGT,0.0014069262116480393,0.000545365362424091,0.00022565084670696955
links,AL0 0,DAC,0.00022931561675811442,9.502690987853464e-05,6.981631043943739e-05
links,AL0 0,Fischer-Tropsch,0.000707178660127722,0.00032370728534162973,0.0020128881359188443
links,AL0 0,H2 Electrolysis,0.0011860913361090024,0.0027851502165182657,6565.936548030365
links,AL0 0,H2 Fuel Cell,0.0008449005489054291,0.00042980682998463486,0.0002733783153442169
links,AL0 0,Haber-Bosch,0.01774983757084398,0.0011657972401385487,0.0027014563785096126
links,AL0 0,OCGT,0.002004634136105214,0.0006863402284982238,0.00031382977062796157
links,AL0 0,SMR,0.01078383947813985,0.010055884947905795,0.00020713806880246686
links,AL0 0,SMR CC,0.006985777313247719,0.0019226971212853517,0.00019325026794970117
links,AL0 0,Sabatier,0.001113745244810483,0.00041975507365683406,0.0002781814606253981
links,AL0 0,V2G,3581.8749644849822,8596.499914763957,12178.374879248939
links,AL0 0,ammonia cracker,0.0007702170435880735,0.0003390063027540978,0.00023680859797933155
links,AL0 0,battery charger,0.003673619157999382,0.001974255233675726,0.0024703627742914715
links,AL0 0,battery discharger,0.0038723345984340214,0.0020810477403066844,0.0026039910045498322
links,AL0 0,biogas to gas,0.001271571157172737,0.000649352466664645,58.21863734535185
links,AL0 0,biomass to liquid,0.0006424911487330949,0.000349264051411387,0.00031169527468700585
links,AL0 0,coal,0.0009007768235385673,0.00029364638671030446,0.00012518318713706914
links,AL0 0,electricity distribution grid,887.9762309053472,887.9773209637704,977.2694973157745
links,AL0 0,gas for industry,35.387845140925016,35.38792778259595,35.38741960965496
links,AL0 0,gas for industry CC,0.0014404619168036418,0.0008289545590651916,0.001039973547459022
links,AL0 0,helmeth,0.00042400490303943854,0.0001639745813901484,0.00010803308817659339
links,AL0 0,home battery charger,0.0047608651288877195,1406.5882248677497,2835.978469221135
links,AL0 0,home battery discharger,0.0050183924800495236,1482.674173517634,2989.3837859773057
links,AL0 0,methanolisation,0.019263368948977823,0.07967868993545711,170.59695144089048
links,AL0 0,nuclear,0.0011465146563173342,0.0007903938440041084,0.0003658948190093643
links,AL0 0,nuclear (SMR),0.000379627971468537,0.00013346180587137156,8.198228628415605e-05
links,AL0 0,oil,256.72986311053006,256.7281660944351,256.72770729986996
links,AL0 0,process emissions,12.556843648316178,11.400538437814156,0.0001384270287037026
links,AL0 0,process emissions CC,0.0005395198989119912,0.015734726275417266,10.273884588877225
links,AL0 0,residential rural biomass boiler,108.06368822615747,121.70602841309072,161.83033179287702
links,AL0 0,residential rural gas boiler,0.008657984051734914,33.93592556168853,33.93641419803315
links,AL0 0,residential rural ground heat pump,10.407360793201025,11.050322825085829,21.0909515544905
links,AL0 0,residential rural micro gas CHP,0.00011204833509040473,4.3436639296275405e-05,2.129984230928238e-05
links,AL0 0,residential rural oil boiler,418.7815996275818,418.78321916492513,418.7822855370895
links,AL0 0,residential rural resistive heater,157.7348563175756,157.74010814422172,181.01663087173813
links,AL0 0,residential rural water tanks charger,65.16549175630999,103.89587641542332,174.54139594006847
links,AL0 0,residential rural water tanks discharger,51.56511024956405,82.5786886230269,98.44803578649827
links,AL0 0,residential urban decentral air heat pump,7.689072734063154,4.818828773464964,7.084384504389562
links,AL0 0,residential urban decentral biomass boiler,110.4859646690066,112.15888984136143,110.48779591047199
links,AL0 0,residential urban decentral gas boiler,0.008800746172564171,7.796176172617745,0.00034663245317036954
links,AL0 0,residential urban decentral micro gas CHP,0.00011227388818400765,4.369850715968705e-05,2.1359125714285085e-05
links,AL0 0,residential urban decentral oil boiler,363.1033169017771,363.1048978921631,363.10398630109455
links,AL0 0,residential urban decentral resistive heater,132.96865925990193,132.97546588652898,132.97147762742605
links,AL0 0,residential urban decentral water tanks charger,85.26738924219822,109.33674461063607,130.31674161526956
links,AL0 0,residential urban decentral water tanks discharger,67.73277793574489,96.24661260574459,82.96128386959965
links,AL0 0,services rural biomass boiler,27.45080793502962,30.589955764770448,39.15951997752918
links,AL0 0,services rural gas boiler,0.010460066026249507,11.61266208530042,11.613163025721304
links,AL0 0,services rural ground heat pump,2.03770467101627,2.0716931826205003,4.705746473926015
links,AL0 0,services rural micro gas CHP,0.00011264089900163262,4.3536556786642655e-05,2.1279476082642334e-05
links,AL0 0,services rural oil boiler,96.00650137335464,96.00824755332502,96.00718696995216
links,AL0 0,services rural resistive heater,65.7714406490352,65.77511469250456,65.77387694818557
links,AL0 0,services rural water tanks charger,23.617752573180628,44.71119873168456,55.52922899840702
links,AL0 0,services rural water tanks discharger,17.138506276474228,34.55096038409065,32.11510133590086
links,AL0 0,services urban decentral air heat pump,0.4227855075105698,0.007880274491848315,1.2437347156629943
links,AL0 0,services urban decentral biomass boiler,30.253379305206472,30.50272354115212,30.255095166875186
links,AL0 0,services urban decentral gas boiler,0.010534340883570737,2.7571727604891785,0.0003588742401765984
links,AL0 0,services urban decentral micro gas CHP,0.00011295510577017629,4.383331454854681e-05,2.1430448872886438e-05
links,AL0 0,services urban decentral oil boiler,82.91096500561942,82.91262895138578,82.91163672186303
links,AL0 0,services urban decentral resistive heater,50.51660084760723,50.52088487941928,50.519081376414476
links,AL0 0,services urban decentral water tanks charger,39.44571938806599,39.45024670337434,46.21951934858523
links,AL0 0,services urban decentral water tanks discharger,29.58441847397645,29.068078123695386,29.424992891593263
links,AL0 0,solid biomass,0.0008797147486509103,0.0003902097281141789,0.00019634972712858324
links,AL0 0,solid biomass for industry,57.07727784762079,57.07727546975148,0.0015320184477189969
links,AL0 0,solid biomass for industry CC,0.00111275460151756,0.0009842865044548841,63.41802106205798
links,AL0 0,urban central air heat pump,0.0013160669468566682,0.0005797925174074568,0.00020569166555325284
links,AL0 0,urban central gas CHP,0.0030147018612953678,0.001222800754652536,0.000643109011971972
links,AL0 0,urban central gas CHP CC,0.001270357348333851,0.0005075473621324203,0.00023790277790034674
links,AL0 0,urban central gas boiler,108.67387878978961,184.15591596847088,184.15794335007985
links,AL0 0,urban central resistive heater,0.03550578718923499,247.41641040051886,247.41899770256657
links,AL0 0,urban central solid biomass CHP,39.605164416639035,70.67963791443522,131.4739796628699
links,AL0 0,urban central solid biomass CHP CC,0.001652676554197662,0.00079894159771765,0.0009412299057400262
links,AL0 0,urban central water tanks charger,58.9768358091462,259.1860154980033,975.6322677823067
links,AL0 0,urban central water tanks discharger,57.73305290793996,145.38691447229724,477.60119800347
links,AT0 0,BEV charger,12410.75,29785.8,42196.549999999996
links,AT0 0,BioSNG,0.0011093525653128222,0.0005311441378045602,0.0003854594730093335
links,AT0 0,CCGT,6464.5327343773915,4854.531804382386,2697.187754044205
links,AT0 0,DAC,0.00022534216315427447,8.826645206271263e-05,5.999447435153084e-05
links,AT0 0,Fischer-Tropsch,0.0007229872122682127,0.0003554684374541343,0.028321420161264294
links,AT0 0,H2 Electrolysis,0.0010481490765529497,0.0010237199144834642,0.002308069329351886
links,AT0 0,H2 Fuel Cell,0.0008756423940415848,0.0004519488451407992,0.0003686499698572572
links,AT0 0,Haber-Bosch,0.00416638815470709,0.0006967720959740978,0.0005046929998387324
links,AT0 0,OCGT,0.0020224715372833234,0.0006885639331810146,0.0003221957344907707
links,AT0 0,SMR,476.56069899782807,1204.1792849251924,1204.1794897381144
links,AT0 0,SMR CC,0.0069499796588190325,0.001976241482137181,0.0001902841485668809
links,AT0 0,Sabatier,0.001119004458580563,0.00042231334245375823,0.00035154757657630034
links,AT0 0,V2G,12410.75,29785.8,42196.549999999996
links,AT0 0,ammonia cracker,0.000787483394316594,0.0003479909181527435,0.0002361621016432414
links,AT0 0,battery charger,0.003557110989502632,0.0016387585256874059,0.001672854418908953
links,AT0 0,battery discharger,0.003749524205612615,0.0017274031587296988,0.0017633433858756755
links,AT0 0,biogas to gas,0.001457969981830095,0.0007995065103541384,261.92089798995363
links,AT0 0,biomass to liquid,0.0006199553187590075,0.00033108811858950383,0.00025996637373606167
links,AT0 0,coal,0.000907067372290001,0.0002944558863193205,0.00012719329365820496
links,AT0 0,electricity distribution grid,10910.896138902275,11803.052811287926,13351.35187562785
links,AT0 0,gas for industry,839.0401686362466,840.1820462955839,841.3232955052886
links,AT0 0,gas for industry CC,0.0023561672821245387,0.0013411298216624182,0.0012426213581987597
links,AT0 0,helmeth,0.00042116876333356994,0.00018958376269935837,0.00016490363816806412
links,AT0 0,home battery charger,0.004424354023589856,0.006315210805452678,862.7054959387473
links,AT0 0,home battery discharger,0.004663678629822371,0.006656816683108909,909.3714390367282
links,AT0 0,methanolisation,0.012365171510333854,0.017469403052191326,0.008476213472101129
links,AT0 0,nuclear,0.0012237553112163732,0.0007427844572572213,0.0005649713749683949
links,AT0 0,nuclear (SMR),0.0003886633795774907,0.00013730370827724813,8.37630496625531e-05
links,AT0 0,oil,0.0025997050606165885,0.0009004587687044076,0.0004417050964847601
links,AT0 0,process emissions,504.565424774747,445.2026992719718,0.00019215827097696092
links,AT0 0,process emissions CC,0.0011389692824057376,0.003062512070546248,385.84460353488686
links,AT0 0,residential rural biomass boiler,0.004824048482375193,0.002652554489631121,0.0007397554097687362
links,AT0 0,residential rural gas boiler,1892.128067413084,2293.6582300832943,2293.658570955144
links,AT0 0,residential rural ground heat pump,109.8860983599243,112.24379893360684,283.4118477578683
links,AT0 0,residential rural micro gas CHP,0.00011518175468822867,4.602695817153072e-05,2.2134119786060318e-05
links,AT0 0,residential rural oil boiler,3497.23794448636,1887.2226736666948,1887.2233457354973
links,AT0 0,residential rural resistive heater,144.27116655283248,639.6052583586011,772.0774337823416
links,AT0 0,residential rural water tanks charger,734.1967363355823,734.2337034124574,968.2608605910374
links,AT0 0,residential rural water tanks discharger,495.7905742890478,589.255199070726,776.6471284132539
links,AT0 0,residential urban decentral air heat pump,79.58387792633431,0.06433896530647436,103.06993973505573
links,AT0 0,residential urban decentral biomass boiler,0.13523579135670788,0.0028286387921981873,0.0005063770867270649
links,AT0 0,residential urban decentral gas boiler,2341.150921551319,2704.1151115235207,2704.115335810945
links,AT0 0,residential urban decentral micro gas CHP,0.00011597709787428451,4.6215907020262714e-05,2.2129003917715054e-05
links,AT0 0,residential urban decentral oil boiler,3846.99342136966,1741.8490003037964,1741.8496290411563
links,AT0 0,residential urban decentral resistive heater,893.1438202750085,1003.9770596462499,1077.2403113465161
links,AT0 0,residential urban decentral water tanks charger,1043.005465585866,1043.0706998080261,1118.8380374754015
links,AT0 0,residential urban decentral water tanks discharger,667.006496459685,725.5667389002657,861.879642413948
links,AT0 0,services rural biomass boiler,186.72319358366616,186.725827952737,186.72381025991712
links,AT0 0,services rural gas boiler,862.0372433213275,859.7070023243557,859.7072896915995
links,AT0 0,services rural ground heat pump,44.76414190726647,145.95549433425984,219.56691247845245
links,AT0 0,services rural micro gas CHP,0.0001154183889510643,4.578292962792461e-05,2.2033328675036166e-05
links,AT0 0,services rural oil boiler,1424.5709122897401,761.329351380016,761.3300082357564
links,AT0 0,services rural resistive heater,340.21854166541607,349.9479384932378,340.79793703946723
links,AT0 0,services rural water tanks charger,253.23261613435554,414.6882451213994,464.5543006811355
links,AT0 0,services rural water tanks discharger,278.69205543036816,332.8162026272138,372.4066355610794
links,AT0 0,services urban decentral air heat pump,23.156183893612916,0.002088720172530582,31.682482666927974
links,AT0 0,services urban decentral biomass boiler,0.15970989156035723,0.002724982107236686,0.0004969808324163795
links,AT0 0,services urban decentral gas boiler,994.3694869901312,1111.648945747596,1111.6491729723525
links,AT0 0,services urban decentral micro gas CHP,0.00011578566445521259,4.596649518109226e-05,2.212756209577138e-05
links,AT0 0,services urban decentral oil boiler,1514.3918736087408,672.1783264027267,672.1789570876875
links,AT0 0,services urban decentral resistive heater,356.0827157979637,562.3303397206697,562.3427594002194
links,AT0 0,services urban decentral water tanks charger,704.71227033306,573.9520745785875,533.1688194293185
links,AT0 0,services urban decentral water tanks discharger,579.3837976267436,575.9964817623114,566.6330130438628
links,AT0 0,solid biomass,0.000796847168832058,0.0003520873727865351,0.0001768920691383567
links,AT0 0,solid biomass for industry,3045.661220500402,3045.6614519663412,0.0046181137809071515
links,AT0 0,solid biomass for industry CC,0.001808369948639815,0.0012227998422972765,3384.064020217959
links,AT0 0,urban central air heat pump,112.00123401868456,96.69126851049538,991.5478332322205
links,AT0 0,urban central gas CHP,0.003062123174100071,0.0013298289355457157,0.0010593019085524287
links,AT0 0,urban central gas CHP CC,0.0013531153279851605,0.0005931186918378851,0.0003010297267655134
links,AT0 0,urban central gas boiler,3247.2814823946856,4044.7911697322697,3685.216022725903
links,AT0 0,urban central oil boiler,1424.5545203448517,915.7850487931189,
links,AT0 0,urban central resistive heater,0.0351417373130387,2584.2812879424837,2700.2398128844748
links,AT0 0,urban central solid biomass CHP,1384.0022082407302,1737.4395409249657,2137.5755003729087
links,AT0 0,urban central solid biomass CHP CC,0.0015516136091464354,0.0012799313984639257,0.001828721710801913
links,AT0 0,urban central water tanks charger,1569.9876035847517,2327.5066201749387,6132.230881569324
links,AT0 0,urban central water tanks discharger,1390.2056888305376,1790.7821920300194,5235.087039313044
links,BA0 0,BEV charger,4792.754230045408,11502.610152108979,16295.364382154386
links,BA0 0,BioSNG,0.00115055187410058,0.0005674187101976313,0.0004552638427098212
links,BA0 0,CCGT,0.0014206843060160512,0.0005506835470908437,0.0002307319856041782
links,BA0 0,DAC,0.00022745859913179825,9.296795925592969e-05,6.552350051207414e-05
links,BA0 0,Fischer-Tropsch,0.0007193138687194317,0.0003262771880177016,0.0035940064886211143
links,BA0 0,H2 Electrolysis,0.0010751378153511975,0.001314232063802822,0.005502463748575935
links,BA0 0,H2 Fuel Cell,0.0008611857175557106,0.00043065086670096147,0.00028555296228356013
links,BA0 0,Haber-Bosch,0.005492601080877788,0.0008521421730642633,0.0006684603018520949
links,BA0 0,OCGT,0.0020092175826842626,0.0006871730033704509,0.0003148961988227993
links,BA0 0,SMR,0.052926621863378646,0.6252337250311636,0.00020846570749751383
links,BA0 0,SMR CC,0.007545145991803429,0.0020099523522741506,0.00019450009433346675
links,BA0 0,Sabatier,0.0011066391037401464,0.0004193141122898633,0.0002749433726221582
links,BA0 0,V2G,4792.754230045408,11502.610152108979,16295.364382154386
links,BA0 0,ammonia cracker,0.0007704722585837661,0.0003389998655544996,0.00023715540907691274
links,BA0 0,battery charger,0.0035963040324971285,0.0017270879196452395,0.0014958949677032546
links,BA0 0,battery discharger,0.003790837300377766,0.0018205105151460075,0.0015768117461079588
links,BA0 0,biogas to gas,0.0012667267196610026,0.0006427259146113498,54.55759901678389
links,BA0 0,biomass to liquid,0.0006293916119067692,0.0003446991827125535,0.0002878986219405075
links,BA0 0,coal,0.0009044923379659506,0.00029426452810530116,0.0001255351242535068
links,BA0 0,electricity distribution grid,1608.5655723181967,1608.5664915429722,1608.566428010015
links,BA0 0,gas for industry,123.28727066155746,123.28732689215255,123.28689559401768
links,BA0 0,gas for industry CC,0.0016116653033837723,0.0009986543590902945,0.0011053916626000107
links,BA0 0,helmeth,0.0004058093219558586,0.00015954321342101917,0.00010421807591510315
links,BA0 0,home battery charger,0.004549808911215264,287.2498466152397,2458.5663053226876
links,BA0 0,home battery discharger,0.004795919692654557,302.78792427923344,2591.5564344535533
links,BA0 0,methanolisation,0.011744401747985654,0.02210884399540028,0.014311152919514437
links,BA0 0,nuclear,0.0011819508145927762,0.0007933962841145,0.0004002434246865
links,BA0 0,nuclear (SMR),0.00037970363877443315,0.00013332313960482528,8.205944279963544e-05
links,BA0 0,oil,0.0025982817545739507,0.0009005089036697737,0.0004415108410312621
links,BA0 0,process emissions,102.73928807269678,95.88672304069149,0.00019060425138661685
links,BA0 0,process emissions CC,0.000758724999325823,0.004031207339369932,89.04095244092228
links,BA0 0,residential rural biomass boiler,68.86719382860308,69.0008974931953,70.35491109346047
links,BA0 0,residential rural gas boiler,161.63456171677714,255.18579601418318,255.18640620410602
links,BA0 0,residential rural ground heat pump,22.489808155690195,22.73403122680645,50.67774882003498
links,BA0 0,residential rural micro gas CHP,0.00011320514630781632,4.378343825874529e-05,2.162301769924415e-05
links,BA0 0,residential rural oil boiler,725.4754232359675,725.4770204640595,725.4761171500954
links,BA0 0,residential rural resistive heater,237.11448897351914,237.12111370475012,310.1086810305496
links,BA0 0,residential rural water tanks charger,102.06602756870755,158.05340680572144,312.44803714567263
links,BA0 0,residential rural water tanks discharger,81.91447680688668,126.20267185309967,221.56815968026584
links,BA0 0,residential urban decentral air heat pump,11.13207861463153,11.132399573545998,11.132931984147852
links,BA0 0,residential urban decentral biomass boiler,40.176889209648266,40.22240376782148,40.180495097372464
links,BA0 0,residential urban decentral gas boiler,77.66625004585659,88.52528409373792,88.52573367177267
links,BA0 0,residential urban decentral micro gas CHP,0.00011344833831191212,4.371369627159734e-05,2.1685916092428214e-05
links,BA0 0,residential urban decentral oil boiler,348.33594745661605,348.3375331144828,348.33662831890973
links,BA0 0,residential urban decentral resistive heater,112.17310848835703,112.17810806623731,112.17695242887407
links,BA0 0,residential urban decentral water tanks charger,47.00545211524034,85.98112917957411,123.75146131985005
links,BA0 0,residential urban decentral water tanks discharger,37.72554023180579,55.95760552141504,54.423318603356186
links,BA0 0,services rural biomass boiler,25.289571563383898,25.416651501308976,27.579881991364513
links,BA0 0,services rural gas boiler,62.42972180337721,103.95370602317578,103.95430922157794
links,BA0 0,services rural ground heat pump,5.2404755909082015,5.1822064755817285,15.770243620569866
links,BA0 0,services rural micro gas CHP,0.00011338429783128193,4.375370407476056e-05,2.1543442588219228e-05
links,BA0 0,services rural oil boiler,261.2129741963243,261.21463370271687,261.2136635718492
links,BA0 0,services rural resistive heater,140.08577165308216,140.08955447955023,140.08968232879334
links,BA0 0,services rural water tanks charger,45.107380508960155,72.73851157985804,108.94223767466623
links,BA0 0,services rural water tanks discharger,36.202420549747494,57.33374396699217,72.34531344714331
links,BA0 0,services urban decentral air heat pump,2.498573555674739,0.0008541493377750912,2.4200048619568326
links,BA0 0,services urban decentral biomass boiler,14.28794367005689,16.381107241395057,14.28976348163139
links,BA0 0,services urban decentral gas boiler,29.641271274937658,40.3174402621683,40.317810600986604
links,BA0 0,services urban decentral micro gas CHP,0.00011407671686933433,4.4027777520533394e-05,2.172560390714568e-05
links,BA0 0,services urban decentral oil boiler,124.49015450745122,124.49177697154805,124.49082437853592
links,BA0 0,services urban decentral resistive heater,67.16418909205424,67.16844026559566,67.16659603584039
links,BA0 0,services urban decentral water tanks charger,19.836085169937864,52.20619267795009,63.93806695440334
links,BA0 0,services urban decentral water tanks discharger,15.920689448601582,37.125903186711255,31.38551162456303
links,BA0 0,solid biomass,0.0008381806635931946,0.00038254524562170145,0.00018689125670528546
links,BA0 0,solid biomass for industry,124.42879289478509,124.42872313743042,0.002746415373692912
links,BA0 0,solid biomass for industry CC,0.0012189736041241898,0.0010863439549795044,138.25177087860723
links,BA0 0,urban central air heat pump,0.002338481135447157,0.00046620002386622177,43.6419765845593
links,BA0 0,urban central gas CHP,0.0030399366195728392,0.0012334536429955373,0.000682103876388991
links,BA0 0,urban central gas CHP CC,0.0013103899042027423,0.0005190583230476625,0.0002507447240519342
links,BA0 0,urban central gas boiler,263.19018999153343,293.7025618188582,293.7045428666512
links,BA0 0,urban central resistive heater,0.017597262934327257,358.4778718737315,358.4929146164676
links,BA0 0,urban central solid biomass CHP,82.53202985369441,131.00827152805417,218.5282340693562
links,BA0 0,urban central solid biomass CHP CC,0.0017454832760773655,0.0008826579363259635,0.001337576942671884
links,BA0 0,urban central water tanks charger,145.65577646340034,372.7375339892819,555.8375560181865
links,BA0 0,urban central water tanks discharger,104.26687010024118,244.32685130907163,483.1852955124108
links,BE0 0,BEV charger,14869.25,35686.2,50555.45
links,BE0 0,BioSNG,0.0007659161524757621,0.00032616898592933963,0.00019888681899279975
links,BE0 0,CCGT,9137.34052565472,7426.714560602877,3003.1252592264855
links,BE0 0,DAC,0.00023254056538158556,8.959197461532577e-05,6.264597578378025e-05
links,BE0 0,Fischer-Tropsch,0.0007135509228130949,0.0003582241190318068,0.004297118612768007
links,BE0 0,H2 Electrolysis,0.0011250727561280512,0.0014632563821774212,0.004967701387456895
links,BE0 0,H2 Fuel Cell,0.0008818880153581381,0.00044894877382740126,0.00040526530006863474
links,BE0 0,Haber-Bosch,0.004615797442388548,0.0009336895639015138,0.0005280635540979144
links,BE0 0,OCGT,0.002052488005242654,0.0006933055395964749,0.00032312734610311143
links,BE0 0,SMR,387.5724914852114,885.4737343982092,885.4739373533106
links,BE0 0,SMR CC,0.010008961781475555,0.0023808352275173435,0.0001914912401000404
links,BE0 0,Sabatier,0.0011041172889427635,0.0004354858031258724,0.0002978902447278292
links,BE0 0,V2G,14869.25,35686.2,50555.45
links,BE0 0,ammonia cracker,0.0007730363991818312,0.0003393519771620779,0.000235104902027309
links,BE0 0,battery charger,0.003619833790130564,0.0015886407439527842,0.0013487952308938022
links,BE0 0,battery discharger,0.0038156398426822166,0.001674574378210863,0.0014217550089316452
links,BE0 0,biogas to gas,0.0014768530047853299,0.0008086262588564853,1573.2733481896116
links,BE0 0,biomass to liquid,0.00045329830568753023,0.00022047165880552472,0.00015360327311200693
links,BE0 0,coal,0.000893672338419269,0.00029057656679382907,0.00012832018802366168
links,BE0 0,electricity distribution grid,13701.48851376698,15819.84831672987,19456.75264828813
links,BE0 0,gas for industry,2456.620081844654,2457.7619615055014,2457.7610953457493
links,BE0 0,gas for industry CC,0.0025652186623119503,0.0014413038911986148,0.001986137791163649
links,BE0 0,helmeth,0.0004307910772644869,0.0002062254362822771,0.00013080225396463734
links,BE0 0,home battery charger,0.0044625382249484456,0.005207928526367392,0.018446421165644145
links,BE0 0,home battery discharger,0.004703928312131563,0.005489638678225597,0.019444235187381247
links,BE0 0,methanolisation,0.01379071962349281,0.08029067560801909,0.005413158660551038
links,BE0 0,nuclear,6230.304174507934,6230.303780945771,0.0006551035224554965
links,BE0 0,nuclear (SMR),0.0003793023986405726,0.00013334644873160657,8.172296933931142e-05
links,BE0 0,oil,0.0026076348856618626,0.0009003015586547443,0.0004415707326425356
links,BE0 0,process emissions,778.5380461965226,738.5686910693142,0.00015284976507246029
links,BE0 0,process emissions CC,0.0013019155533832453,0.016499193239561793,697.4884942966489
links,BE0 0,residential rural biomass boiler,0.0007028851581924829,0.000310779122068615,0.00016966483017712147
links,BE0 0,residential rural gas boiler,5531.310757949192,376.6664816005962,376.66683605014765
links,BE0 0,residential rural ground heat pump,0.00025791516232937824,22.13131408088323,48.61135477882985
links,BE0 0,residential rural micro gas CHP,0.00011312305666842114,4.589473618099986e-05,2.187873888505437e-05
links,BE0 0,residential rural oil boiler,4395.783052858308,322.6304085576651,322.63129035327523
links,BE0 0,residential rural resistive heater,666.1628896573043,277.59800539089207,277.6015413520035
links,BE0 0,residential rural water tanks charger,1.5438501862910732,132.89249374642048,183.47831636457258
links,BE0 0,residential rural water tanks discharger,1.2772004639878505,105.83428630718997,146.97095863746682
links,BE0 0,residential urban decentral air heat pump,259.6145731668061,317.3232987040575,377.5780782338672
links,BE0 0,residential urban decentral biomass boiler,0.0007775291690607252,0.00029605223088533287,0.0001646097509693529
links,BE0 0,residential urban decentral gas boiler,5531.323198679105,4526.142767981556,4526.14304185838
links,BE0 0,residential urban decentral micro gas CHP,0.00011781102864814758,4.647702824877654e-05,2.2095560000318037e-05
links,BE0 0,residential urban decentral oil boiler,12357.013263698596,7961.235844501674,7961.234552214878
links,BE0 0,residential urban decentral resistive heater,1962.8677014811208,1545.6001583920256,2104.132376090349
links,BE0 0,residential urban decentral water tanks charger,2978.34572163929,2978.353194548106,2735.073788120276
links,BE0 0,residential urban decentral water tanks discharger,1977.081232210304,1356.7439297863316,1757.063654674169
links,BE0 0,services rural biomass boiler,0.0007036473737350466,0.00030717201976570473,0.00016867807605229094
links,BE0 0,services rural gas boiler,2580.1202502265733,252.08801570623658,252.08837628273503
links,BE0 0,services rural ground heat pump,0.00026096652099506947,168.8990252084144,191.0912154024453
links,BE0 0,services rural micro gas CHP,0.00011284969737501223,4.6095033941274526e-05,2.1937638076389174e-05
links,BE0 0,services rural oil boiler,2050.446530027808,176.93426465022526,176.93508027313928
links,BE0 0,services rural resistive heater,310.7763401799247,185.0583303035803,185.07438239139134
links,BE0 0,services rural water tanks charger,0.0014554022785800268,86.79441081227253,151.03501153026866
links,BE0 0,services rural water tanks discharger,0.0010595086372318589,68.99360201194682,120.94733947266513
links,BE0 0,services urban decentral air heat pump,83.17199532149417,98.82866547972425,143.0003646017848
links,BE0 0,services urban decentral biomass boiler,0.000776929494504345,0.0002951541578771373,0.00016394604303769482
links,BE0 0,services urban decentral gas boiler,2580.163706075616,2292.0886145470017,2292.0888780805403
links,BE0 0,services urban decentral micro gas CHP,0.00011728955538740333,4.624546728028539e-05,2.1981067733259873e-05
links,BE0 0,services urban decentral oil boiler,6171.106101567939,4120.665068853707,4120.663892913301
links,BE0 0,services urban decentral resistive heater,1183.439894276832,872.8647722491966,1191.621703200698
links,BE0 0,services urban decentral water tanks charger,3067.744933548458,1884.9441382760479,1490.4453039867635
links,BE0 0,services urban decentral water tanks discharger,1687.8653327287577,1450.4076237906484,1080.531716630495
